Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Починковская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365					
1	"Число избирателей, включенных в списки избирателей"	27220	2805	964	1184	538	205	451	167	134	409	580	196	673	199	711	538	875	212	194	169	366	171	338	1036	934	648	220	183	213	188	617	325	263	264	504	201	207	2868	528	724	2504	2714					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	28236	2845	987	1206	551	202	456	174	145	422	607	200	725	216	777	585	918	221	204	175	373	198	347	1070	982	688	241	190	219	189	628	390	270	274	508	209	224	2886	521	749	2784	2680					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	15358	1418	557	703	272	95	309	100	59	246	305	120	434	98	507	367	426	135	100	109	218	101	214	478	572	379	128	105	123	113	316	182	106	99	233	121	115	1464	300	348	1804	1479					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3625	170	89	73	110	49	76	22	37	67	103	20	38	52	71	70	242	41	77	30	64	29	62	348	37	65	46	30	37	40	150	130	114	89	101	37	53	297	96	148	39	176					
6	Число погашенных избирательных бюллетеней	9253	1257	341	430	169	58	71	52	49	109	199	60	253	66	199	148	250	45	27	36	91	68	71	244	373	244	67	55	59	36	162	78	50	86	174	51	56	1125	125	253	941	1025					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3624	169	89	73	110	49	76	22	37	67	103	20	38	52	71	70	242	41	77	30	64	29	62	348	37	65	46	30	37	40	150	130	114	89	101	37	53	297	96	148	39	176					
8	Число бюллетеней в стационарных ящиках для голосования	15358	1418	557	703	272	95	309	100	59	246	305	120	434	98	507	367	426	135	100	109	218	101	214	478	572	379	128	105	123	113	316	182	106	99	233	121	115	1464	300	348	1804	1479					
9	Число недействительных избирательных бюллетеней	234	22	6	11	1	2	4	1	2	5	2	4	5	0	5	4	8	3	0	0	1	2	5	9	8	4	0	1	1	0	0	1	2	0	1	2	0	28	11	2	38	33					
10	Число действительных избирательных бюллетеней	18748	1565	640	765	381	142	381	121	94	308	406	136	467	150	573	433	660	173	177	139	281	128	271	817	601	440	174	134	159	153	466	311	218	188	333	156	168	1733	385	494	1805	1622					
11	Число полученных открепительных  удостоверений	942	40	28	15	23	1	10	8	7	20	38	9	48	14	60	53	40	10	10	5	7	30	10	43	33	35	24	5	5	5	20	60	10	10	2	5	8	32	15	25	77	42					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	914	40	27	15	22	1	9	7	6	16	38	9	48	14	60	53	40	10	9	5	7	30	9	43	33	35	24	3	3	3	13	60	10	10	1	5	8	32	15	25	77	39					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	310	27	7	14	8	6	3	4	0	4	9	7	13	1	12	12	11	4	4	1	3	1	4	12	7	12	4	1	4	2	8	8	1	2	0	6	0	12	7	5	24	40					
14	Число неиспользованных открепительных удостоверений	28	0	1	0	1	0	1	1	1	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	2	2	7	0	0	0	1	0	0	0	0	0	0	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	196	29	8	14	5	1	0	0	0	2	2	1	6	1	5	5	5	2	0	0	1	3	3	6	6	4	0	2	1	0	1	3	0	2	4	2	1	10	3	3	21	34					
