Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Хиславичская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732					
1	"Число избирателей, внесенных в список избирателей"	8467	1528	1381	496	329	167	455	167	329	363	367	188	634	285	398	194	122	219	322	368	155					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	8350	1500	1360	500	320	160	450	160	330	370	360	200	650	280	380	190	120	210	300	360	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	3518	736	603	230	153	63	206	88	125	108	98	100	193	127	144	83	44	105	106	138	68					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1169	44	56	14	25	30	97	34	68	82	102	35	146	72	59	37	18	50	115	66	19					
6	Число погашенных избирательных бюллетеней	3663	720	701	256	142	67	147	38	137	180	160	65	311	81	177	70	58	55	79	156	63					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1169	44	56	14	25	30	97	34	68	82	102	35	146	72	59	37	18	50	115	66	19					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	3518	736	603	230	153	63	206	88	125	108	98	100	193	127	144	83	44	105	106	138	68					
9	Число недействительных избирательных бюллетеней	53	18	10	1	0	0	1	1	3	1	0	3	4	3	4	1	0	0	2	0	1					
10	Число действительных избирательных бюллетеней	4634	762	649	243	178	93	302	121	190	189	200	132	335	196	199	119	62	155	219	204	86					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	171	25	20	10	5	3	10	3	10	10	5	16	10	5	5	5	3	3	10	10	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	96	20	19	8	0	0	0	0	6	3	2	16	8	1	3	0	3	0	4	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	59	9	9	4	1	1	3	1	3	0	2	4	2	1	3	2	2	4	5	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	75	5	1	2	5	3	10	3	4	7	3	0	2	4	2	5	0	3	6	8	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	656	143	98	54	32	14	34	11	20	14	20	13	62	22	22	21	11	18	10	27	10					
		13.99%	18.33%	14.87%	22.13%	17.98%	15.05%	11.22%	9.02%	10.36%	7.37%	10.00%	9.63%	18.29%	11.06%	10.84%	17.50%	17.74%	11.61%	4.52%	13.24%	11.49%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	623	107	85	47	39	20	34	9	20	33	23	14	26	16	34	21	12	8	28	22	25					
		13.29%	13.72%	12.90%	19.26%	21.91%	21.51%	11.22%	7.38%	10.36%	17.37%	11.50%	10.37%	7.67%	8.04%	16.75%	17.50%	19.35%	5.16%	12.67%	10.78%	28.74%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	44	8	10	1	0	0	3	1	3	1	0	0	2	1	4	2	0	0	1	5	2					
		0.94%	1.03%	1.52%	0.41%	0.00%	0.00%	0.99%	0.82%	1.55%	0.53%	0.00%	0.00%	0.59%	0.50%	1.97%	1.67%	0.00%	0.00%	0.45%	2.45%	2.30%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	918	198	170	51	60	27	34	12	36	25	34	17	51	37	40	34	8	17	20	37	10					
		19.59%	25.38%	25.80%	20.90%	33.71%	29.03%	11.22%	9.84%	18.65%	13.16%	17.00%	12.59%	15.04%	18.59%	19.70%	28.33%	12.90%	10.97%	9.05%	18.14%	11.49%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	86	15	16	6	3	1	3	13	0	3	3	1	7	1	1	1	2	4	3	3	0					
		1.83%	1.92%	2.43%	2.46%	1.69%	1.08%	0.99%	10.66%	0.00%	1.58%	1.50%	0.74%	2.06%	0.50%	0.49%	0.83%	3.23%	2.58%	1.36%	1.47%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2288	286	266	82	43	31	193	75	109	113	119	87	186	119	98	40	29	107	157	109	39					
		48.82%	36.67%	40.36%	33.61%	24.16%	33.33%	63.70%	61.48%	56.48%	59.47%	59.50%	64.44%	54.87%	59.80%	48.28%	33.33%	46.77%	69.03%	71.04%	53.43%	44.83%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	19	5	4	2	1	0	1	0	2	0	1	0	1	0	0	0	0	1	0	1	0					
		0.41%	0.64%	0.61%	0.82%	0.56%	0.00%	0.33%	0.00%	1.04%	0.00%	0.50%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.49%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
