Выборы Президента Российской Федерации																																																			
Дата голосования: 18.03.2018																																																			
																																																			
"Наименование Избирательной комиссии:    Орел, Советская"																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																																	
																																																			
		Сумма	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747									
1	"Число избирателей, включенных в список избирателей"	65408	1216	1878	2011	2089	2838	2860	2320	2116	2328	2214	1882	1352	1967	2376	1626	2555	2778	1111	2536	1505	1537	1482	1437	1322	1622	2087	1491	1297	1531	1204	1205	1389	1983	2544	611	439	148	90	153	278									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	60900	1050	1750	1900	2000	2850	2850	2300	2100	2300	1700	1700	1350	1800	2350	1550	2550	2700	923	2300	1400	1200	1481	1400	1200	1450	1900	1300	1100	1300	1050	1050	1200	1850	2250	628	440	149	92	157	280									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	43557	739	1172	1439	1410	1872	1914	1515	1438	1474	1545	1185	855	1179	1468	995	1448	1786	843	1720	959	1018	1425	930	961	1048	1373	1023	826	1067	748	747	933	1233	1904	350	372	125	89	153	276									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1794	38	25	44	38	63	45	48	49	38	36	51	82	75	75	16	32	32	21	28	42	25	35	119	36	48	47	34	30	32	54	35	41	29	16	261	52	22	0	0	0									
6	Число погашенных избирательных бюллетеней	15549	273	553	417	552	915	891	737	613	788	119	464	413	546	807	539	1070	882	59	552	399	157	21	351	203	354	480	243	244	201	248	268	226	588	330	17	16	2	3	4	4									
