Выборы Президента Российской Федерации																																																															
Дата голосования: 02.03.2008																																																															
																																																															
Наименование Избирательной комиссии:    район Выхино-Жулебино																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
	Число участковых избирательных комиссий	56																																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	56																																																													
																																																															
		Сумма	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №3212					
1	"Число избирателей, включенных в списки избирателей"	126600	2525	2005	2276	1116	2744	2475	1593	2124	2419	1720	2510	2227	2456	2342	2641	2585	2706	2419	2159	2301	2400	2462	2048	2071	2598	2301	2047	2069	1693	1758	2172	2219	1764	1989	1904	2413	2759	2079	2793	2560	2440	2518	1936	2786	2749	2265	2404	2657	2403	2629	2508	1957	1740	2258	2788	1120					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	117500	2300	1800	2200	1100	2500	2200	1700	1900	2100	1600	2300	2100	2200	2100	2300	2300	2400	2200	2000	2300	2400	2200	2200	1900	2400	2000	1900	2000	1600	1600	2000	2100	1800	1800	1800	2200	2500	1900	2500	2500	2300	2300	1900	2500	2500	2100	2300	2300	2300	2500	2300	1800	1600	2100	2600	1200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	97934	1767	1368	1993	860	2051	1784	1570	1669	1880	1443	1872	1758	1991	2050	2011	1982	2098	2047	1728	1835	2362	1700	1851	1527	1880	1898	1682	1721	1536	1454	1465	1430	1434	1607	1550	1845	2174	1712	2370	1922	1960	1542	1655	2435	2319	1657	2068	1303	1299	1405	1630	1275	1224	1946	2219	1120					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1678	32	46	45	23	55	19	23	32	32	30	16	25	26	25	37	88	29	36	65	20	38	38	24	56	12	35	28	26	19	23	22	20	60	27	91	22	12	28	41	23	22	8	18	36	16	43	21	32	29	15	7	10	6	25	41	0					
6	Число погашенных избирательных бюллетеней	17888	501	386	162	217	394	397	107	199	188	127	412	317	183	25	252	230	273	117	207	445	0	462	325	317	508	67	190	253	45	123	513	650	306	166	159	333	314	160	89	555	318	750	227	29	165	400	211	965	972	1080	663	515	370	129	340	80					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1678	32	46	45	23	55	19	23	32	32	30	16	25	26	25	37	88	29	36	65	20	38	38	24	56	12	35	28	26	19	23	22	20	60	27	91	22	12	28	41	23	22	8	18	36	16	43	21	32	29	15	7	10	6	25	41	0					
8	Число бюллетеней в стационарных ящиках для голосования	97799	1739	1361	1993	860	2044	1780	1570	1669	1876	1443	1872	1758	1991	2025	2001	1982	2098	2047	1728	1824	2362	1700	1851	1527	1880	1898	1682	1721	1536	1454	1461	1430	1434	1607	1550	1845	2174	1712	2370	1922	1960	1542	1655	2435	2319	1657	2068	1303	1297	1405	1630	1272	1224	1921	2219	1115					
9	Число недействительных избирательных бюллетеней	1538	21	52	25	24	21	22	37	98	52	21	36	21	54	36	29	22	28	37	11	40	47	36	20	34	35	43	35	22	1	5	18	13	24	27	5	10	37	0	0	28	30	36	19	12	0	24	36	21	21	49	11	42	33	48	6	23					
10	Число действительных избирательных бюллетеней	97939	1750	1355	2013	859	2078	1777	1556	1603	1856	1452	1852	1762	1963	2014	2009	2048	2099	2046	1782	1804	2353	1702	1855	1549	1857	1890	1675	1725	1554	1472	1465	1437	1470	1607	1636	1857	2149	1740	2411	1917	1952	1514	1654	2459	2335	1676	2053	1314	1305	1371	1626	1240	1197	1898	2254	1092					
11	Число полученных открепительных  удостоверений	3331	50	50	50	50	70	70	50	50	50	50	50	70	50	50	50	50	50	70	50	50	100	80	70	70	70	50	50	50	50	50	70	50	60	50	50	70	50	55	60	70	100	90	70	80	70	74	62	50	70	60	50	60	60	50	80	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2750	43	34	38	25	55	61	37	31	41	35	40	57	38	40	34	44	43	57	37	30	68	65	70	54	57	42	36	35	37	40	50	50	59	47	48	70	50	55	54	70	55	75	59	63	56	74	62	48	50	55	45	60	60	46	65	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1541	9	8	13	49	45	43	24	12	15	5	25	26	26	21	34	39	62	63	26	75	13	15	15	24	32	31	42	23	23	17	15	12	2	10	4	34	25	20	50	32	0	34	0	57	8	39	40	44	29	11	34	27	0	30	26	103					
14	Число неиспользованных открепительных удостоверений	581	7	16	12	25	15	9	13	19	9	15	10	13	12	10	16	6	7	13	13	20	32	15	0	16	13	8	14	15	13	10	20	0	1	3	2	0	0	0	6	0	45	15	11	17	14	0	0	2	20	5	5	0	0	4	15	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	71	0	1	2	0	2	0	0	0	0	0	0	1	1	1	8	1	1	2	0	0	2	0	3	6	4	1	3	1	0	1	0	3	1	1	2	0	3	0	2	3	1	0	3	3	3	0	1	2	2	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																															
18	Богданов Андрей Владимирович	1635	27	37	25	29	37	51	30	24	34	33	35	21	26	27	20	28	31	33	10	30	25	25	31	32	30	39	35	28	16	27	12	11	27	36	12	53	42	18	19	43	17	35	26	39	2	22	31	31	44	43	58	30	17	25	42	24					
		1.64%	1.52%	2.63%	1.23%	3.28%	1.76%	2.83%	1.88%	1.41%	1.78%	2.24%	1.85%	1.18%	1.29%	1.32%	0.98%	1.35%	1.46%	1.58%	0.56%	1.63%	1.04%	1.44%	1.65%	2.02%	1.59%	2.02%	2.05%	1.60%	1.03%	1.83%	0.81%	0.76%	1.81%	2.20%	0.73%	2.84%	1.92%	1.03%	0.79%	2.21%	0.86%	2.26%	1.55%	1.58%	0.09%	1.29%	1.48%	2.32%	3.32%	3.03%	3.54%	2.34%	1.38%	1.28%	1.86%	2.15%					
19	Жириновский Владимир Вольфович	6597	71	65	102	58	114	125	101	103	92	61	114	83	126	146	105	131	144	162	118	217	131	115	134	98	142	116	115	108	68	89	106	118	81	98	93	150	136	90	131	172	154	145	90	139	180	127	144	127	138	142	128	120	100	118	162	54					
		6.63%	4.01%	4.62%	5.00%	6.57%	5.43%	6.95%	6.34%	6.06%	4.82%	4.14%	6.04%	4.66%	6.25%	7.12%	5.15%	6.33%	6.77%	7.78%	6.58%	11.77%	5.46%	6.62%	7.15%	6.19%	7.51%	6.00%	6.73%	6.18%	4.37%	6.03%	7.15%	8.14%	5.42%	5.99%	5.67%	8.03%	6.22%	5.17%	5.43%	8.84%	7.77%	9.35%	5.38%	5.63%	7.71%	7.47%	6.89%	9.51%	10.41%	10.00%	7.82%	9.36%	8.13%	6.06%	7.17%	4.84%					
20	Зюганов Геннадий Андреевич	12490	218	199	247	67	291	358	245	205	248	221	299	227	240	242	288	250	252	214	191	243	266	263	261	280	315	207	184	185	178	175	185	158	187	200	208	187	280	206	284	228	162	214	177	230	215	232	231	216	198	218	92	209	230	177	264	243					
		12.56%	12.31%	14.14%	12.12%	7.59%	13.86%	19.90%	15.38%	12.05%	12.99%	15.00%	15.84%	12.73%	11.90%	11.80%	14.13%	12.08%	11.85%	10.27%	10.65%	13.18%	11.08%	15.13%	13.92%	17.69%	16.65%	10.71%	10.76%	10.59%	11.45%	11.85%	12.47%	10.90%	12.52%	12.24%	12.68%	10.02%	12.81%	11.84%	11.78%	11.72%	8.17%	13.81%	10.58%	9.31%	9.21%	13.65%	11.06%	16.18%	14.93%	15.35%	5.62%	16.30%	18.70%	9.10%	11.68%	21.79%					
21	Медведев Дмитрий Анатольевич	77217	1434	1054	1639	705	1636	1243	1180	1271	1482	1137	1404	1431	1571	1599	1596	1639	1672	1637	1463	1314	1931	1299	1429	1139	1370	1528	1341	1404	1292	1181	1162	1150	1175	1273	1323	1467	1691	1426	1977	1474	1619	1120	1361	2051	1938	1295	1647	940	925	968	1348	881	850	1578	1786	771					
		77.62%	80.97%	74.91%	80.42%	79.84%	77.94%	69.09%	74.07%	74.72%	77.67%	77.19%	74.36%	80.26%	77.89%	78.00%	78.31%	79.18%	78.61%	78.59%	81.60%	71.26%	80.46%	74.74%	76.21%	71.95%	72.41%	79.05%	78.42%	80.37%	83.09%	79.96%	78.35%	79.31%	78.65%	77.91%	80.62%	78.58%	77.36%	81.95%	81.99%	75.78%	81.69%	72.26%	81.35%	83.00%	82.99%	76.18%	78.84%	70.41%	69.76%	68.17%	82.35%	68.72%	69.11%	81.09%	79.03%	69.15%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
