Выборы Президента Российской Федерации																																																																								
Дата голосования: 18.03.2018																																																																								
																																																																								
Наименование Избирательной комиссии:    район Выхино-Жулебино																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	61																																																																						
																																																																								
		Сумма	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №3698	УИК №3795									
1	"Число избирателей, включенных в список избирателей"	132475	2062	1892	2128	1353	2386	2652	2083	2152	1831	1943	2086	2157	2416	2232	2528	2929	2536	2323	2029	817	968	2372	2281	2298	2358	2374	2193	2059	2030	1642	1611	2075	2103	1710	1861	1825	2108	2888	2422	2787	1436	2666	2756	2610	2794	2151	2715	2506	2535	2761	2488	1738	2260	2494	2830	2377	2514	2809	2697	743	95									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	103395	1620	1510	1725	1075	1835	1905	1615	1730	1445	1455	1630	1655	1815	1765	1830	2305	2045	1810	1645	705	675	1945	1805	1850	1905	1645	1720	1565	1655	1360	1330	1650	1705	1370	1535	1460	1610	2275	1935	2205	1140	2080	2125	2070	1985	1600	2130	1930	1945	2060	1945	1330	1775	1975	2265	1725	1905	2125	2025	800	140									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	78631	1406	1035	1208	823	1287	1525	1332	1230	1050	1183	1239	1245	1364	1329	1479	1778	1405	1272	1124	516	587	1471	1282	1243	1351	1399	1308	1162	1114	819	938	1222	1158	970	1097	1040	1274	1949	1465	1662	798	1663	1719	1679	1599	1312	1622	1480	1533	1703	1529	1023	1347	1461	1614	1504	1673	1719	1637	621	54									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2628	43	64	46	23	50	59	52	92	40	50	46	59	60	40	51	46	65	87	63	16	19	57	51	54	53	30	42	50	39	42	32	55	55	43	50	33	20	33	21	57	38	55	38	32	36	10	55	30	52	37	23	20	30	34	19	22	15	45	34	74	41									
6	Число погашенных избирательных бюллетеней	22136	171	411	471	229	498	321	231	408	355	222	345	351	391	396	300	481	575	451	458	173	69	417	472	553	501	216	370	353	502	499	360	373	492	357	388	387	316	293	449	486	304	362	368	359	350	278	453	420	360	320	393	287	398	480	632	199	217	361	354	105	45									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2628	43	64	46	23	50	59	52	92	40	50	46	59	60	40	51	46	65	87	63	16	19	57	51	54	53	30	42	50	39	42	32	55	55	43	50	33	20	33	21	57	38	55	38	32	36	10	55	30	52	37	23	20	30	34	19	22	15	45	34	74	41									
8	Число бюллетеней в стационарных ящиках для голосования	78481	1401	1035	1208	823	1285	1525	1332	1230	1050	1183	1236	1242	1304	1328	1477	1778	1403	1272	1121	516	585	1471	1280	1243	1351	1399	1308	1160	1111	817	938	1222	1158	968	1095	1040	1274	1943	1463	1662	797	1663	1713	1679	1595	1311	1622	1476	1533	1699	1529	1021	1345	1459	1612	1494	1673	1712	1637	620	54									
9	Число недействительных избирательных бюллетеней	1007	7	12	14	12	20	15	11	12	13	11	13	16	26	18	22	20	16	17	13	14	8	0	17	15	10	23	14	19	14	19	13	19	3	10	18	13	32	32	26	31	9	44	28	14	23	17	17	13	22	23	19	5	17	14	18	19	19	17	14	16	1									
10	Число действительных избирательных бюллетеней	80102	1437	1087	1240	834	1315	1569	1373	1310	1077	1222	1269	1285	1338	1350	1506	1804	1452	1342	1171	518	596	1528	1314	1282	1394	1406	1336	1191	1136	840	957	1258	1210	1001	1127	1060	1262	1944	1458	1688	826	1674	1723	1697	1608	1304	1660	1493	1563	1713	1533	1036	1358	1479	1613	1497	1669	1740	1657	678	94									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
13	Бабурин Сергей Николаевич	783	11	11	10	16	7	24	18	11	16	10	13	9	12	8	19	11	17	13	7	5	3	14	13	16	16	20	12	8	9	4	7	5	15	10	10	7	11	13	17	13	7	19	23	22	26	9	12	15	23	10	16	8	12	16	16	20	20	20	12	6	0									
		0.97%	0.76%	1.00%	0.80%	1.89%	0.52%	1.52%	1.30%	0.83%	1.47%	0.81%	1.01%	0.69%	0.88%	0.58%	1.24%	0.60%	1.16%	0.96%	0.59%	0.94%	0.50%	0.92%	0.98%	1.23%	1.14%	1.40%	0.89%	0.66%	0.78%	0.47%	0.72%	0.39%	1.24%	0.99%	0.87%	0.65%	0.85%	0.66%	1.15%	0.76%	0.84%	1.11%	1.31%	1.29%	1.59%	0.68%	0.72%	0.99%	1.45%	0.58%	1.03%	0.77%	0.87%	1.07%	0.98%	1.32%	1.18%	1.14%	0.72%	0.86%	0.00%									
14	Грудинин Павел Николаевич	10578	152	135	164	114	127	226	176	179	114	129	136	163	144	156	212	256	178	143	135	70	96	168	168	151	199	179	164	130	144	114	117	191	146	137	120	123	195	318	211	270	122	240	264	256	237	188	204	215	182	230	249	175	151	184	244	213	245	230	191	94	14									
