Выборы Президента Российской Федерации																																																																																									
Дата голосования: 18.03.2018																																																																																									
																																																																																									
"Наименование Избирательной комиссии:    Тюмень, Центральная"																																																																																									
																																																																																									
Сводная таблица итогов голосования																																																																																									
																																																																																									
	Число участковых избирательных комиссий	79																																																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	78																																																																																							
																																																																																									
		Сумма	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277	УИК №2278	УИК №2279									
1	"Число избирателей, включенных в список избирателей"	122450	1485	1792	1760	1717	1740	1559	1848	1441	1740	1583	2014	2181	2374	1476	1918	1836	2425	1660	2208	1362	1343	685	1500	2022	2010	1703	1895	1809	2089	1057	1719	1645	1275	1261	946	790	884	1160	2091	1679	2037	1897	1661	1807	2132	2286	1522	1959	1381	1231	1075	1357	2029	487	1094	1501	1425	1342	1065	1465	2025	2034	1458	1601	725	1434	1353	1618	1912	749	1257	1134	1121	1190	1755	2450	1875	324									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	114990	1370	1730	1750	1510	1650	1360	1740	1260	1680	1470	1960	2090	2270	1340	1890	1690	2370	1610	1980	1260	1200	680	1360	1790	1960	1460	1650	1700	1940	1020	1610	1480	1290	1050	890	720	870	1090	2030	1490	1990	1730	1660	1780	2090	2200	1450	1850	1360	1150	990	1280	1890	460	1090	1500	1430	1440	980	1390	1830	1990	1420	1610	690	1220	1290	1520	1880	730	1200	1140	1000	1150	1580	1870	1550	350									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	90970	1057	1295	1339	1255	1251	1047	1469	1009	1407	1246	1345	1759	1612	998	1242	1235	1495	996	1393	1048	973	444	1097	1552	1592	1272	1332	1265	1556	857	1262	1303	1012	998	600	643	700	629	1649	1197	1443	1474	1349	1318	1689	1930	1176	1454	1001	908	802	1077	1535	432	848	1086	1068	996	862	1140	1469	1591	1203	1328	596	1086	1208	1305	1469	647	928	1083	910	943	1253	1719	1209	4									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1836	18	22	25	17	16	13	25	14	23	16	16	19	11	17	18	14	19	15	17	11	24	33	17	16	12	25	48	26	11	7	18	13	8	10	26	5	10	30	23	19	27	18	30	68	31	32	17	21	17	15	8	17	24	7	16	37	23	27	12	23	20	26	14	21	24	27	12	18	31	11	37	16	10	6	9	13	24	320									
6	Число погашенных избирательных бюллетеней	22181	295	413	386	238	383	300	246	237	250	208	599	312	647	325	630	441	856	599	570	201	203	203	246	222	356	163	270	409	373	156	330	164	270	42	264	72	160	431	358	274	520	238	281	394	370	238	257	375	342	227	180	186	331	21	226	377	339	417	106	227	341	373	203	261	70	107	70	197	380	72	232	41	80	201	318	138	317	26									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1835	18	22	25	17	16	13	25	14	23	16	16	19	11	17	18	14	19	15	17	11	24	33	17	16	12	25	48	26	11	7	18	13	8	10	26	5	10	30	23	19	27	18	30	68	31	32	17	21	17	15	8	17	24	7	16	37	23	27	12	23	20	26	14	21	24	27	12	18	31	11	37	16	9	6	9	13	24	320									
8	Число бюллетеней в стационарных ящиках для голосования	90940	1057	1295	1339	1255	1235	1047	1469	1009	1407	1246	1345	1759	1612	998	1242	1235	1495	996	1393	1048	973	444	1097	1552	1592	1272	1332	1265	1555	857	1262	1303	1012	998	600	643	700	629	1649	1197	1443	1473	1349	1318	1689	1930	1176	1454	1001	908	802	1077	1535	432	848	1082	1068	996	862	1140	1469	1591	1201	1325	596	1086	1208	1305	1468	647	928	1083	908	943	1253	1719	1209	4									
9	Число недействительных избирательных бюллетеней	946	13	22	17	5	10	0	14	12	5	4	25	6	23	12	18	14	32	2	11	1	8	10	14	17	13	95	28	18	25	12	11	9	9	3	11	1	3	3	32	0	20	20	15	22	26	16	8	21	0	3	6	4	23	3	0	0	11	15	0	12	16	14	9	5	4	0	10	18	22	7	10	8	8	2	0	8	10	2									
10	Число действительных избирательных бюллетеней	91829	1062	1295	1347	1267	1241	1060	1480	1011	1425	1258	1336	1772	1600	1003	1242	1235	1482	1009	1399	1058	989	467	1100	1551	1591	1202	1352	1273	1541	852	1269	1307	1011	1005	615	647	707	656	1640	1216	1450	1471	1364	1364	1694	1946	1185	1454	1018	920	804	1090	1536	436	864	1119	1080	1008	874	1151	1473	1603	1206	1341	616	1113	1210	1305	1477	651	955	1091	909	947	1262	1724	1223	322									
11	Число утраченных избирательных бюллетеней	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																									
13	Бабурин Сергей Николаевич	556	8	6	6	4	1	7	14	3	3	1	8	6	6	1	7	7	8	9	14	3	4	3	0	11	8	9	9	7	16	2	18	1	1	1	7	1	1	2	16	3	12	16	5	14	19	21	1	13	4	4	6	4	16	6	2	6	8	8	2	1	17	19	10	2	6	11	10	19	12	5	5	4	5	0	6	6	7	2									
		0.60%	0.74%	0.46%	0.44%	0.31%	0.08%	0.66%	0.94%	0.29%	0.21%	0.08%	0.59%	0.34%	0.37%	0.10%	0.56%	0.56%	0.53%	0.89%	0.99%	0.28%	0.40%	0.63%	0.00%	0.70%	0.50%	0.69%	0.65%	0.54%	1.02%	0.23%	1.41%	0.08%	0.10%	0.10%	1.12%	0.15%	0.14%	0.30%	0.96%	0.25%	0.82%	1.07%	0.36%	1.01%	1.10%	1.07%	0.08%	0.88%	0.39%	0.43%	0.74%	0.37%	1.03%	1.37%	0.23%	0.54%	0.73%	0.78%	0.23%	0.09%	1.14%	1.18%	0.82%	0.15%	0.97%	0.99%	0.82%	1.44%	0.80%	0.76%	0.52%	0.36%	0.55%	0.00%	0.48%	0.35%	0.57%	0.62%									
14	Грудинин Павел Николаевич	8262	75	137	136	89	87	74	129	74	87	74	139	204	218	114	149	102	172	71	172	74	73	55	78	170	94	106	136	138	177	62	84	78	55	60	53	37	41	79	126	74	148	176	96	141	184	249	71	179	71	64	65	77	178	47	52	105	97	60	53	69	163	216	60	80	79	5	168	166	170	82	120	65	113	57	89	121	148	25									
		8.91%	6.98%	10.40%	9.97%	6.99%	6.95%	6.98%	8.63%	7.23%	6.08%	5.86%	10.21%	11.47%	13.43%	11.23%	11.83%	8.17%	11.36%	7.02%	12.20%	6.99%	7.32%	11.53%	7.00%	10.84%	5.86%	8.17%	9.86%	10.69%	11.30%	7.18%	6.56%	5.93%	5.39%	5.95%	8.47%	5.71%	5.77%	11.99%	7.54%	6.09%	10.07%	11.80%	6.96%	10.17%	10.70%	12.69%	5.95%	12.14%	6.97%	6.93%	8.02%	7.04%	11.42%	10.71%	6.02%	9.38%	8.89%	5.87%	6.06%	5.93%	10.95%	13.36%	4.94%	5.94%	12.74%	0.45%	13.77%	12.55%	11.34%	12.46%	12.44%	5.91%	12.32%	6.01%	7.05%	6.99%	12.00%	7.72%									
15	Жириновский Владимир Вольфович	9256	128	117	109	91	189	159	117	175	178	151	133	139	92	89	132	182	134	86	138	160	105	52	159	90	174	99	122	102	123	115	125	155	121	120	107	76	85	53	209	141	97	112	206	90	118	123	144	76	153	159	81	164	104	29	103	72	140	102	105	138	105	81	240	161	39	97	74	56	68	27	113	111	73	113	190	230	104	26									
		9.98%	11.91%	8.88%	7.99%	7.15%	15.11%	15.00%	7.83%	17.11%	12.45%	11.97%	9.77%	7.82%	5.67%	8.77%	10.48%	14.57%	8.85%	8.51%	9.79%	15.11%	10.53%	10.90%	14.27%	5.74%	10.85%	7.63%	8.84%	7.90%	7.85%	13.31%	9.77%	11.78%	11.86%	11.90%	17.09%	11.73%	11.97%	8.04%	12.50%	11.60%	6.60%	7.51%	14.94%	6.49%	6.86%	6.27%	12.07%	5.15%	15.03%	17.23%	10.00%	14.99%	6.67%	6.61%	11.92%	6.43%	12.83%	9.97%	12.01%	11.87%	7.05%	5.01%	19.75%	11.96%	6.29%	8.72%	6.07%	4.23%	4.54%	4.10%	11.71%	10.10%	7.96%	11.91%	15.06%	13.28%	8.43%	8.02%									
16	Путин Владимир Владимирович	69610	806	968	1035	1055	938	795	1152	737	1119	1007	988	1329	1231	768	899	894	1111	806	1008	794	784	335	836	1192	1269	929	1010	944	1137	642	1020	1042	806	798	427	516	562	498	1169	967	1087	1099	1034	1019	1278	1427	946	1084	764	672	608	821	1130	318	685	869	784	762	693	916	1053	1171	856	1064	446	977	871	967	1080	465	690	877	633	748	947	1290	896	260									
		75.03%	74.98%	73.50%	75.88%	82.94%	74.98%	75.00%	77.11%	72.04%	78.25%	79.79%	72.59%	74.75%	75.85%	75.67%	71.35%	71.58%	73.38%	79.72%	71.49%	74.98%	78.64%	70.23%	75.04%	76.02%	79.11%	71.63%	73.19%	73.12%	72.61%	74.31%	79.69%	79.18%	79.02%	79.17%	68.21%	79.63%	79.15%	75.57%	69.92%	79.52%	73.95%	73.71%	74.98%	73.52%	74.30%	72.73%	79.30%	73.49%	75.05%	72.81%	75.06%	75.05%	72.48%	72.44%	79.28%	77.66%	71.86%	74.49%	79.29%	78.76%	70.72%	72.42%	70.45%	79.05%	71.94%	87.78%	71.39%	73.09%	72.05%	70.67%	71.50%	79.80%	69.03%	78.82%	75.04%	74.48%	72.67%	80.25%									
17	Собчак Ксения Анатольевна	2120	23	34	32	18	17	8	22	4	31	22	33	35	24	13	26	22	22	21	33	7	6	8	12	43	39	25	31	37	49	12	8	27	22	20	8	13	14	12	57	24	52	29	4	52	37	52	22	60	8	7	20	8	56	22	18	41	25	45	18	21	70	70	15	27	29	11	42	50	76	40	15	9	41	19	5	51	33	6									
