Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Подосиновская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992					
1	"Число избирателей, внесенных в список"	15960	182	496	333	440	354	1452	1668	1109	999	2616	2524	399	278	311	374	412	79	65	298	83	411	355	490	232					
2	Число полученных избирательных бюллетеней	16800	200	550	450	500	400	1500	1800	1200	1100	2400	2400	450	300	350	450	450	100	100	350	100	450	400	550	250					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	7956	123	250	158	263	140	777	888	621	538	1045	1207	173	121	113	210	229	51	34	179	59	232	183	241	121					
5	"Число избирательных бюллетеней, выданных вне помещения"	2050	22	122	89	60	110	147	130	106	97	195	141	113	106	112	90	98	14	25	44	13	45	54	73	44					
6	Число погашенных избирательных бюллетеней	6794	55	178	203	177	150	576	782	473	465	1160	1052	164	73	125	150	123	35	41	127	28	173	163	236	85					
7	Число избирательных бюллетеней в переносных ящиках	2050	22	122	89	60	110	147	130	106	97	195	141	113	106	112	90	98	14	25	44	13	45	54	73	44					
8	Число бюллетеней в стационарных ящиках для голосования	7954	123	250	158	261	140	777	888	621	538	1045	1207	173	121	113	210	229	51	34	179	59	232	183	241	121					
9	Число недействительных избирательных бюллетеней	42	0	4	0	0	3	6	2	2	5	2	2	0	2	0	1	2	0	0	0	0	1	2	7	1					
10	Число действительных избирательных бюллетеней	9962	145	368	247	321	247	918	1016	725	630	1238	1346	286	225	225	299	325	65	59	223	72	276	235	307	164					
11	Число полученных открепительных  удостоверений	182	5	5	2	10	5	20	10	10	10	19	21	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	Число выданных открепительных удостоверений	75	0	0	1	6	0	11	10	2	1	7	21	1	5	4	2	0	1	0	1	1	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	24	0	0	0	4	0	1	6	0	2	0	4	1	1	2	2	0	0	1	0	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	107	5	5	1	4	5	9	0	8	9	12	0	4	0	1	3	5	4	5	4	4	4	5	5	5					
15	"Число открепительных удостоверений, выданных в ТИК"	5	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																															
18	. Глазьев Сергей Юрьевич	423	3	6	8	11	17	39	60	37	41	52	61	7	4	2	17	14	3	3	2	1	7	9	15	4					
		4.23%	2.07%	1.61%	3.24%	3.43%	6.80%	4.22%	5.89%	5.09%	6.46%	4.19%	4.53%	2.45%	1.76%	0.89%	5.67%	4.28%	4.62%	5.08%	0.90%	1.39%	2.53%	3.80%	4.78%	2.42%					
19	. Малышкин Олег Александрович	234	2	12	4	9	13	22	25	8	4	33	28	13	5	13	8	7	2	3	4	4	4	3	3	5					
		2.34%	1.38%	3.23%	1.62%	2.80%	5.20%	2.38%	2.46%	1.10%	0.63%	2.66%	2.08%	4.55%	2.20%	5.78%	2.67%	2.14%	3.08%	5.08%	1.79%	5.56%	1.44%	1.27%	0.96%	3.03%					
20	. Миронов Сергей Михайлович	101	0	0	0	3	1	11	21	2	8	18	13	4	1	0	0	4	2	1	3	1	2	4	1	1					
		1.01%	0.00%	0.00%	0.00%	0.93%	0.40%	1.19%	2.06%	0.28%	1.26%	1.45%	0.96%	1.40%	0.44%	0.00%	0.00%	1.22%	3.08%	1.69%	1.35%	1.39%	0.72%	1.69%	0.32%	0.61%					
21	. Путин Владимир Владимирович	6815	76	265	189	217	165	617	652	578	456	832	863	172	152	112	213	245	37	35	160	52	231	178	201	117					
		68.12%	52.41%	71.24%	76.52%	67.60%	66.00%	66.77%	64.05%	79.50%	71.81%	67.10%	64.02%	60.14%	66.96%	49.78%	71.00%	74.92%	56.92%	59.32%	71.75%	72.22%	83.39%	75.11%	64.01%	70.91%					
