Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Сердобская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042									
1	Число избирателей, включенных в список избирателей	44069	391	410	571	1025	51	98	588	501	221	1170	463	274	377	1238	1475	1458	128	686	1257	176	741	637	375	287	714	1214	1681	1114	1185	1811	262	1507	1379	1367	1262	1258	1398	1246	1343	1461	1512	1339	1320	1226	1224	1451	1197									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	44320	400	420	570	1030	50	100	580	500	220	1100	470	280	380	1260	1480	1450	120	700	1260	170	750	640	380	300	700	1240	1690	1120	1200	1850	260	1500	1390	1380	1280	1260	1350	1260	1360	1490	1480	1360	1390	1230	1240	1480	1200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	26302	202	257	283	393	29	46	326	261	100	770	174	144	212	613	817	794	53	390	741	107	351	324	276	209	558	644	1155	721	628	1005	181	829	927	765	992	723	802	694	1045	942	1058	780	926	719	680	993	663									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5291	92	22	86	268	17	30	113	95	59	174	131	29	91	169	105	180	34	135	177	28	307	141	23	53	24	87	184	56	75	70	17	77	105	382	120	89	187	154	190	158	95	56	134	195	82	71	124									
6	Число погашенных избирательных бюллетеней	12727	106	141	201	369	4	24	141	144	61	156	165	107	77	478	558	476	33	175	342	35	92	175	81	38	118	509	351	343	497	775	62	594	358	233	168	448	361	412	125	390	327	524	330	316	478	416	413									
