Выборы Президента Российской Федерации																																																																								
Дата голосования: 04.03.2012																																																																								
																																																																								
Наименование Избирательной комиссии:    Стерлитамакская																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	61																																																																						
																																																																								
		Сумма	УИК №2885	УИК №2886	УИК №2887	УИК №2888	УИК №2889	УИК №2890	УИК №2891	УИК №2892	УИК №2893	УИК №2894	УИК №2895	УИК №2896	УИК №2897	УИК №2898	УИК №2899	УИК №2900	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926	УИК №2927	УИК №2928	УИК №2929	УИК №2930	УИК №2931	УИК №2932	УИК №2933	УИК №2934	УИК №2935	УИК №2936	УИК №2937	УИК №2938	УИК №2939	УИК №2940	УИК №2941	УИК №2942	УИК №2943	УИК №2944	УИК №2945									
1	Число избирателей, включенных в список избирателей	28812	554	173	176	204	125	212	132	226	464	341	1326	456	300	331	562	605	346	402	249	483	219	246	228	210	790	434	209	168	113	554	618	305	558	535	506	521	380	152	1901	518	201	323	205	985	1113	309	395	496	188	632	394	795	231	192	249	301	1312	1789	298	1249	323									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	29573	554	171	183	196	130	215	132	233	469	347	1338	533	300	333	581	690	362	418	255	602	216	250	230	212	800	447	203	175	118	572	638	303	559	518	575	528	393	152	1927	713	209	334	210	1005	1104	311	406	511	193	650	400	809	255	207	260	310	1253	1700	308	1253	314									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20242	457	126	157	163	102	206	88	190	361	256	1185	303	147	248	445	352	248	319	187	457	171	175	166	145	680	241	170	137	80	418	539	214	340	291	300	415	267	118	1174	377	114	213	131	547	802	223	224	221	146	510	247	705	213	173	227	192	640	963	209	865	262									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3428	97	39	15	17	18	0	35	15	53	42	35	92	121	49	65	206	61	39	23	26	29	36	18	44	70	131	2	5	7	85	72	59	143	145	93	71	74	20	135	141	77	64	43	75	58	32	83	162	19	48	44	49	18	8	18	53	40	44	30	9	26									
6	Число погашенных избирательных бюллетеней	5902	0	6	11	16	10	9	9	28	55	49	118	138	32	36	71	132	53	60	45	119	16	39	46	23	50	75	31	33	31	69	27	30	76	82	182	42	52	14	618	195	18	57	36	383	244	55	99	128	28	92	109	55	24	26	15	65	573	693	69	379	26									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3428	97	39	15	17	18	0	35	15	53	42	35	92	121	49	65	206	61	39	23	26	29	36	18	44	70	131	2	5	7	85	72	59	143	145	93	71	74	20	135	141	77	64	43	75	58	32	83	162	19	48	44	49	18	8	18	53	40	44	30	9	26									
8	Число бюллетеней в стационарных ящиках для голосования	20242	457	126	157	163	102	206	88	190	361	256	1185	303	147	248	445	352	248	319	187	457	171	175	166	145	680	241	170	137	80	418	539	214	340	291	300	415	267	118	1174	377	114	213	131	547	802	223	224	221	146	510	247	705	213	173	227	192	640	963	209	865	262									
9	Число недействительных избирательных бюллетеней	212	4	3	2	3	0	0	13	11	17	6	9	4	1	0	4	2	5	2	6	4	0	1	0	0	6	0	0	0	0	0	0	0	0	4	0	7	0	1	28	2	0	0	1	8	9	2	0	2	0	6	2	6	6	0	2	0	8	6	1	5	3									
10	Число действительных избирательных бюллетеней	23458	550	162	170	177	120	206	110	194	397	292	1211	391	267	297	506	556	304	356	204	479	200	210	184	189	744	372	172	142	87	503	611	273	483	432	393	479	341	137	1281	516	191	277	173	614	851	253	307	381	165	552	289	748	225	181	243	245	672	1001	238	869	285									
11	Число полученных открепительных  удостоверений	186	13	1	1	1	1	1	2	2	3	2	11	3	3	1	3	1	2	2	1	1	1	1	1	1	10	5	2	2	1	4	2	1	2	2	1	1	5	1	10	1	1	2	1	7	3	2	5	4	4	1	1	8	1	2	2	2	8	10	2	10	1									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	167	13	0	1	1	0	0	2	2	3	2	11	1	3	0	3	0	2	2	0	1	0	1	1	0	10	5	0	2	1	4	2	0	1	2	1	1	5	0	10	1	1	2	0	7	3	0	5	4	4	1	1	8	0	2	2	2	8	10	2	10	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	174	5	2	0	7	1	0	2	0	4	2	9	7	3	2	2	0	1	0	1	3	1	1	2	2	6	1	6	2	2	1	6	1	4	5	8	0	1	2	6	7	0	5	0	3	8	2	3	0	3	2	2	1	0	1	1	2	7	6	0	8	5									
14	Число неиспользованных открепительных удостоверений	19	0	1	0	0	1	1	0	0	0	0	0	2	0	1	0	1	0	0	1	0	1	0	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	11	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	1	0	2	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
19	Жириновский Владимир Вольфович	886	0	1	6	8	6	1	2	2	2	10	53	20	7	20	10	28	12	29	14	18	3	1	9	9	6	7	5	13	4	1	1	4	3	8	24	21	12	5	74	52	0	9	5	12	15	21	18	7	10	42	10	32	8	4	7	17	45	58	14	27	14									
