Выборы Президента Российской Федерации																																																				
Дата голосования: 02.03.2008																																																				
																																																				
Наименование Избирательной комиссии:    Володарская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
	Число участковых избирательных комиссий	45																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																		
																																																				
		Сумма	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101					
1	"Число избирателей, включенных в списки избирателей"	34267	1179	2479	1802	1267	663	426	1943	219	297	106	300	286	918	182	277	906	452	529	992	186	688	966	436	105	93	841	526	554	829	476	1738	1817	1319	189	272	296	709	125	1320	1276	790	344	1991	701	457					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	32998	1110	2360	1720	1210	630	395	1850	219	292	105	290	270	870	177	270	850	430	510	940	184	660	930	430	103	92	800	510	540	790	460	1670	1780	1300	191	270	300	680	120	1300	1280	780	330	1900	660	440					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	20727	604	1199	833	571	351	376	1038	158	230	76	168	156	625	158	141	375	257	401	565	122	475	678	301	93	81	639	434	508	524	337	1255	1050	713	146	216	245	448	71	604	714	546	221	1345	377	302					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4088	32	77	77	45	35	19	156	59	41	15	82	53	70	7	38	300	61	26	143	14	62	80	66	5	5	90	24	17	93	61	162	202	152	23	37	38	50	19	400	366	97	23	455	151	60					
6	Число погашенных избирательных бюллетеней	8183	474	1084	810	594	244	0	656	2	21	14	40	61	175	12	91	175	112	83	232	48	123	172	63	5	6	71	52	15	173	62	253	528	435	22	17	17	182	30	296	200	137	86	100	132	78					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4088	32	77	77	45	35	19	156	59	41	15	82	53	70	7	38	300	61	26	143	14	62	80	66	5	5	90	24	17	93	61	162	202	152	23	37	38	50	19	400	366	97	23	455	151	60					
8	Число бюллетеней в стационарных ящиках для голосования	20725	604	1199	833	571	351	376	1038	158	230	76	168	156	625	158	141	375	257	401	564	122	475	678	301	93	81	639	434	508	524	336	1255	1050	713	146	216	245	448	71	604	714	546	221	1345	377	302					
9	Число недействительных избирательных бюллетеней	251	11	8	10	8	4	0	14	3	0	0	6	3	3	2	0	6	4	8	9	3	6	17	3	1	0	3	8	5	5	6	8	14	13	0	1	0	5	3	7	6	11	3	14	5	5					
10	Число действительных избирательных бюллетеней	24562	625	1268	900	608	382	395	1180	214	271	91	244	206	692	163	179	669	314	419	698	133	531	741	364	97	86	726	450	520	612	391	1409	1238	852	169	252	283	493	87	997	1074	632	241	1786	523	357					
11	Число полученных открепительных  удостоверений	913	25	42	25	20	10	20	33	7	42	5	5	9	15	13	5	20	5	25	20	5	20	25	20	10	5	20	32	45	10	15	33	40	40	10	10	12	15	5	40	40	32	5	40	23	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	849	25	42	25	18	10	3	33	7	42	0	5	9	14	13	5	14	5	15	19	1	18	25	16	6	2	20	32	45	10	15	33	40	40	7	10	12	15	5	40	40	31	4	40	23	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	320	22	22	7	7	8	3	29	3	6	2	5	0	15	11	1	6	7	8	2	5	5	8	1	1	1	13	8	11	4	4	4	12	11	4	3	2	8	3	10	6	6	2	6	11	7					
14	Число неиспользованных открепительных удостоверений	64	0	0	0	2	0	17	0	0	0	5	0	0	1	0	0	6	0	10	1	4	2	0	4	4	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	87	10	19	12	7	3	0	10	1	0	0	0	1	0	0	0	0	2	1	1	0	0	4	1	0	0	3	2	1	1	0	0	2	0	0	0	0	1	0	0	0	2	0	2	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
