Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Смоленская 																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409					
1	"Число избирателей, внесенных в списки"	20621	735	285	1275	447	553	1039	228	142	216	1010	219	142	207	1405	83	391	124	2774	2042	2701	323	1193	1681	943	256	207					
2	"Число бюллетеней, полученных участковыми комиссиями"	19710	730	250	1250	460	550	1000	230	140	200	1000	200	150	200	1350	70	350	120	2600	2000	2500	270	1150	1600	900	240	200					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	11394	425	205	724	260	286	626	140	76	136	579	117	81	118	778	53	251	78	1278	1179	1445	175	609	990	510	150	125					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	696	61	12	52	9	31	38	7	5	0	18	6	6	15	22	0	20	3	59	56	45	28	52	61	50	30	10					
6	Число погашенных бюллетеней	7620	244	33	474	191	233	336	83	59	64	403	77	63	67	550	17	79	39	1263	765	1010	67	489	549	340	60	65					
7	Число бюллетеней в переносных ящиках для голосования	696	61	12	52	9	31	38	7	5	0	18	6	6	15	22	0	20	3	59	56	45	28	52	61	50	30	10					
8	Число бюллетеней в стационарных ящиках для голосования	11384	425	205	724	260	286	624	140	76	136	579	117	81	118	778	53	251	78	1273	1179	1444	175	609	988	510	150	125					
9	Число недействительных бюллетеней	179	6	8	7	6	10	9	3	3	3	9	2	2	0	15	3	6	3	18	4	15	1	12	16	15	2	1					
10	Число действительных бюллетеней	11901	480	209	769	263	307	653	144	78	133	588	121	85	133	785	50	265	78	1314	1231	1474	202	649	1033	545	178	134					
