Выборы Президента Российской Федерации																																																
Дата голосования: 18.03.2018																																																
																																																
"Наименование Избирательной комиссии:    Тула, Советская"																																																
																																																
Сводная таблица итогов голосования																																																
																																																
	Число участковых избирательных комиссий	37																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	37																																														
																																																
		Сумма	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437									
1	"Число избирателей, включенных в список избирателей"	57069	1330	1858	1552	1517	1416	1056	1961	1286	1513	1195	1064	1813	1433	1891	2152	1652	1349	1865	1696	1698	1749	1664	2142	1556	2411	1770	1510	1625	1324	1318	1489	1624	1551	1379	1846	313	501									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	48500	1300	1500	1200	1400	1100	1000	1800	1150	1200	1000	900	1400	1200	1700	2000	1400	1100	1500	1400	1500	1500	1400	2000	1250	2200	1500	1200	1300	1100	1100	1200	1200	1200	1100	1400	500	600									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	37223	843	1244	1013	1033	855	713	1444	807	911	706	615	1163	918	1284	1481	1107	898	1220	1096	1068	1108	1187	1356	1054	1845	1176	971	1098	860	850	1006	926	928	886	1176	183	194									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2176	33	27	53	34	80	40	53	70	52	43	33	45	54	40	46	37	41	54	66	73	36	57	70	60	41	49	52	34	38	44	55	95	71	37	50	106	307									
6	Число погашенных избирательных бюллетеней	9101	424	229	134	333	165	247	303	273	237	251	252	192	228	376	473	256	161	226	238	359	356	156	574	136	314	275	177	168	202	206	139	179	201	177	174	211	99									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2174	33	26	53	34	80	40	53	70	52	42	33	45	54	40	46	37	41	54	66	73	36	57	70	60	41	49	52	34	38	44	55	95	71	37	50	106	307									
8	Число бюллетеней в стационарных ящиках для голосования	37204	843	1244	1013	1033	854	713	1443	807	909	705	615	1162	916	1283	1479	1107	897	1218	1093	1068	1108	1187	1356	1054	1845	1176	971	1097	860	849	1006	926	928	886	1176	183	194									
9	Число недействительных избирательных бюллетеней	520	8	6	15	40	22	15	38	7	17	15	4	20	11	8	24	17	8	20	16	14	8	12	18	8	22	10	12	14	8	14	11	10	11	8	21	2	6									
10	Число действительных избирательных бюллетеней	38858	868	1264	1051	1027	912	738	1458	870	944	732	644	1187	959	1315	1501	1127	930	1252	1143	1127	1136	1232	1408	1106	1864	1215	1011	1117	890	879	1050	1011	988	915	1205	287	495									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																
13	Бабурин Сергей Николаевич	366	7	10	8	13	5	6	22	11	6	5	10	9	11	9	15	8	10	12	6	13	11	12	15	8	11	8	12	18	9	10	8	15	12	7	12	0	2									
		0.93%	0.80%	0.79%	0.75%	1.22%	0.54%	0.80%	1.47%	1.25%	0.62%	0.67%	1.54%	0.75%	1.13%	0.68%	0.98%	0.70%	1.07%	0.94%	0.52%	1.14%	0.96%	0.96%	1.05%	0.72%	0.58%	0.65%	1.17%	1.59%	1.00%	1.12%	0.75%	1.47%	1.20%	0.76%	0.98%	0.00%	0.40%									
14	Грудинин Павел Николаевич	4122	107	149	107	152	85	97	222	82	112	86	72	145	120	145	155	145	88	129	120	123	117	116	139	95	160	121	117	119	99	74	103	73	102	58	120	27	41									
		10.47%	12.21%	11.73%	10.04%	14.25%	9.10%	12.88%	14.84%	9.35%	11.65%	11.51%	11.11%	12.01%	12.37%	10.96%	10.16%	12.67%	9.38%	10.14%	10.35%	10.78%	10.23%	9.32%	9.75%	8.53%	8.48%	9.88%	11.44%	10.52%	11.02%	8.29%	9.71%	7.15%	10.21%	6.28%	9.79%	9.34%	8.18%									
15	Жириновский Владимир Вольфович	2118	57	58	60	64	50	44	96	37	37	26	30	65	61	73	86	75	57	46	59	48	42	57	88	54	87	65	59	49	54	52	52	55	62	77	75	22	39									
		5.38%	6.51%	4.57%	5.63%	5.99%	5.35%	5.84%	6.42%	4.22%	3.85%	3.48%	4.63%	5.39%	6.29%	5.52%	5.64%	6.56%	6.08%	3.62%	5.09%	4.21%	3.67%	4.58%	6.17%	4.85%	4.61%	5.31%	5.77%	4.33%	6.01%	5.82%	4.90%	5.39%	6.21%	8.34%	6.12%	7.61%	7.78%									
16	Путин Владимир Владимирович	29481	644	952	813	706	686	542	1000	664	717	549	467	871	695	1013	1146	823	706	947	866	858	886	975	1050	881	1486	946	747	867	666	673	817	802	759	714	926	226	395									
		74.87%	73.52%	74.96%	76.27%	66.17%	73.45%	71.98%	66.84%	75.71%	74.61%	73.49%	72.07%	72.16%	71.65%	76.57%	75.15%	71.94%	75.27%	74.45%	74.72%	75.20%	77.45%	78.38%	73.63%	79.08%	78.79%	77.22%	73.02%	76.66%	74.16%	75.36%	77.00%	78.55%	75.98%	77.36%	75.53%	78.20%	78.84%									
17	Собчак Ксения Анатольевна	1106	20	39	22	40	37	26	55	38	27	27	32	55	29	28	26	33	27	45	33	31	36	20	41	20	52	28	32	19	22	24	24	22	24	26	33	7	6									
		2.81%	2.28%	3.07%	2.06%	3.75%	3.96%	3.45%	3.68%	4.33%	2.81%	3.61%	4.94%	4.56%	2.99%	2.12%	1.70%	2.88%	2.88%	3.54%	2.85%	2.72%	3.15%	1.61%	2.88%	1.80%	2.76%	2.29%	3.13%	1.68%	2.45%	2.69%	2.26%	2.15%	2.40%	2.82%	2.69%	2.42%	1.20%									
18	Сурайкин Максим Александрович	277	9	10	3	7	10	5	13	5	3	7	6	11	4	9	13	7	5	7	11	6	6	12	12	7	7	9	9	12	9	9	5	4	6	7	8	1	3									
		0.70%	1.03%	0.79%	0.28%	0.66%	1.07%	0.66%	0.87%	0.57%	0.31%	0.94%	0.93%	0.91%	0.41%	0.68%	0.85%	0.61%	0.53%	0.55%	0.95%	0.53%	0.52%	0.96%	0.84%	0.63%	0.37%	0.73%	0.88%	1.06%	1.00%	1.01%	0.47%	0.39%	0.60%	0.76%	0.65%	0.35%	0.60%									
19	Титов Борис Юрьевич	460	11	16	14	12	16	7	23	8	14	7	15	13	9	10	18	10	17	15	19	15	10	14	25	12	19	9	18	13	6	11	15	12	6	6	11	0	4									
		1.17%	1.26%	1.26%	1.31%	1.12%	1.71%	0.93%	1.54%	0.91%	1.46%	0.94%	2.31%	1.08%	0.93%	0.76%	1.18%	0.87%	1.81%	1.18%	1.64%	1.31%	0.87%	1.13%	1.75%	1.08%	1.01%	0.73%	1.76%	1.15%	0.67%	1.23%	1.41%	1.18%	0.60%	0.65%	0.90%	0.00%	0.80%									
20	Явлинский Григорий Алексеевич	928	13	30	24	33	23	11	27	25	28	25	12	18	30	28	42	26	20	51	29	33	28	26	38	29	42	29	17	20	25	26	26	28	17	20	20	4	5									
		2.36%	1.48%	2.36%	2.25%	3.09%	2.46%	1.46%	1.80%	2.85%	2.91%	3.35%	1.85%	1.49%	3.09%	2.12%	2.75%	2.27%	2.13%	4.01%	2.50%	2.89%	2.45%	2.09%	2.66%	2.60%	2.23%	2.37%	1.66%	1.77%	2.78%	2.91%	2.45%	2.74%	1.70%	2.17%	1.63%	1.38%	0.99%									
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
