Выборы Президента Российской Федерации																																												
Дата голосования: 02.03.2008																																												
																																												
"Наименование Избирательной комиссии:    Тула, Советская"																																												
																																												
Сводная таблица результатов выборов																																												
																																												
	Число участковых избирательных комиссий	37																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	37																																										
																																												
		Сумма	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085					
1	"Число избирателей, включенных в списки избирателей"	56860	1020	250	1751	1405	1426	2058	1379	1481	1874	1018	411	1400	1005	1798	1600	2054	1745	1976	1726	1778	1730	1901	1721	1716	1811	1488	1788	1907	1563	1754	1533	1448	1710	1440	1360	1256	1579					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	51050	900	250	1550	1300	1300	1800	1250	1350	1700	850	500	1400	1000	1550	1350	1750	1500	1800	1600	1600	1450	1700	1400	1400	1450	1500	1700	1700	1300	1500	1350	1350	1450	1450	1250	1250	1550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	37625	546	250	1195	959	929	1370	821	847	1345	661	411	922	670	1282	1063	1177	1178	1106	1137	1268	1112	1304	931	1159	998	1016	1244	1251	1070	1238	1055	973	1163	974	920	909	1171					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2262	55	0	32	85	49	56	40	63	83	78	0	96	44	82	85	108	27	69	80	88	129	44	52	37	56	61	48	149	33	69	42	66	32	63	67	51	43					
6	Число погашенных избирательных бюллетеней	11163	299	0	323	256	322	374	389	440	272	111	89	382	286	186	202	465	295	625	383	244	209	352	417	204	396	423	408	300	197	193	253	311	255	413	263	290	336					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2262	55	0	32	85	49	56	40	63	83	78	0	96	44	82	85	108	27	69	80	88	129	44	52	37	56	61	48	149	33	69	42	66	32	63	67	51	43					
8	Число бюллетеней в стационарных ящиках для голосования	37598	546	250	1195	959	927	1368	820	846	1343	660	411	922	670	1280	1063	1173	1178	1106	1137	1266	1112	1304	930	1158	997	1016	1244	1250	1070	1238	1055	969	1163	974	920	909	1169					
9	Число недействительных избирательных бюллетеней	624	6	4	19	14	34	25	31	24	20	8	4	20	13	13	28	13	26	15	16	20	31	17	9	26	11	24	22	21	9	15	15	15	8	14	4	10	20					
10	Число действительных избирательных бюллетеней	39236	595	246	1208	1030	942	1399	829	885	1406	730	407	998	701	1349	1120	1268	1179	1160	1201	1334	1210	1331	973	1169	1042	1053	1270	1378	1094	1292	1082	1020	1187	1023	983	950	1192					
11	Число полученных открепительных  удостоверений	1636	22	0	30	20	125	140	155	161	42	31	0	106	34	27	25	40	25	33	27	27	23	75	30	20	23	50	34	38	25	25	38	30	25	25	31	41	33					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1554	22	0	27	18	125	135	150	159	36	24	0	102	30	22	25	40	25	29	27	27	20	67	30	19	22	50	34	35	21	24	37	30	19	22	27	41	33					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1261	29	70	52	16	52	18	17	43	95	105	70	17	10	18	35	38	80	31	34	16	22	18	17	15	29	17	22	42	8	34	13	13	85	29	12	15	24					
14	Число неиспользованных открепительных удостоверений	82	0	0	3	2	0	5	5	2	6	7	0	4	4	5	0	0	0	4	0	0	3	8	0	1	1	0	0	3	4	1	1	0	6	3	4	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	356	2	0	10	12	5	9	4	1	6	4	0	1	7	11	8	15	15	12	13	13	12	6	10	16	24	8	11	20	8	16	8	8	15	14	14	10	8					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	Богданов Андрей Владимирович	674	5	2	26	14	25	40	24	20	25	12	7	19	10	22	20	16	18	19	28	21	32	28	11	24	12	13	18	22	11	18	14	25	19	18	10	11	15					
		1.69%	0.83%	0.80%	2.12%	1.34%	2.56%	2.81%	2.79%	2.20%	1.75%	1.63%	1.70%	1.87%	1.40%	1.62%	1.74%	1.25%	1.49%	1.62%	2.30%	1.55%	2.58%	2.08%	1.12%	2.01%	1.14%	1.21%	1.39%	1.57%	0.99%	1.38%	1.28%	2.42%	1.59%	1.74%	1.01%	1.15%	1.24%					
19	Жириновский Владимир Вольфович	3422	78	19	111	76	119	137	112	109	114	62	62	91	59	86	77	124	100	115	94	92	125	113	79	69	98	101	94	92	76	90	85	91	93	99	56	122	102					
		8.59%	12.98%	7.60%	9.05%	7.28%	12.19%	9.62%	13.02%	11.99%	7.99%	8.40%	15.09%	8.94%	8.26%	6.31%	6.71%	9.68%	8.30%	9.79%	7.72%	6.79%	10.07%	8.38%	8.04%	5.77%	9.31%	9.38%	7.28%	6.58%	6.89%	6.89%	7.75%	8.79%	7.78%	9.55%	5.67%	12.71%	8.42%					
20	Зюганов Геннадий Андреевич	8669	131	47	214	165	191	244	168	189	291	198	78	206	114	331	274	274	277	300	337	297	326	255	301	267	288	250	188	332	233	239	256	279	309	252	130	203	235					
		21.75%	21.80%	18.80%	17.44%	15.80%	19.57%	17.13%	19.53%	20.79%	20.41%	26.83%	18.98%	20.24%	15.97%	24.30%	23.87%	21.39%	22.99%	25.53%	27.69%	21.94%	26.27%	18.92%	30.65%	22.34%	27.35%	23.21%	14.55%	23.73%	21.12%	18.29%	23.34%	26.96%	25.86%	24.30%	13.17%	21.15%	19.39%					
21	Медведев Дмитрий Анатольевич	26471	381	178	857	775	607	978	525	567	976	458	260	682	518	910	749	854	784	726	742	924	727	935	582	809	644	689	970	932	774	945	727	625	766	654	787	614	840					
		66.41%	63.39%	71.20%	69.85%	74.23%	62.19%	68.68%	61.05%	62.38%	68.44%	62.06%	63.26%	66.99%	72.55%	66.81%	65.24%	66.67%	65.06%	61.79%	60.97%	68.24%	58.58%	69.36%	59.27%	67.70%	61.16%	63.97%	75.08%	66.62%	70.17%	72.30%	66.27%	60.39%	64.10%	63.07%	79.74%	63.96%	69.31%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
