Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Залесовская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756					
1	"Число избирателей, внесенных в список избирателей"	12738	401	200	694	74	146	599	1157	1187	1630	1686	437	197	609	813	176	458	197	969	162	128	783	35					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12630	400	200	700	70	140	590	1150	1200	1600	1700	400	200	600	800	170	450	190	950	170	120	800	30					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5917	211	123	357	44	94	244	512	591	690	684	218	130	316	322	104	205	107	363	84	65	430	23					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	444	22	12	25	0	8	28	43	26	45	26	5	6	33	36	12	28	9	25	16	11	24	4					
6	Число погашенных избирательных бюллетеней	6269	167	65	318	26	38	318	595	583	865	990	177	64	251	442	54	217	74	562	70	44	346	3					
7	Число избирательных бюллетеней в переносных ящиках для голосования	443	22	12	25	0	8	28	43	26	45	26	5	6	33	35	12	28	9	25	16	11	24	4					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5914	211	123	357	44	94	244	511	591	689	683	218	130	316	322	104	205	107	363	84	65	430	23					
9	Число недействительных избирательных бюллетеней	101	6	1	0	0	0	8	16	4	9	15	6	3	8	4	1	1	2	7	0	0	10	0					
10	Число действительных избирательных бюллетеней	6256	227	134	382	44	102	264	538	613	725	694	217	133	341	353	115	232	114	381	100	76	444	27					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	112	1	0	5	0	2	2	23	17	11	29	3	2	0	0	2	4	0	4	0	2	3	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	106	1	0	4	0	1	2	23	17	11	27	3	2	0	0	2	3	0	4	0	1	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	44	2	3	1	2	2	2	4	6	1	1	0	1	2	3	2	1	3	0	1	2	4	1					
14	Число погашенных неиспользованных открепительных удостоверений	6	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	0	0	0	0	3	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0					
