Выборы Президента Российской Федерации																																																				
Дата голосования: 04.03.2012																																																				
																																																				
Наименование Избирательной комиссии:    Верхнеуслонская																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	41																																																		
																																																				
		Сумма	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294									
1	Число избирателей, включенных в список избирателей	14058	404	500	388	559	751	627	453	251	648	850	348	465	128	509	474	86	451	682	142	173	233	163	82	407	79	110	286	216	401	269	237	604	359	81	119	251	174	51	417	123	507									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	14144	400	500	385	560	760	630	480	245	640	945	340	475	125	500	455	89	450	675	144	173	232	168	87	385	85	105	285	225	400	270	240	600	360	84	120	255	175	57	425	125	490									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	9999	313	371	266	432	552	491	268	151	481	423	176	350	98	426	410	61	401	616	133	74	198	74	56	327	63	74	207	175	279	205	177	360	152	57	80	156	155	41	317	114	239									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3062	66	38	61	41	68	35	132	61	145	369	148	102	24	54	45	24	32	45	9	99	34	89	26	56	16	31	65	36	113	41	47	200	200	22	37	86	17	9	96	8	235									
6	Число погашенных избирательных бюллетеней	1083	21	91	58	87	140	104	80	33	14	153	16	23	3	20	0	4	17	14	2	0	0	5	5	2	6	0	13	14	8	24	16	40	8	5	3	13	3	7	12	3	16									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3062	66	38	61	41	68	35	132	61	145	369	148	102	24	54	45	24	32	45	9	99	34	89	26	56	16	31	65	36	113	41	47	200	200	22	37	86	17	9	96	8	235									
8	Число бюллетеней в стационарных ящиках для голосования	9999	313	371	266	432	552	491	268	151	481	423	176	350	98	426	410	61	401	616	133	74	198	74	56	327	63	74	207	175	279	205	177	360	152	57	80	156	155	41	317	114	239									
9	Число недействительных избирательных бюллетеней	82	2	7	2	6	9	2	3	3	6	1	1	0	2	3	2	0	2	20	0	0	2	1	0	0	0	1	0	0	0	2	0	0	0	0	0	4	1	0	0	0	0									
10	Число действительных избирательных бюллетеней	12979	377	402	325	467	611	524	397	209	620	791	323	452	120	477	453	85	431	641	142	173	230	162	82	383	79	104	272	211	392	244	224	560	352	79	117	238	171	50	413	122	474									
11	Число полученных открепительных  удостоверений	439	15	20	15	15	25	20	30	5	10	15	5	30	5	13	7	5	10	15	5	5	8	10	5	10	5	5	15	13	8	5	5	10	5	5	5	5	10	5	15	5	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	338	11	17	9	15	24	19	27	4	5	10	0	29	1	10	5	1	8	11	5	0	6	10	5	8	5	0	15	12	5	5	4	8	2	0	0	5	5	2	14	5	11									
13	Число избирателей, проголосовавших по открепительным удостоверениям	336	9	8	8	11	7	9	5	4	8	112	13	10	1	5	2	0	7	7	4	3	3	5	2	8	2	4	8	3	1	6	2	10	6	5	1	2	3	7	2	4	19									
14	Число неиспользованных открепительных удостоверений	101	4	3	6	0	1	1	3	1	5	5	5	1	4	3	2	4	2	4	0	5	2	0	0	2	0	5	0	1	3	0	1	2	3	5	5	0	5	3	1	0	4									
15	Число открепительных удостоверений, выданных избирателям ТИК	6	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
19	Жириновский Владимир Вольфович	411	17	22	6	27	11	28	22	21	14	10	9	20	2	20	15	0	16	21	5	7	5	6	3	4	1	3	8	7	8	7	2	12	7	2	1	4	3	0	15	1	19									
		3.15%	4.49%	5.38%	1.83%	5.71%	1.77%	5.32%	5.50%	9.91%	2.24%	1.26%	2.78%	4.42%	1.64%	4.17%	3.30%	0.00%	3.70%	3.18%	3.52%	4.05%	2.16%	3.68%	3.66%	1.04%	1.27%	2.86%	2.94%	3.32%	2.04%	2.85%	0.89%	2.14%	1.99%	2.53%	0.85%	1.65%	1.74%	0.00%	3.63%	0.82%	4.01%									
