Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Каякентская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674					
1	"Число избирателей, внесенных в списки избирателей"	29573	1268	1449	421	75	103	162	1445	1815	1622	1205	1271	851	397	1359	1333	238	978	1352	1832	1543	2089	1929	2332	1365	450	689					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	28304	1200	1350	400	80	110	170	1350	1700	1550	1150	1200	850	400	1350	1300	250	900	1300	1694	1500	1800	2000	2200	1300	500	700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	23946	1160	1334	257	73	82	113	1316	1698	1509	1076	889	349	198	604	1233	91	830	1216	1491	1311	1758	1779	2141	676	364	398					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	331	9	16	0	0	0	0	0	0	0	0	39	9	0	39	20	0	70	0	0	0	0	14	23	31	25	36					
6	Число погашенных избирательных бюллетеней	4027	31	0	143	7	28	57	34	2	41	74	272	492	202	707	47	159	0	84	203	189	42	207	36	593	111	266					
7	Число избирательных бюллетеней в переносных ящиках для голосования	331	9	16	0	0	0	0	0	0	0	0	39	9	0	39	20	0	70	0	0	0	0	14	23	31	25	36					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	23946	1160	1334	257	73	82	113	1316	1698	1509	1076	889	349	198	604	1233	91	830	1216	1491	1311	1758	1779	2141	676	364	398					
9	Число недействительных избирательных бюллетеней	179	16	0	0	0	0	2	14	11	10	27	21	16	0	0	0	2	0	0	0	0	0	0	36	21	3	0					
10	Число действительных избирательных бюллетеней	24098	1153	1350	257	73	82	111	1302	1687	1499	1049	907	342	198	643	1253	89	900	1216	1491	1311	1758	1793	2128	686	386	434					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	400	20	20	10	10	10	10	20	20	20	20	10	10	10	20	20	10	10	10	20	20	20	20	20	20	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	394	17	20	10	10	10	10	20	20	20	20	10	10	10	20	20	10	10	9	20	20	19	20	19	20	10	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	72	0	0	0	0	1	1	0	0	0	0	18	5	2	11	5	0	0	4	0	6	0	0	0	19	0	0					
		0.30%	0.00%	0.00%	0.00%	0.00%	1.22%	0.88%	0.00%	0.00%	0.00%	0.00%	1.94%	1.40%	1.01%	1.71%	0.40%	0.00%	0.00%	0.33%	0.00%	0.46%	0.00%	0.00%	0.00%	2.69%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	44	0	0	13	1	0	1	0	0	0	0	9	5	2	10	0	0	0	0	0	0	0	0	0	3	0	0					
		0.18%	0.00%	0.00%	5.06%	1.37%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.97%	1.40%	1.01%	1.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	18	0	0	0	0	0	0	0	0	0	0	5	2	2	5	0	0	0	0	0	0	0	0	0	4	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.56%	1.01%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3154	100	77	68	3	7	32	48	74	103	82	270	82	57	247	80	36	73	83	462	90	231	446	143	186	39	35					
		12.99%	8.55%	5.70%	26.46%	4.11%	8.54%	28.32%	3.65%	4.36%	6.83%	7.62%	29.09%	22.91%	28.79%	38.41%	6.38%	39.56%	8.11%	6.83%	30.99%	6.86%	13.14%	24.87%	6.61%	26.31%	10.03%	8.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	13	0	0	0	0	0	2	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	1.77%	0.00%	0.00%	0.00%	0.00%	0.43%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	1	0	0	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0	6	0	0					
		0.05%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.28%	0.51%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	180	0	0	11	0	5	10	0	20	0	0	42	19	10	15	0	8	0	0	0	0	0	0	0	40	0	0					
		0.74%	0.00%	0.00%	4.28%	0.00%	6.10%	8.85%	0.00%	1.18%	0.00%	0.00%	4.53%	5.31%	5.05%	2.33%	0.00%	8.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	5.66%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	113	0	0	10	0	3	2	0	2	5	2	11	10	3	9	6	1	0	9	3	15	0	0	0	21	1	0					
		0.47%	0.00%	0.00%	3.89%	0.00%	3.66%	1.77%	0.00%	0.12%	0.33%	0.19%	1.19%	2.79%	1.52%	1.40%	0.48%	1.10%	0.00%	0.74%	0.20%	1.14%	0.00%	0.00%	0.00%	2.97%	0.26%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	52	0	0	0	2	1	1	0	0	0	0	12	7	1	10	0	0	0	0	0	0	0	0	0	18	0	0					
		0.21%	0.00%	0.00%	0.00%	2.74%	1.22%	0.88%	0.00%	0.00%	0.00%	0.00%	1.29%	1.96%	0.51%	1.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.55%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20415	1052	1273	155	66	65	61	1254	1591	1391	965	532	208	120	331	1162	42	827	1120	1026	1200	1527	1347	1985	370	346	399					
		84.09%	89.99%	94.30%	60.31%	90.41%	79.27%	53.98%	95.29%	93.70%	92.18%	89.68%	57.33%	58.10%	60.61%	51.48%	92.74%	46.15%	91.89%	92.11%	68.81%	91.53%	86.86%	75.13%	91.73%	52.33%	88.95%	91.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	0	0	0	1	0	1	0	0	0	0	3	1	0	2	0	2	0	0	0	0	0	0	0	14	0	0					
		0.10%	0.00%	0.00%	0.00%	1.37%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.32%	0.28%	0.00%	0.31%	0.00%	2.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.98%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
