Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Каякентская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683					
1	"Число избирателей, внесенных в список избирателей"	34779	1395	1661	571	85	115	178	1973	2010	1920	1550	1380	970	480	1550	1680	220	1070	1671	2250	1850	2300	2300	2780	1570	550	700					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	31800	1300	1600	550	80	110	170	1800	1700	1700	1300	1200	800	400	1450	1500	200	900	1600	2100	1790	2100	2100	2700	1500	500	650					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	31529	1214	1512	464	80	110	170	1800	1700	1700	1300	1200	800	400	1450	1500	200	900	1600	2100	1790	2098	2096	2695	1500	500	650					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	271	86	88	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	5	0	0	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	31529	1214	1512	464	80	110	170	1800	1700	1700	1300	1200	800	400	1450	1500	200	900	1600	2100	1790	2098	2096	2695	1500	500	650					
9	Число недействительных избирательных бюллетеней	37	13	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0					
10	Число действительных избирательных бюллетеней	31492	1201	1491	464	80	110	170	1800	1700	1700	1300	1200	800	400	1450	1500	200	900	1600	2100	1790	2097	2095	2694	1500	500	650					
