Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Бологовская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129					
1	"Число избирателей, включенных в списки избирателей"	33536	946	20	45	1471	2256	860	1949	1691	1402	1571	2052	2212	1296	692	1081	756	1832	341	123	122	392	940	629	1514	367	447	387	492	240	419	176	65	100	202	321	210	149	888	1116	1206	445	113					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	33347	950	20	45	1450	2300	820	1830	1650	1350	1950	2100	2200	1300	660	1000	780	1800	320	130	120	350	900	600	1500	350	450	400	500	217	400	150	65	100	200	330	200	140	850	1150	1200	400	120					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17912	548	20	45	712	1466	450	1134	999	663	967	1265	1248	618	270	574	424	786	196	41	51	177	375	274	862	164	311	167	206	44	161	91	20	54	88	168	91	100	631	638	495	205	113					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3895	43	0	0	155	49	120	108	118	152	132	125	65	114	136	112	103	333	68	41	48	104	251	139	123	93	46	125	176	127	119	41	31	23	40	51	86	10	17	55	129	87	0					
6	Число погашенных избирательных бюллетеней	11540	359	0	0	583	785	250	588	533	535	851	710	887	568	254	314	253	681	56	48	21	69	274	187	515	93	93	108	118	46	120	18	14	23	72	111	23	30	202	457	576	108	7					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3894	43	0	0	155	49	120	108	118	152	132	125	65	114	136	111	103	333	68	41	48	104	251	139	123	93	46	125	176	127	119	41	31	23	40	51	86	10	17	55	129	87	0					
8	Число бюллетеней в стационарных ящиках для голосования	17908	548	20	45	711	1466	450	1134	999	663	967	1265	1248	618	270	574	424	786	196	41	51	177	375	274	860	164	311	166	206	44	161	91	20	54	88	168	91	100	631	638	495	205	113					
9	Число недействительных избирательных бюллетеней	195	3	0	0	10	11	3	14	12	8	16	8	14	7	3	9	6	7	0	0	0	1	1	2	12	1	1	1	4	0	2	0	0	0	2	3	1	0	15	6	12	0	0					
10	Число действительных избирательных бюллетеней	21607	588	20	45	856	1504	567	1228	1105	807	1083	1382	1299	725	403	676	521	1112	264	82	99	280	625	411	971	256	356	290	378	171	278	132	51	77	126	216	176	110	633	687	612	292	113					
11	Число полученных открепительных  удостоверений	610	19	0	0	19	40	17	31	33	5	21	39	27	12	11	17	48	20	3	7	0	5	15	15	19	3	19	22	5	8	13	5	4	4	9	11	15	5	25	17	20	2	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	591	19	0	0	19	34	17	30	33	5	21	39	27	12	8	17	48	20	3	7	0	5	13	14	19	2	18	22	4	8	12	5	4	4	9	11	15	3	25	17	20	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	632	19	19	40	19	14	53	84	57	10	11	15	21	18	6	35	16	19	11	3	1	7	14	8	10	7	8	9	11	5	5	5	1	4	6	3	8	3	16	5	7	6	13					
14	Число неиспользованных открепительных удостоверений	19	0	0	0	0	6	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	1	0	1	1	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	90	2	0	0	6	5	2	0	0	1	3	2	3	6	5	1	4	6	2	1	2	2	3	1	2	8	1	0	6	0	2	0	0	1	1	3	1	0	0	3	5	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	249	6	0	0	8	25	10	19	8	6	11	11	15	5	3	2	8	16	0	1	0	4	9	5	10	5	5	1	6	1	1	2	0	0	3	4	1	1	12	14	5	4	2					
		1.14%	1.02%	0.00%	0.00%	0.92%	1.65%	1.75%	1.53%	0.72%	0.74%	1.00%	0.79%	1.14%	0.68%	0.74%	0.29%	1.52%	1.43%	0.00%	1.22%	0.00%	1.42%	1.44%	1.21%	1.02%	1.95%	1.40%	0.34%	1.57%	0.58%	0.36%	1.52%	0.00%	0.00%	2.34%	1.83%	0.56%	0.91%	1.85%	2.02%	0.80%	1.37%	1.77%					
19	Жириновский Владимир Вольфович	2404	70	0	2	96	187	68	141	131	88	131	147	151	88	28	78	71	97	27	6	3	28	58	34	107	16	47	31	28	13	27	4	4	4	11	24	12	12	115	74	93	39	13					
		11.03%	11.84%	0.00%	4.44%	11.09%	12.34%	11.93%	11.35%	11.73%	10.80%	11.92%	10.58%	11.50%	12.02%	6.90%	11.39%	13.47%	8.67%	10.23%	7.32%	3.03%	9.96%	9.27%	8.23%	10.89%	6.23%	13.17%	10.65%	7.33%	7.60%	9.64%	3.03%	7.84%	5.19%	8.59%	10.96%	6.78%	10.91%	17.75%	10.68%	14.90%	13.36%	11.50%					
20	Зюганов Геннадий Андреевич	3786	116	2	2	156	325	103	256	212	135	198	292	252	107	79	117	101	162	43	15	12	28	124	56	229	45	30	41	39	25	40	22	3	8	24	20	20	16	84	93	83	48	23					
		17.37%	19.63%	10.00%	4.44%	18.01%	21.45%	18.07%	20.61%	18.98%	16.56%	18.02%	21.01%	19.19%	14.62%	19.46%	17.08%	19.17%	14.48%	16.29%	18.29%	12.12%	9.96%	19.81%	13.56%	23.30%	17.51%	8.40%	14.09%	10.21%	14.62%	14.29%	16.67%	5.88%	10.39%	18.75%	9.13%	11.30%	14.55%	12.96%	13.42%	13.30%	16.44%	20.35%					
21	Медведев Дмитрий Анатольевич	15168	396	18	41	596	967	386	812	754	578	743	932	881	525	293	479	341	837	194	60	84	220	434	316	625	190	274	217	305	132	210	104	44	65	88	168	143	81	422	506	431	201	75					
