Выборы Президента Российской Федерации																																																
Дата голосования: 04.03.2012																																																
																																																
Наименование Избирательной комиссии:    Бологовская																																																
																																																
Сводная таблица итогов голосования																																																
																																																
	Число участковых избирательных комиссий	37																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	37																																														
																																																
		Сумма	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115									
1	Число избирателей, включенных в список избирателей	32273	910	1419	2243	795	1696	1489	1405	1806	1937	2107	1263	631	1010	850	1281	1021	333	591	582	292	1446	458	346	1070	1242	369	497	236	394	158	194	334	191	139	1007	448	83									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	30680	900	1350	2150	750	1650	1450	1300	1750	1900	2000	1200	600	1000	850	1200	950	300	550	550	250	1400	450	300	1000	1150	350	450	200	350	150	180	320	170	130	950	400	80									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15407	485	573	1210	354	892	802	595	791	1147	1068	501	211	449	349	462	352	132	255	215	156	760	272	140	595	711	149	160	42	145	72	76	148	70	83	794	167	24									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3124	34	136	42	87	59	60	80	147	72	27	80	57	68	209	260	214	102	132	119	51	87	29	105	59	34	100	105	117	94	26	32	56	63	8	26	91	56									
6	Число погашенных избирательных бюллетеней	12149	381	641	898	309	699	588	625	812	681	905	619	332	483	292	478	384	66	163	216	43	553	149	55	346	405	101	185	41	111	52	72	116	37	39	130	142	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3124	34	136	42	87	59	60	80	147	72	27	80	57	68	209	260	214	102	132	119	51	87	29	105	59	34	100	105	117	94	26	32	56	63	8	26	91	56									
8	Число бюллетеней в стационарных ящиках для голосования	15405	485	573	1209	354	892	802	595	791	1147	1068	501	211	449	349	461	352	132	255	215	156	760	272	140	595	711	149	160	42	145	72	76	148	70	83	794	167	24									
9	Число недействительных избирательных бюллетеней	159	5	5	19	3	10	9	3	6	15	17	2	3	5	6	1	0	1	5	2	1	7	2	2	4	10	0	1	0	0	0	1	2	0	0	9	3	0									
10	Число действительных избирательных бюллетеней	18370	514	704	1232	438	941	853	672	932	1204	1078	579	265	512	552	720	566	233	382	332	206	840	299	243	650	735	249	264	159	239	98	107	202	133	91	811	255	80									
11	Число полученных открепительных  удостоверений	657	17	16	33	15	43	26	10	38	30	25	12	2	18	40	23	12	10	15	15	5	11	15	5	17	13	10	10	15	16	10	15	15	5	5	85	5	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	645	16	15	33	15	43	26	10	38	30	24	12	2	18	40	23	12	10	15	15	5	11	15	5	17	13	10	7	14	16	10	15	15	5	3	85	2	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	449	11	11	14	10	20	37	10	10	12	13	8	9	12	10	18	14	4	12	6	36	20	8	4	3	7	4	2	8	5	11	7	7	3	1	75	4	3									
14	Число неиспользованных открепительных удостоверений	12	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	2	0	3	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	37	1	2	3	0	3	2	1	2	1	2	2	0	0	3	2	0	0	1	1	1	2	0	0	0	1	1	0	1	0	0	1	1	3	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																
19	Жириновский Владимир Вольфович	1502	41	53	105	34	55	93	41	76	73	87	36	12	45	55	40	33	13	18	20	14	69	44	13	65	105	33	10	11	13	4	9	15	5	6	126	26	4									
		8.11%	7.90%	7.48%	8.39%	7.71%	5.78%	10.79%	6.07%	8.10%	5.99%	7.95%	6.20%	4.48%	8.70%	9.86%	5.55%	5.83%	5.56%	4.65%	5.99%	6.76%	8.15%	14.62%	5.31%	9.94%	14.09%	13.25%	3.77%	6.92%	5.44%	4.08%	8.33%	7.35%	3.76%	6.59%	15.37%	10.08%	5.00%									
20	Зюганов Геннадий Андреевич	3259	93	120	278	78	199	150	105	158	251	210	88	49	96	91	128	79	31	63	41	43	181	36	46	82	124	31	50	22	63	18	13	29	13	11	136	39	14									
		17.59%	17.92%	16.93%	22.22%	17.69%	20.93%	17.40%	15.56%	16.84%	20.59%	19.18%	15.15%	18.28%	18.57%	16.31%	17.75%	13.96%	13.25%	16.28%	12.28%	20.77%	21.37%	11.96%	18.78%	12.54%	16.64%	12.45%	18.87%	13.84%	26.36%	18.37%	12.04%	14.22%	9.77%	12.09%	16.59%	15.12%	17.50%									
21	Миронов Сергей Михайлович	854	37	41	64	28	51	41	25	60	53	66	27	9	18	19	22	27	7	15	10	8	32	10	6	46	36	10	6	9	6	4	8	7	3	7	23	10	3									
		4.61%	7.13%	5.78%	5.12%	6.35%	5.36%	4.76%	3.70%	6.40%	4.35%	6.03%	4.65%	3.36%	3.48%	3.41%	3.05%	4.77%	2.99%	3.88%	2.99%	3.86%	3.78%	3.32%	2.45%	7.03%	4.83%	4.02%	2.26%	5.66%	2.51%	4.08%	7.41%	3.43%	2.26%	7.69%	2.80%	3.88%	3.75%									
22	Прохоров Михаил Дмитриевич	1207	36	55	76	43	74	68	51	67	93	72	40	10	28	24	32	33	14	27	18	16	46	14	5	62	53	2	18	8	7	3	4	17	7	3	66	10	5									
		6.51%	6.94%	7.76%	6.08%	9.75%	7.78%	7.89%	7.56%	7.14%	7.63%	6.58%	6.88%	3.73%	5.42%	4.30%	4.44%	5.83%	5.98%	6.98%	5.39%	7.73%	5.43%	4.65%	2.04%	9.48%	7.11%	0.80%	6.79%	5.03%	2.93%	3.06%	3.70%	8.33%	5.26%	3.30%	8.05%	3.88%	6.25%									
23	Путин Владимир Владимирович	11548	307	435	709	255	562	501	450	571	734	643	388	185	325	363	498	394	168	259	243	125	512	195	173	395	417	173	180	109	150	69	73	134	105	64	460	170	54									
		62.32%	59.15%	61.35%	56.67%	57.82%	59.10%	58.12%	66.67%	60.87%	60.21%	58.72%	66.78%	69.03%	62.86%	65.05%	69.07%	69.61%	71.79%	66.93%	72.75%	60.39%	60.45%	64.78%	70.61%	60.40%	55.97%	69.48%	67.92%	68.55%	62.76%	70.41%	67.59%	65.69%	78.95%	70.33%	56.10%	65.89%	67.50%									
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
