Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Кыштовская 																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718									
1	Число избирателей, включенных в список избирателей	10360	1336	761	930	1368	101	127	283	69	198	210	376	323	201	53	244	265	294	98	58	225	249	398	222	109	248	250	139	108	245	159	300	153	80	180									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	10755	1400	750	950	1400	100	130	300	70	210	220	400	330	220	60	260	280	300	100	60	220	260	400	240	120	260	270	170	110	250	160	320	160	85	190									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	6120	737	426	486	678	60	44	160	59	112	138	237	185	113	42	152	181	187	75	37	161	160	235	160	58	107	157	102	80	192	106	195	114	65	119									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1076	77	33	60	122	8	36	38	4	40	39	50	16	54	6	19	31	34	9	9	18	24	35	12	41	67	42	21	3	16	24	36	19	9	24									
6	Число погашенных избирательных бюллетеней	3559	586	291	404	600	32	50	102	7	58	43	113	129	53	12	89	68	79	16	14	41	76	130	68	21	86	71	47	27	42	30	89	27	11	47									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1076	77	33	60	122	8	36	38	4	40	39	50	16	54	6	19	31	34	9	9	18	24	35	12	41	67	42	21	3	16	24	36	19	9	24									
8	Число бюллетеней в стационарных ящиках для голосования	6120	737	426	486	678	60	44	160	59	112	138	237	185	113	42	152	181	187	75	37	161	160	235	160	58	107	157	102	80	192	106	195	114	65	119									
9	Число недействительных избирательных бюллетеней	67	12	6	8	6	2	0	1	2	0	3	1	0	1	0	1	2	0	1	0	2	0	4	2	0	1	0	1	1	2	2	2	1	1	2									
