Выборы Президента Российской Федерации																																												
Дата голосования: 18.03.2018																																												
																																												
Наименование Избирательной комиссии:    Кыштовская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																										
																																												
		Сумма	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706									
1	"Число избирателей, включенных в список избирателей"	9598	1165	690	1037	1319	94	107	263	62	140	191	332	272	174	278	265	287	95	48	178	209	362	215	96	210	223	139	99	258	138	292	137	91	132									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9400	1100	700	1000	1300	90	100	270	60	150	200	300	250	170	280	250	280	90	50	190	220	370	200	100	200	200	150	100	250	130	270	140	90	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5386	633	358	475	632	68	46	126	44	93	126	167	132	97	139	190	167	70	33	121	156	280	159	45	114	135	72	55	166	86	182	80	51	88									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	687	47	24	33	38	0	16	25	2	22	32	39	30	30	33	17	18	8	3	20	18	15	16	23	46	26	13	0	15	25	30	10	4	9									
6	Число погашенных избирательных бюллетеней	3327	420	318	492	630	22	38	119	14	35	42	94	88	43	108	43	95	12	14	49	46	75	25	32	40	39	65	45	69	19	58	50	35	53									
7	Число избирательных бюллетеней в переносных ящиках для голосования	687	47	24	33	38	0	16	25	2	22	32	39	30	30	33	17	18	8	3	20	18	15	16	23	46	26	13	0	15	25	30	10	4	9									
8	Число бюллетеней в стационарных ящиках для голосования	5386	633	358	475	632	68	46	126	44	93	126	167	132	97	139	190	167	70	33	121	156	280	159	45	114	135	72	55	166	86	182	80	51	88									
9	Число недействительных избирательных бюллетеней	79	4	7	7	8	1	1	4	1	1	6	2	3	1	2	1	0	0	0	1	3	2	5	3	2	0	4	3	1	1	1	3	0	1									
10	Число действительных избирательных бюллетеней	5994	676	375	501	662	67	61	147	45	114	152	204	159	126	170	206	185	78	36	140	171	293	170	65	158	161	81	52	180	110	211	87	55	96									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
13	Бабурин Сергей Николаевич	52	10	2	6	3	0	0	0	0	1	3	2	3	1	0	2	1	0	0	0	5	2	3	0	0	1	1	1	1	0	3	1	0	0									
		0.86%	1.47%	0.52%	1.18%	0.45%	0.00%	0.00%	0.00%	0.00%	0.87%	1.90%	0.97%	1.85%	0.79%	0.00%	0.97%	0.54%	0.00%	0.00%	0.00%	2.87%	0.68%	1.71%	0.00%	0.00%	0.62%	1.18%	1.82%	0.55%	0.00%	1.42%	1.11%	0.00%	0.00%									
14	Грудинин Павел Николаевич	855	129	84	89	147	4	5	16	3	31	27	30	28	7	21	12	18	2	1	26	7	43	16	8	14	11	16	7	11	3	10	17	4	8									
		14.08%	18.97%	21.99%	17.52%	21.94%	5.88%	8.06%	10.60%	6.52%	26.96%	17.09%	14.56%	17.28%	5.51%	12.21%	5.80%	9.73%	2.56%	2.78%	18.44%	4.02%	14.58%	9.14%	11.76%	8.75%	6.83%	18.82%	12.73%	6.08%	2.70%	4.72%	18.89%	7.27%	8.25%									
