Выборы Президента Российской Федерации																																																				
Дата голосования: 04.03.2012																																																				
																																																				
Наименование Избирательной комиссии:    Боханская																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	41																																																		
																																																				
		Сумма	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257									
1	Число избирателей, включенных в список избирателей	17561	413	419	135	1105	58	574	117	164	97	183	720	377	252	1223	2100	457	176	133	776	285	840	93	207	1526	87	112	192	856	659	166	99	82	77	668	77	295	149	138	764	167	543									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	16340	383	416	135	1000	56	570	115	170	92	175	720	364	240	1100	1800	430	175	122	710	260	775	92	220	1400	86	105	190	780	630	160	102	83	71	575	76	270	150	140	725	157	520									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	9196	207	251	83	455	34	427	84	106	59	88	474	242	144	618	1052	271	101	71	396	159	445	67	88	790	56	81	80	384	304	74	50	52	41	359	59	116	50	64	412	52	250									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1475	45	20	13	88	20	46	6	40	3	10	34	30	30	30	95	12	21	18	71	13	49	11	59	96	0	4	23	180	32	21	0	0	0	79	5	40	38	35	69	38	51									
6	Число погашенных избирательных бюллетеней	5669	131	145	39	457	2	97	25	24	30	77	212	92	66	452	653	147	53	33	243	88	281	14	73	514	30	20	87	216	294	65	52	31	30	137	12	114	62	41	244	67	219									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1475	45	20	13	88	20	46	6	40	3	10	34	30	30	30	95	12	21	18	71	13	49	11	59	96	0	4	23	180	32	21	0	0	0	79	5	40	38	35	69	38	51									
8	Число бюллетеней в стационарных ящиках для голосования	9196	207	251	83	455	34	427	84	106	59	88	474	242	144	618	1052	271	101	71	396	159	445	67	88	790	56	81	80	384	304	74	50	52	41	359	59	116	50	64	412	52	250									
9	Число недействительных избирательных бюллетеней	76	3	3	0	5	0	4	0	1	0	0	1	2	0	5	7	1	1	0	3	0	1	2	0	9	1	4	1	4	4	0	0	0	0	3	0	1	2	0	3	2	3									
10	Число действительных избирательных бюллетеней	10595	249	268	96	538	54	469	90	145	62	98	507	270	174	643	1140	282	121	89	464	172	493	76	147	877	55	81	102	560	332	95	50	52	41	435	64	155	86	99	478	88	298									
11	Число полученных открепительных  удостоверений	299	5	11	3	10	3	18	0	4	3	2	11	5	4	20	45	10	0	0	13	3	14	0	13	17	3	3	3	5	10	3	3	3	3	14	1	3	3	5	10	3	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	247	1	11	3	7	3	18	0	4	0	2	11	5	4	20	42	10	0	0	13	0	13	0	13	17	0	0	2	3	6	0	0	0	0	14	1	0	1	5	8	0	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	129	1	4	1	8	2	2	1	1	1	1	4	0	2	4	29	3	3	1	2	0	4	1	1	13	2	2	1	9	3	1	0	1	1	5	0	3	2	1	3	1	5									
14	Число неиспользованных открепительных удостоверений	52	4	0	0	3	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	1	0	0	0	3	3	1	2	4	3	3	3	3	0	0	3	2	0	2	3	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
19	Жириновский Владимир Вольфович	677	17	6	4	41	9	29	2	5	7	9	12	8	8	29	46	10	2	0	16	2	10	7	11	74	3	14	18	52	37	6	7	6	12	43	5	19	11	10	37	13	20									
		6.34%	6.75%	2.21%	4.17%	7.55%	16.67%	6.13%	2.22%	3.42%	11.29%	9.18%	2.36%	2.94%	4.60%	4.48%	4.01%	3.53%	1.64%	0.00%	3.43%	1.16%	2.02%	8.97%	7.48%	8.35%	5.36%	16.47%	17.48%	9.22%	11.01%	6.32%	14.00%	11.54%	29.27%	9.82%	7.81%	12.18%	12.50%	10.10%	7.69%	14.44%	6.64%									
20	Зюганов Геннадий Андреевич	2062	105	101	27	76	0	93	1	30	10	14	85	24	36	160	272	86	32	30	99	23	89	7	30	233	3	7	9	65	70	6	4	3	8	65	4	16	10	14	70	7	38									
