Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Бирилюсская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944					
1	"Число избирателей, внесенных в списки избирателей"	8641	1640	1423	159	296	98	174	51	211	127	55	525	22	2147	124	17	77	230	267	52	206	150	233	29	86	134	64	44					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	8750	1613	1409	163	309	92	171	49	221	128	55	545	22	2244	126	20	76	234	268	49	216	148	239	35	86	132	55	45					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5128	982	756	118	165	69	95	43	152	104	33	348	22	1147	85	16	55	111	184	30	148	60	146	23	56	92	54	34					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	711	148	102	15	37	10	27	6	18	11	12	14	0	120	15	1	0	8	27	19	30	50	14	6	6	7	0	8					
6	Число погашенных избирательных бюллетеней	2911	483	551	30	107	13	49	0	51	13	10	183	0	977	26	3	21	115	57	0	38	38	79	6	24	33	1	3					
7	Число избирательных бюллетеней в переносных ящиках для голосования	711	148	102	15	37	10	27	6	18	11	12	14	0	120	15	1	0	8	27	19	30	50	14	6	6	7	0	8					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5128	982	756	118	165	69	95	43	152	104	33	348	22	1147	85	16	55	111	184	30	148	60	146	23	56	92	54	34					
9	Число недействительных избирательных бюллетеней	49	11	8	1	1	1	0	0	0	1	0	3	0	7	0	0	1	0	2	0	3	0	2	2	3	1	2	0					
10	Число действительных избирательных бюллетеней	5790	1119	850	132	201	78	122	49	170	114	45	359	22	1260	100	17	54	119	209	49	175	110	158	27	59	98	52	42					
