Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
"Наименование Избирательной комиссии:    Грозный, Октябрьская"																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №441	УИК №472	УИК №473	УИК №474	УИК №475									
1	"Число избирателей, включенных в список избирателей"	42997	1726	2163	1266	2165	2685	2671	2481	2937	2022	1642	2776	2097	778	599	2265	2170	1699	1081	2272	2450	2252	550	250									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	42096	1700	2144	1235	2119	2540	2543	2431	2873	1986	1640	2630	2059	760	581	2227	2129	1648	1077	2272	2450	2252	550	250									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	33890	1639	1431	1019	2010	876	932	2360	2643	1932	1398	1527	2014	667	549	2155	1942	1589	933	1279	2450	1752	546	247									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	668	5	90	160	10	0	26	16	136	6	54	12	9	3	4	6	103	7	5	16	0	0	0	0									
6	Число погашенных избирательных бюллетеней	7017	56	623	56	99	1664	1564	55	94	48	188	1091	36	90	28	66	84	52	139	977	0	0	4	3									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1168	5	90	160	10	0	26	16	136	6	54	12	9	3	4	6	103	7	5	16	0	500	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	33890	1639	1431	1019	2010	876	932	2360	2643	1932	1398	1527	2014	667	549	2155	1942	1589	933	1279	2450	1752	546	247									
