Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Усть-Донецкая																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380					
1	"Число избирателей, внесенных в списки"	24026	229	611	1163	1469	996	1225	344	276	232	914	2775	2945	2789	299	2148	383	1393	399	758	531	418	533	1196					
2	"Число бюллетеней, полученных участковыми комиссиями"	23769	223	606	1179	1493	983	1218	345	272	229	911	2779	2917	2695	294	2091	385	1414	399	784	533	421	537	1061					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	12650	129	343	540	784	591	684	235	158	118	418	1320	1573	1456	137	1064	181	764	239	482	322	268	285	559					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1298	28	28	68	77	55	106	10	20	36	50	21	39	78	46	122	44	80	49	67	42	38	55	139					
6	Число погашенных бюллетеней	9821	66	235	571	632	337	428	100	94	75	443	1438	1305	1161	111	905	160	570	111	235	169	115	197	363					
7	Число бюллетеней в переносных ящиках для голосования	1298	28	28	68	77	55	106	10	20	36	50	21	39	78	46	122	44	80	49	67	42	38	55	139					
8	Число бюллетеней в стационарных ящиках для голосования	12644	129	343	540	784	591	684	235	158	118	418	1320	1567	1456	137	1064	181	764	239	482	322	268	285	559					
9	Число недействительных бюллетеней	298	4	12	20	17	10	8	12	1	12	9	14	31	21	0	23	10	21	5	16	13	14	7	18					
10	Число действительных бюллетеней	13644	153	359	588	844	636	782	233	177	142	459	1327	1575	1513	183	1163	215	823	283	533	351	292	333	680					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	500	10	10	25	30	20	25	10	10	10	20	55	60	55	10	40	10	25	10	15	10	10	10	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	177	0	1	3	13	5	11	4	1	0	4	31	26	29	3	7	0	14	1	6	10	2	2	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	179	6	5	10	8	11	16	9	6	5	4	5	12	14	7	9	3	10	6	7	9	7	6	4					
14	Число погашенных открепительных удостоверений	323	10	9	22	17	15	14	6	9	10	16	24	34	26	7	33	10	11	9	9	0	8	8	16					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	229	2	4	15	14	8	22	6	3	2	9	17	15	25	6	22	5	10	6	8	10	5	8	7					
		1.64%	1.27%	1.07%	2.46%	1.62%	1.23%	2.78%	2.44%	1.68%	1.29%	1.92%	1.26%	0.93%	1.62%	3.27%	1.85%	2.22%	1.18%	2.08%	1.45%	2.74%	1.63%	2.35%	1.00%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	138	1	3	7	18	3	6	6	3	4	3	15	27	10	1	12	0	6	1	2	2	3	1	4					
		0.98%	0.63%	0.80%	1.15%	2.09%	0.46%	0.75%	2.44%	1.68%	2.59%	0.64%	1.11%	1.68%	0.65%	0.54%	1.01%	0.0%	0.71%	0.34%	0.36%	0.54%	0.98%	0.29%	0.57%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	506	6	8	19	38	11	26	5	1	4	12	50	107	95	4	38	14	13	2	12	6	6	7	22					
		3.62%	3.82%	2.15%	3.12%	4.41%	1.70%	3.29%	2.04%	0.56%	2.59%	2.56%	3.72%	6.66%	6.19%	2.18%	3.20%	6.22%	1.54%	0.69%	2.18%	1.64%	1.96%	2.05%	3.15%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	208	1	0	10	17	2	6	3	0	2	2	36	33	29	0	22	9	14	0	4	3	4	3	8					
		1.49%	0.63%	0.0%	1.64%	1.97%	0.30%	0.75%	1.22%	0.0%	1.29%	0.42%	2.68%	2.05%	1.89%	0.0%	1.85%	4.0%	1.65%	0.0%	0.72%	0.82%	1.30%	0.88%	1.14%					
22	"5. ""За Русь Святую"""	64	2	1	3	7	1	5	2	1	0	2	4	13	6	0	5	0	3	2	1	3	2	1	0					
		0.45%	1.27%	0.26%	0.49%	0.81%	0.15%	0.63%	0.81%	0.56%	0.0%	0.42%	0.29%	0.80%	0.39%	0.0%	0.42%	0.0%	0.35%	0.69%	0.18%	0.82%	0.65%	0.29%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	0	3	4	5	0	1	0	1	0	0	5	7	2	0	4	0	1	0	1	3	2	3	1					
		0.30%	0.0%	0.80%	0.65%	0.58%	0.0%	0.12%	0.0%	0.56%	0.0%	0.0%	0.37%	0.43%	0.13%	0.0%	0.33%	0.0%	0.11%	0.0%	0.18%	0.82%	0.65%	0.88%	0.14%					
24	"7. ""Новый курс - Автомобильная Россия"""	63	0	4	1	6	2	5	0	0	0	1	8	7	7	0	10	0	1	0	2	1	1	2	5					
		0.45%	0.0%	1.07%	0.16%	0.69%	0.30%	0.63%	0.0%	0.0%	0.0%	0.21%	0.59%	0.43%	0.45%	0.0%	0.84%	0.0%	0.11%	0.0%	0.36%	0.27%	0.32%	0.58%	0.71%					
25	"8. ""Народно-республиканская партия России"""	22	0	1	1	3	1	2	0	0	1	1	3	1	2	0	1	1	0	1	0	0	1	0	2					
		0.15%	0.0%	0.26%	0.16%	0.34%	0.15%	0.25%	0.0%	0.0%	0.64%	0.21%	0.22%	0.06%	0.13%	0.0%	0.08%	0.44%	0.0%	0.34%	0.0%	0.0%	0.32%	0.0%	0.28%					
26	"9. ""Российская экологическая партия ""Зеленые"""	34	0	1	3	1	0	1	0	0	0	0	6	4	9	0	2	1	3	1	1	1	0	0	0					
		0.24%	0.0%	0.26%	0.49%	0.11%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.44%	0.24%	0.58%	0.0%	0.16%	0.44%	0.35%	0.34%	0.18%	0.27%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	589	4	14	43	35	17	36	17	12	8	22	36	35	31	7	38	10	43	7	34	41	30	33	36					
		4.22%	2.54%	3.77%	7.07%	4.06%	2.63%	4.55%	6.93%	6.74%	5.19%	4.70%	2.68%	2.17%	2.02%	3.82%	3.20%	4.44%	5.09%	2.43%	6.19%	11.26%	9.80%	9.70%	5.15%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	2	0	0	0	0	0	1	1	0	2	0	0	1	1	0	0	0	0	0	1					
		0.06%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.07%	0.0%	0.13%	0.0%	0.0%	0.44%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	304	2	3	15	15	26	16	15	5	0	5	41	40	41	0	28	3	17	3	13	4	2	7	3					
		2.18%	1.27%	0.80%	2.46%	1.74%	4.02%	2.02%	6.12%	2.80%	0.0%	1.06%	3.05%	2.49%	2.67%	0.0%	2.36%	1.33%	2.01%	1.04%	2.36%	1.09%	0.65%	2.05%	0.42%					
30	"13. ""Демократическая партия России"""	35	0	2	2	2	0	2	0	0	0	1	6	5	2	0	4	0	1	0	1	3	0	0	4					
		0.25%	0.0%	0.53%	0.32%	0.23%	0.0%	0.25%	0.0%	0.0%	0.0%	0.21%	0.44%	0.31%	0.13%	0.0%	0.33%	0.0%	0.11%	0.0%	0.18%	0.82%	0.0%	0.0%	0.57%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	0	2	2	0	5	1	1	0	0	0	5	2	2	0	0	0	2	0	1	0	2	1	3					
		0.20%	0.0%	0.53%	0.32%	0.0%	0.77%	0.12%	0.40%	0.0%	0.0%	0.0%	0.37%	0.12%	0.13%	0.0%	0.0%	0.0%	0.23%	0.0%	0.18%	0.0%	0.65%	0.29%	0.42%					
32	"15. ""Партия СЛОН"""	15	0	2	1	1	0	0	0	0	0	0	3	1	1	0	0	0	2	0	0	1	1	0	2					
		0.10%	0.0%	0.53%	0.16%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.06%	0.06%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.27%	0.32%	0.0%	0.28%					
33	"16. ""Родина"" (народно-патриотический союз)"""	877	11	12	44	57	43	48	5	6	1	20	171	116	147	6	45	8	37	5	23	9	15	8	40					
		6.29%	7.00%	3.23%	7.23%	6.62%	6.65%	6.07%	2.04%	3.37%	0.64%	4.27%	12.75%	7.22%	9.58%	3.27%	3.79%	3.55%	4.38%	1.73%	4.18%	2.47%	4.90%	2.35%	5.73%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	54	2	5	0	3	4	3	0	2	0	4	4	5	4	1	1	2	2	2	1	6	1	0	2					
		0.38%	1.27%	1.34%	0.0%	0.34%	0.61%	0.37%	0.0%	1.12%	0.0%	0.85%	0.29%	0.31%	0.26%	0.54%	0.08%	0.88%	0.23%	0.69%	0.18%	1.64%	0.32%	0.0%	0.28%					
35	"18. ""ЛДПР"""	1677	22	48	72	127	75	81	28	10	18	84	165	190	183	15	131	42	85	17	39	35	43	63	104					
