Выборы Президента Российской Федерации																																																
Дата голосования: 04.03.2012																																																
																																																
Наименование Избирательной комиссии:    Саровская городская																																																
																																																
Сводная таблица итогов голосования																																																
																																																
	Число участковых избирательных комиссий	37																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	37																																														
																																																
		Сумма	УИК №1959	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072									
1	Число избирателей, включенных в список избирателей	76986	562	1852	2473	840	2274	2442	2825	2274	2395	2742	2506	2111	2162	2201	2232	2202	2562	2133	2151	2210	2268	1994	1983	1963	1889	2056	1863	1939	1965	2046	2012	1956	2052	1929	1972	1937	2013									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	74450	550	1900	2300	700	2200	2300	2500	2200	2400	2500	2500	2000	2300	2000	2000	2000	2500	2000	2000	2000	2300	2000	2000	1950	1900	2000	1800	1900	2000	2000	2000	1950	2000	1900	1950	1950	2000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	51029	548	1356	1335	521	1425	1712	2021	1501	1655	1668	1647	1441	1654	1451	1570	1503	1485	1402	1475	1497	1514	1288	1330	1273	1217	1373	1186	1301	1301	1348	1379	1250	1404	1231	1256	1362	1149									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1495	0	135	467	14	19	35	9	14	12	16	15	13	18	22	14	11	31	31	52	33	43	33	29	47	26	20	18	45	37	29	29	34	27	29	33	25	30									
6	Число погашенных избирательных бюллетеней	21926	2	409	498	165	756	553	470	685	733	816	838	546	628	527	416	486	984	567	473	470	743	679	641	630	657	607	596	554	662	623	592	666	569	640	661	563	821									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1495	0	135	467	14	19	35	9	14	12	16	15	13	18	22	14	11	31	31	52	33	43	33	29	47	26	20	18	45	37	29	29	34	27	29	33	25	30									
8	Число бюллетеней в стационарных ящиках для голосования	50999	548	1356	1334	521	1425	1704	2019	1501	1652	1668	1645	1435	1654	1451	1570	1503	1482	1402	1474	1497	1514	1288	1330	1273	1217	1373	1185	1300	1301	1348	1379	1250	1404	1230	1255	1362	1149									
9	Число недействительных избирательных бюллетеней	550	4	6	13	9	19	11	25	18	20	11	14	19	16	12	10	19	6	9	20	14	20	27	19	18	8	17	12	22	11	22	19	15	17	10	15	16	7									
10	Число действительных избирательных бюллетеней	51944	544	1485	1788	526	1425	1728	2003	1497	1644	1673	1646	1429	1656	1461	1574	1495	1507	1424	1506	1516	1537	1294	1340	1302	1235	1376	1191	1323	1327	1355	1389	1269	1414	1249	1273	1371	1172									
11	Число полученных открепительных  удостоверений	932	0	26	25	3	25	25	40	28	28	27	27	25	33	23	22	20	25	20	25	15	37	25	28	15	25	15	33	30	45	32	25	20	60	25	15	25	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	846	0	25	23	0	23	21	40	24	28	26	26	20	28	19	18	15	23	18	20	14	34	21	25	13	24	15	29	27	45	32	23	18	55	25	12	22	15									
13	Число избирателей, проголосовавших по открепительным удостоверениям	447	0	1	9	7	5	59	26	16	7	3	3	4	2	2	7	15	26	14	6	12	2	11	5	24	9	58	17	14	11	9	7	12	4	6	14	11	9									
14	Число неиспользованных открепительных удостоверений	86	0	1	2	3	2	4	0	4	0	1	1	5	5	4	4	5	2	2	5	1	3	4	3	2	1	0	4	3	0	0	2	2	5	0	3	3	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	41	0	9	0	0	5	0	11	0	0	0	2	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	2	0	2	1	0	0	1	1	0	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																
19	Жириновский Владимир Вольфович	3240	18	79	106	37	133	68	138	133	87	129	120	57	103	111	133	127	158	97	74	75	89	72	112	67	59	87	71	60	73	79	78	65	66	74	100	65	40									
		6.17%	3.28%	5.30%	5.89%	6.92%	9.21%	3.91%	6.80%	8.78%	5.23%	7.66%	7.23%	3.94%	6.16%	7.54%	8.40%	8.39%	10.44%	6.77%	4.85%	4.90%	5.72%	5.45%	8.24%	5.08%	4.75%	6.25%	5.90%	4.46%	5.46%	5.74%	5.54%	5.06%	4.61%	5.88%	7.76%	4.69%	3.39%									
20	Зюганов Геннадий Андреевич	9894	52	89	221	66	271	141	359	332	346	299	312	154	389	341	388	323	273	344	338	354	332	281	305	274	162	293	225	303	262	273	320	204	276	290	263	316	123									
		18.85%	9.49%	5.97%	12.27%	12.34%	18.77%	8.11%	17.70%	21.91%	20.79%	17.76%	18.80%	10.64%	23.27%	23.15%	24.49%	21.33%	18.04%	24.01%	22.15%	23.14%	21.32%	21.27%	22.44%	20.76%	13.03%	21.03%	18.70%	22.53%	19.58%	19.83%	22.73%	15.89%	19.29%	23.03%	20.42%	22.78%	10.43%									
21	Миронов Сергей Михайлович	2043	15	27	39	10	74	29	52	74	64	74	61	32	70	62	73	73	75	69	71	74	68	55	61	46	35	51	58	71	66	46	57	30	64	57	66	57	37									
		3.89%	2.74%	1.81%	2.17%	1.87%	5.12%	1.67%	2.56%	4.88%	3.85%	4.39%	3.67%	2.21%	4.19%	4.21%	4.61%	4.82%	4.96%	4.82%	4.65%	4.84%	4.37%	4.16%	4.49%	3.48%	2.82%	3.66%	4.82%	5.28%	4.93%	3.34%	4.05%	2.34%	4.47%	4.53%	5.12%	4.11%	3.14%									
22	Прохоров Михаил Дмитриевич	3953	23	50	145	33	111	53	106	107	161	195	156	64	104	100	89	89	92	106	101	120	132	104	106	92	84	125	115	155	170	122	125	70	157	110	103	132	46									
		7.53%	4.20%	3.35%	8.05%	6.17%	7.69%	3.05%	5.23%	7.06%	9.68%	11.58%	9.40%	4.42%	6.22%	6.79%	5.62%	5.88%	6.08%	7.40%	6.62%	7.84%	8.48%	7.87%	7.80%	6.97%	6.76%	8.97%	9.56%	11.52%	12.71%	8.86%	8.88%	5.45%	10.97%	8.74%	7.99%	9.52%	3.90%									
23	Путин Владимир Владимирович	32814	436	1240	1277	380	836	1437	1348	851	986	976	997	1122	990	847	891	883	909	808	922	893	916	782	756	823	895	820	722	734	756	835	809	900	851	718	741	801	926									
		62.51%	79.56%	83.17%	70.91%	71.03%	57.89%	82.63%	66.47%	56.17%	59.25%	57.96%	60.06%	77.49%	59.21%	57.50%	56.25%	58.32%	60.08%	56.39%	60.42%	58.37%	58.83%	59.20%	55.63%	62.35%	72.00%	58.87%	60.02%	54.57%	56.50%	60.64%	57.46%	70.09%	59.47%	57.03%	57.53%	57.75%	78.54%									
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
