Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    район Покровское-Стрешнево																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832	УИК №2833	УИК №2834	УИК №2835	УИК №2836	УИК №2837	УИК №2838	УИК №2839	УИК №2840	УИК №3379	УИК №3380	УИК №3381	УИК №3382	УИК №3383	УИК №3384	УИК №3385					
1	"Число избирателей, внесенных в список избирателей"	34716	2184	2770	2561	2310	2014	2808	2456	2713	2888	269	2468	2201	2287	1805	1730	150	158	95	279	163	300	107					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	26050	1500	2000	2000	1700	1400	2000	2000	2000	2000	300	1700	1500	1700	1400	1400	200	200	100	300	200	300	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	20726	1209	1588	1413	1458	1102	1321	1712	1706	1190	246	1618	1080	1592	1278	1162	135	136	49	178	163	300	90					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	835	30	34	39	114	27	33	64	60	27	0	35	32	76	49	38	5	19	35	101	0	0	17					
6	Число погашенных избирательных бюллетеней	4489	261	378	548	128	271	646	224	234	783	54	47	388	32	73	200	60	45	16	21	37	0	43					
7	Число избирательных бюллетеней в переносных ящиках для голосования	835	30	34	39	114	27	33	64	60	27	0	35	32	76	49	38	5	19	35	101	0	0	17					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	20463	1209	1554	1374	1458	1102	1319	1712	1646	1163	194	1618	1080	1592	1229	1162	135	136	49	178	163	300	90					
9	Число недействительных избирательных бюллетеней	587	38	26	24	76	12	25	32	40	51	4	133	18	20	15	28	0	4	0	3	4	31	3					
10	Число действительных избирательных бюллетеней	20711	1201	1562	1389	1496	1117	1327	1744	1666	1139	190	1520	1094	1648	1263	1172	140	151	84	276	159	269	104					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	874	74	50	140	50	50	70	50	60	70	10	50	50	50	50	50	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	674	49	46	120	31	35	60	49	46	61	2	39	34	39	33	30	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	711	24	21	31	12	20	54	42	30	26	17	20	144	39	22	14	12	28	6	23	43	74	9					
14	Число погашенных неиспользованных открепительных удостоверений	200	25	4	20	19	15	10	1	14	9	8	11	16	11	17	20	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	76	2	6	9	2	5	9	3	7	9	0	5	1	7	2	9	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3005	173	201	297	205	179	228	218	245	209	21	200	213	190	149	126	17	10	19	49	16	20	20					
		14.11%	13.96%	12.66%	21.02%	13.04%	15.85%	16.86%	12.27%	14.36%	17.56%	10.82%	12.10%	19.15%	11.39%	11.66%	10.50%	12.14%	6.45%	22.62%	17.56%	9.82%	6.67%	18.69%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2270	231	108	137	167	121	161	169	190	125	23	128	145	182	143	116	12	14	8	43	15	22	10					
		10.66%	18.64%	6.80%	9.70%	10.62%	10.72%	11.91%	9.52%	11.14%	10.50%	11.86%	7.74%	13.04%	10.91%	11.19%	9.67%	8.57%	9.03%	9.52%	15.41%	9.20%	7.33%	9.35%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	336	12	14	38	26	11	27	46	20	29	3	24	23	15	12	14	3	1	1	7	1	7	2					
		1.58%	0.97%	0.88%	2.69%	1.65%	0.97%	1.99%	2.59%	1.17%	2.44%	1.55%	1.45%	2.07%	0.90%	0.94%	1.17%	2.14%	0.65%	1.19%	2.51%	0.61%	2.33%	1.87%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4530	260	344	452	271	227	388	372	370	332	36	329	287	270	207	198	15	15	15	51	23	34	34					
		21.27%	20.98%	21.66%	31.99%	17.24%	20.11%	28.70%	20.95%	21.69%	27.90%	18.56%	19.90%	25.81%	16.19%	16.20%	16.50%	10.71%	9.68%	17.86%	18.28%	14.11%	11.33%	31.78%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2246	156	237	193	120	110	230	227	144	128	22	178	157	121	88	58	4	8	8	19	7	25	6					
		10.55%	12.59%	14.92%	13.66%	7.63%	9.74%	17.01%	12.78%	8.44%	10.76%	11.34%	10.77%	14.12%	7.25%	6.89%	4.83%	2.86%	5.16%	9.52%	6.81%	4.29%	8.33%	5.61%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8128	351	651	255	703	460	276	675	687	300	85	651	255	852	663	656	88	101	32	103	94	158	32					
		38.16%	28.33%	40.99%	18.05%	44.72%	40.74%	20.41%	38.01%	40.27%	25.21%	43.81%	39.38%	22.93%	51.08%	51.88%	54.67%	62.86%	65.16%	38.10%	36.92%	57.67%	52.67%	29.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	196	18	7	17	4	9	17	37	10	16	0	10	14	18	1	4	1	2	1	4	3	3	0					
		0.92%	1.45%	0.44%	1.20%	0.25%	0.80%	1.26%	2.08%	0.59%	1.34%	0.00%	0.60%	1.26%	1.08%	0.08%	0.33%	0.71%	1.29%	1.19%	1.43%	1.84%	1.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
