Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    район Покровское-Стрешнево																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №2795	УИК №2796	УИК №2797	УИК №2798	УИК №2799	УИК №2800	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №3286	УИК №3287	УИК №3288	УИК №3289	УИК №3290	УИК №3291	УИК №3292					
1	"Число избирателей, внесенных в списки избирателей"	34761	2456	2699	2775	2056	1982	2788	2765	2805	2724	2624	2136	2408	1869	1783	72	185	71	181	14	250	118					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	26220	1800	2000	2000	1500	1500	2000	2000	2000	2000	2000	1700	1700	1500	1500	70	250	80	200	20	250	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	17899	1242	1451	1506	995	955	1402	1606	1422	1263	1331	961	1120	1017	901	68	149	42	102	14	250	102					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	676	42	39	65	44	39	29	13	47	24	48	49	46	26	8	2	31	29	79	0	0	16					
6	Число погашенных избирательных бюллетеней	7645	516	510	429	461	506	569	381	531	713	621	690	534	457	591	0	70	9	19	6	0	32					
7	Число избирательных бюллетеней в переносных ящиках для голосования	676	42	39	65	44	39	29	13	47	24	48	49	46	26	8	2	31	29	79	0	0	16					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	17834	1242	1444	1493	995	955	1399	1603	1418	1258	1325	949	1110	1015	901	68	149	42	102	14	250	102					
9	Число недействительных избирательных бюллетеней	222	21	23	19	10	19	14	18	20	14	14	12	16	10	4	1	3	0	1	0	1	2					
10	Число действительных избирательных бюллетеней	18288	1263	1460	1539	1029	975	1414	1598	1445	1268	1359	986	1140	1031	905	69	177	71	180	14	249	116					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	850	150	50	50	50	50	50	100	50	50	50	50	50	50	50	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	594	123	35	46	27	35	45	75	34	44	32	18	29	29	22	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	493	20	18	24	17	14	50	61	30	19	31	40	34	28	15	22	12	11	15	7	15	10					
14	Число погашенных неиспользованных открепительных удостоверений	256	27	15	4	23	15	5	25	16	6	18	32	21	21	28	0	0	0	0	0	0	0					
