Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Юргинская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958					
1	"Число избирателей, включенных в списки избирателей"	64994	1220	1329	2198	1889	1823	1225	1060	835	983	1096	1606	1566	1374	2008	1068	1029	1410	1562	2752	2340	2518	2496	1629	1531	565	1534	2035	2020	1200	1794	1719	1757	1398	1824	1420	1548	1317	1567	2183	1123	1443					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	63700	1200	1200	2100	1800	1800	1200	1000	800	1000	1050	1600	1500	1400	1900	1050	1000	1300	1500	2700	2400	2500	2700	1700	1400	600	1500	2100	2000	1100	1800	1700	1800	1300	1800	1350	1500	1300	1500	2100	1100	1350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	48943	857	772	1444	1214	1268	921	737	654	634	877	1131	1113	1009	1517	918	886	1230	974	2047	1775	2009	2360	1225	1168	463	1165	1515	1434	997	1340	1307	1418	1039	1628	1122	1166	955	1281	1584	831	958					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3329	100	160	223	101	135	124	66	97	194	42	69	128	42	117	45	13	25	78	187	105	73	46	54	38	6	35	73	47	24	61	40	29	37	85	85	80	87	67	116	95	100					
6	Число погашенных избирательных бюллетеней	11428	243	268	433	485	397	155	197	49	172	131	400	259	349	266	87	101	45	448	466	520	418	294	421	194	131	300	512	519	79	399	353	353	224	87	143	254	258	152	400	174	292					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3329	100	160	223	101	135	124	66	97	194	42	69	128	42	117	45	13	25	78	187	105	73	46	54	38	6	35	73	47	24	61	40	29	37	85	85	80	87	67	116	95	100					
8	Число бюллетеней в стационарных ящиках для голосования	48943	857	772	1444	1214	1268	921	737	654	634	877	1131	1113	1009	1517	918	886	1230	974	2047	1775	2009	2360	1225	1168	463	1165	1515	1434	997	1340	1307	1418	1039	1628	1122	1166	955	1281	1584	831	958					
9	Число недействительных избирательных бюллетеней	1319	0	7	74	13	23	10	6	12	17	0	56	12	11	11	60	42	66	4	21	136	76	72	19	26	24	12	63	38	11	12	0	16	41	66	30	63	18	0	129	12	10					
10	Число действительных избирательных бюллетеней	50953	957	925	1593	1302	1380	1035	797	739	811	919	1144	1229	1040	1623	903	857	1189	1048	2213	1744	2006	2334	1260	1180	445	1188	1525	1443	1010	1389	1347	1431	1035	1647	1177	1183	1024	1348	1571	914	1048					
11	Число полученных открепительных  удостоверений	1412	10	20	30	30	40	30	20	20	30	25	20	30	30	30	25	30	30	25	95	50	70	67	40	30	20	40	50	40	30	40	35	30	30	45	30	30	30	40	40	25	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1332	7	20	30	30	32	28	16	17	21	24	20	27	26	29	20	30	30	25	95	47	70	67	40	30	16	30	50	38	28	39	35	26	25	45	30	30	30	40	39	25	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1012	20	53	19	20	41	27	18	42	21	22	28	21	13	50	29	18	35	22	30	27	12	6	26	29	25	21	23	24	21	16	15	17	24	37	23	19	25	35	27	20	11					
14	Число неиспользованных открепительных удостоверений	80	3	0	0	0	8	2	4	3	9	1	0	3	4	1	5	0	0	0	0	3	0	0	0	0	4	10	0	2	2	1	0	4	5	0	0	0	0	0	1	0	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	88	1	1	2	2	3	1	2	0	2	1	2	3	0	4	1	1	3	4	6	4	1	2	3	2	0	3	2	2	2	5	4	3	2	5	1	1	2	2	1	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	1089	13	13	43	17	12	12	6	16	18	22	17	19	10	27	19	19	30	9	71	65	89	95	25	19	4	12	82	14	9	16	6	25	37	16	12	20	13	29	76	15	17					
