Выборы Президента Российской Федерации																																																										
Дата голосования: 18.03.2018																																																										
																																																										
Наименование Избирательной комиссии:    Богучарская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																								
																																																										
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347									
1	"Число избирателей, включенных в список избирателей"	29924	2052	2389	804	1141	1452	1087	1728	291	366	380	443	99	1996	546	382	259	858	494	307	233	66	65	95	780	93	65	506	191	405	1132	270	394	820	553	339	256	400	849	280	149	510	266	526	144	118	423	2922									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	29372	1850	2250	800	1050	1420	1030	1610	290	380	390	440	100	1800	560	390	270	880	520	310	240	69	57	100	810	106	64	520	190	400	1000	270	400	850	580	340	260	400	880	290	144	570	280	500	150	122	440	3000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	20004	1209	1354	570	631	816	598	1360	196	218	296	275	57	1073	324	213	176	658	330	197	168	43	47	66	609	68	28	340	118	279	834	206	218	606	361	241	190	279	636	177	86	323	157	281	109	59	303	2621									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3326	171	119	76	79	23	111	196	58	78	65	43	8	167	80	67	36	116	64	33	38	10	10	5	101	16	16	75	40	73	163	36	53	120	71	43	43	83	119	29	52	140	69	139	16	11	80	85									
6	Число погашенных избирательных бюллетеней	6042	470	777	154	340	581	321	54	36	84	29	122	35	560	156	110	58	106	126	80	34	16	0	29	100	22	20	105	32	48	3	28	129	124	148	56	27	38	125	84	6	107	54	80	25	52	57	294									
