Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Ботлихская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72					
1	"Число избирателей, внесенных в списки"	27368	83	761	385	2104	122	30	675	1920	113	31	208	211	2680	1193	1614	289	48	1514	264	1564	36	43	111	478	227	378	159	31	921	1561	271	38	946	1402	404	129	261	1755	409	364	248	124	777	102	384					
2	"Число бюллетеней, полученных участковыми комиссиями"	24849	83	640	295	1870	100	23	675	1822	113	31	200	211	2200	1100	1380	250	39	1260	264	1564	36	39	95	450	227	330	150	31	850	1400	250	36	790	1400	380	129	250	1620	370	358	220	105	740	89	384					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	22124	65	612	295	1440	79	23	653	1808	88	31	200	211	1731	847	938	250	25	1103	264	1415	36	39	95	389	227	307	140	30	842	1310	172	33	686	1349	345	129	190	1542	343	353	211	98	721	89	370					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1194	0	26	0	417	0	0	20	0	0	0	0	0	56	26	0	0	0	93	0	149	0	0	0	33	0	23	10	0	6	83	33	0	104	51	0	0	10	0	26	0	9	0	19	0	0					
6	Число погашенных бюллетеней	1531	18	2	0	13	21	0	2	14	25	0	0	0	413	227	442	0	14	64	0	0	0	0	0	28	0	0	0	1	2	7	45	3	0	0	35	0	50	78	1	5	0	7	0	0	14					
7	Число бюллетеней в переносных ящиках для голосования	1194	0	26	0	417	0	0	20	0	0	0	0	0	56	26	0	0	0	93	0	149	0	0	0	33	0	23	10	0	6	83	33	0	104	51	0	0	10	0	26	0	9	0	19	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	21983	65	612	295	1440	79	23	649	1808	88	31	200	211	1645	813	926	250	25	1103	260	1415	36	39	95	389	227	307	140	30	842	1310	172	33	686	1349	345	129	189	1542	343	353	211	98	721	89	370					
9	Число недействительных бюллетеней	189	0	2	1	6	0	0	2	3	1	0	0	1	71	28	0	0	0	13	1	20	0	0	0	0	0	0	0	0	10	3	0	0	8	3	0	0	0	6	5	4	0	0	0	1	0					
10	Число действительных бюллетеней	22988	65	636	294	1851	79	23	667	1805	87	31	200	210	1630	811	926	250	25	1183	259	1544	36	39	95	422	227	330	150	30	838	1390	205	33	782	1397	345	129	199	1536	364	349	220	98	740	88	370					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	349	0	15	0	20	0	0	0	20	0	0	10	0	25	20	20	4	0	20	0	20	0	0	0	15	0	10	4	0	15	20	10	0	15	20	10	0	4	17	10	0	10	0	15	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	200	0	3	0	15	0	0	0	20	0	0	2	0	0	1	2	0	0	5	0	20	0	0	0	15	0	10	4	0	15	0	0	0	15	20	0	0	4	17	7	0	10	0	15	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	32	0	1	0	3	0	0	0	0	0	0	0	0	1	8	6	3	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0	1	0	0	0	1	0	0	0					
14	Число погашенных открепительных удостоверений	149	0	12	0	5	0	0	0	0	0	0	8	0	25	19	18	4	0	15	0	0	0	0	0	0	0	0	0	0	0	20	10	0	0	0	10	0	0	0	3	0	0	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	"1. ""ЕДИНЕНИЕ"""	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	1.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2060	0	61	19	183	0	0	26	251	6	7	10	20	48	27	121	5	9	46	20	154	4	0	6	36	48	11	12	0	0	72	104	15	62	0	11	0	0	142	0	26	20	10	459	4	5					
		8.88%	0.0%	9.56%	6.44%	9.85%	0.0%	0.0%	3.88%	13.88%	6.81%	22.58%	5.0%	9.47%	2.82%	3.21%	13.06%	2.0%	36.0%	3.84%	7.69%	9.84%	11.11%	0.0%	6.31%	8.53%	21.14%	3.33%	8.0%	0.0%	0.0%	5.16%	50.73%	45.45%	7.84%	0.0%	3.18%	0.0%	0.0%	9.20%	0.0%	7.36%	9.09%	10.20%	62.02%	4.49%	1.35%					
