Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Казачинско-Ленская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731					
1	"Число избирателей, внесенных в списки избирателей"	14896	330	102	1171	1280	1619	222	881	1973	680	198	1172	387	1477	259	1102	986	794	98	37	38	39	51					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14446	321	112	1158	1197	1530	231	850	1900	681	190	1080	394	1400	259	1070	999	786	94	36	38	51	69					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8674	231	77	706	711	949	168	513	1155	359	172	496	222	776	205	622	596	519	69	29	32	26	41					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	410	46	1	16	12	29	18	0	19	11	0	74	10	20	8	56	45	15	10	6	6	0	8					
6	Число погашенных избирательных бюллетеней	5338	44	34	436	474	552	45	337	726	311	18	510	162	604	46	368	358	252	15	1	0	25	20					
7	Число избирательных бюллетеней в переносных ящиках для голосования	434	46	1	16	12	29	18	0	19	11	0	74	10	20	8	80	45	15	10	6	6	0	8					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8671	231	77	706	711	949	168	513	1155	359	172	496	219	776	205	622	596	519	69	29	32	26	41					
9	Число недействительных избирательных бюллетеней	187	5	1	0	9	7	2	5	8	2	2	89	4	11	3	5	19	8	3	2	1	0	1					
10	Число действительных избирательных бюллетеней	8918	272	77	722	714	971	184	508	1166	368	170	481	225	785	210	697	622	526	76	33	37	26	48					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	455	5	12	30	30	37	20	20	40	20	10	30	20	30	20	37	35	20	2	2	2	10	23					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	397	5	12	30	15	37	16	20	40	15	6	28	11	30	15	37	35	8	2	2	0	10	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	85	0	5	3	5	6	3	1	15	4	4	5	3	5	6	11	7	2	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	58	0	0	0	15	0	4	0	0	5	4	2	9	0	5	0	0	12	0	0	2	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	197	10	1	7	19	18	7	1	29	7	2	4	3	17	1	20	26	15	2	3	1	0	4					
		2.16%	3.61%	1.28%	0.97%	2.63%	1.84%	3.76%	0.19%	2.47%	1.89%	1.16%	0.70%	1.31%	2.14%	0.47%	2.85%	4.06%	2.81%	2.53%	8.57%	2.63%	0.00%	8.16%					
19	2.Всероссийская политическая партия «Гражданская Сила»	37	0	1	0	1	5	0	0	11	5	3	5	2	2	0	0	1	1	0	0	0	0	0					
		0.41%	0.00%	1.28%	0.00%	0.14%	0.51%	0.00%	0.00%	0.94%	1.35%	1.74%	0.88%	0.87%	0.25%	0.00%	0.00%	0.16%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	2	1	0	0	0	0	0					
		0.10%	0.36%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.09%	0.27%	0.00%	0.00%	0.44%	0.13%	0.00%	0.00%	0.31%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	808	64	10	78	63	98	19	45	86	22	8	26	14	44	10	83	71	56	5	1	0	1	4					
		8.87%	23.10%	12.82%	10.80%	8.71%	10.02%	10.22%	8.77%	7.33%	5.95%	4.65%	4.56%	6.11%	5.53%	4.69%	11.82%	11.08%	10.49%	6.33%	2.86%	0.00%	3.85%	8.16%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	39	1	1	3	4	3	0	2	6	1	0	2	1	5	2	5	2	1	0	0	0	0	0					
		0.43%	0.36%	1.28%	0.42%	0.55%	0.31%	0.00%	0.39%	0.51%	0.27%	0.00%	0.35%	0.44%	0.63%	0.94%	0.71%	0.31%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	35	1	1	2	3	2	0	0	6	0	0	0	1	5	1	8	2	1	0	0	0	0	2					
		0.38%	0.36%	1.28%	0.28%	0.41%	0.20%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.44%	0.63%	0.47%	1.14%	0.31%	0.19%	0.00%	0.00%	0.00%	0.00%	4.08%					
24	7.Политическая партия «Либерально-демократическая партия России»	767	15	8	55	58	70	14	40	108	34	9	42	23	75	13	53	55	66	4	5	12	1	7					
		8.42%	5.42%	10.26%	7.62%	8.02%	7.16%	7.53%	7.80%	9.20%	9.19%	5.23%	7.37%	10.04%	9.42%	6.10%	7.55%	8.58%	12.36%	5.06%	14.29%	31.58%	3.85%	14.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	533	12	4	39	37	73	11	22	77	23	1	31	7	61	13	39	34	42	2	3	1	1	0					
		5.85%	4.33%	5.13%	5.40%	5.12%	7.46%	5.91%	4.29%	6.56%	6.22%	0.58%	5.44%	3.06%	7.66%	6.10%	5.56%	5.30%	7.87%	2.53%	8.57%	2.63%	3.85%	0.00%					
