Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Ставропольская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439					
1	"Число избирателей, внесенных в списки избирателей"	38726	1692	801	807	2086	218	721	1096	308	1936	1930	1703	1254	390	1165	610	1348	679	449	236	1299	298	1746	1434	832	2229	993	529	1120	250	1058	221	279	412	1504	2656	2437					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	37700	1650	800	750	2050	200	680	1050	300	1900	1900	1650	1250	380	1150	580	1300	650	440	230	1300	300	1750	1350	820	2150	950	520	1060	240	1050	200	270	400	1450	2600	2380					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	21129	763	451	566	1109	143	475	469	162	1148	994	1126	575	163	713	328	814	461	278	156	689	254	922	666	538	1018	381	239	457	104	704	147	222	263	897	1568	1166					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1665	61	46	93	57	32	63	61	22	77	51	31	43	33	48	23	76	34	37	19	54	34	44	23	38	76	10	49	90	17	30	15	21	49	67	111	30					
6	Число погашенных избирательных бюллетеней	14906	826	303	91	884	25	142	520	116	675	855	493	632	184	389	229	410	155	125	55	557	12	784	661	244	1056	559	232	513	119	316	38	27	88	486	921	1184					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1665	61	46	93	57	32	63	61	22	77	51	31	43	33	48	23	76	34	37	19	54	34	44	23	38	76	10	49	90	17	30	15	21	49	67	111	30					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	21127	763	451	566	1108	143	475	469	162	1148	994	1125	575	163	713	328	814	461	278	156	689	254	922	666	538	1018	381	239	457	104	704	147	222	263	897	1568	1166					
9	Число недействительных избирательных бюллетеней	203	8	7	4	15	0	3	6	3	13	10	19	2	0	10	2	8	0	2	3	6	1	12	9	1	11	2	1	0	0	9	0	0	0	11	12	13					
10	Число действительных избирательных бюллетеней	22589	816	490	655	1150	175	535	524	181	1212	1035	1137	616	196	751	349	882	495	313	172	737	287	954	680	575	1083	389	287	547	121	725	162	243	312	953	1667	1183					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	634	30	15	10	30	10	20	20	5	30	30	30	20	10	20	10	20	10	14	5	20	10	20	20	15	30	20	10	20	10	20	5	5	10	20	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	269	9	15	7	14	0	3	7	4	2	16	11	11	0	4	2	8	1	14	0	5	10	13	9	9	11	4	6	8	6	10	2	0	1	7	28	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	286	3	3	9	7	9	10	8	5	11	10	7	12	6	8	7	5	16	6	1	6	4	12	15	5	6	5	1	6	2	3	1	2	8	20	27	20					
14	Число погашенных неиспользованных открепительных удостоверений	365	21	0	3	16	10	17	13	1	28	14	19	9	10	16	8	12	9	0	5	15	0	7	11	6	19	16	4	12	4	10	3	5	9	13	2	18					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	597	38	4	9	24	0	10	18	3	20	61	23	20	7	28	6	24	6	4	7	27	0	23	9	10	25	21	5	24	2	8	5	4	2	19	59	42					
		2.62%	4.61%	0.80%	1.37%	2.06%	0.00%	1.86%	3.40%	1.63%	1.63%	5.84%	1.99%	3.24%	3.57%	3.68%	1.71%	2.70%	1.21%	1.27%	4.00%	3.63%	0.00%	2.38%	1.31%	1.74%	2.29%	5.37%	1.74%	4.39%	1.65%	1.09%	3.09%	1.65%	0.64%	1.97%	3.51%	3.51%					
19	2.Всероссийская политическая партия «Гражданская Сила»	209	1	4	2	11	0	3	10	0	3	8	7	5	1	1	6	1	1	3	0	0	1	12	27	2	19	10	0	5	2	2	1	0	1	17	16	27					
		0.92%	0.12%	0.80%	0.30%	0.94%	0.00%	0.56%	1.89%	0.00%	0.24%	0.77%	0.61%	0.81%	0.51%	0.13%	1.71%	0.11%	0.20%	0.95%	0.00%	0.00%	0.35%	1.24%	3.92%	0.35%	1.74%	2.56%	0.00%	0.91%	1.65%	0.27%	0.62%	0.00%	0.32%	1.76%	0.95%	2.26%					
20	3.Политическая партия «Демократическая партия России»	20	0	0	0	0	0	0	1	1	1	0	1	1	0	0	2	2	0	1	0	1	0	0	0	1	1	0	0	0	2	0	1	0	0	0	2	2					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.54%	0.08%	0.00%	0.09%	0.16%	0.00%	0.00%	0.57%	0.22%	0.00%	0.32%	0.00%	0.13%	0.00%	0.00%	0.00%	0.17%	0.09%	0.00%	0.00%	0.00%	1.65%	0.00%	0.62%	0.00%	0.00%	0.00%	0.12%	0.17%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2640	128	36	46	114	15	63	86	19	124	107	141	57	31	134	71	83	40	33	22	110	13	101	80	64	132	54	27	75	19	65	22	21	84	92	203	128					
		11.58%	15.53%	7.24%	6.98%	9.79%	8.57%	11.71%	16.23%	10.33%	10.12%	10.24%	12.20%	9.22%	15.82%	17.61%	20.23%	9.33%	8.08%	10.48%	12.57%	14.80%	4.51%	10.46%	11.61%	11.11%	12.07%	13.81%	9.38%	13.71%	15.70%	8.86%	13.58%	8.64%	26.92%	9.54%	12.09%	10.70%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	352	10	6	47	11	1	3	20	1	7	6	22	4	8	24	14	7	3	5	1	18	1	9	13	4	5	4	4	5	3	11	4	0	12	17	24	18					
