Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Иваново, Фрунзенская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187									
1	Число избирателей, включенных в список избирателей	90688	2215	2266	2066	1793	1661	1689	1477	2766	2250	2222	2235	1550	1620	2326	1185	2425	2395	2183	1722	2687	1709	1790	2355	2077	2147	1980	2115	2371	2373	1851	1671	1727	1700	2087	1854	1862	2427	2042	2653	1969	1871	2128	1964	1843	415	772	202									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	81750	2100	2100	2000	1800	1600	1600	1400	2500	2000	2000	2000	1500	1500	2200	1000	2000	2000	2000	1500	2400	1500	1500	2000	2000	1900	2000	2000	2000	2000	1500	1500	1500	1500	2000	1700	1700	2000	2000	2500	1700	1500	2000	1600	1500	450	700	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	47896	1223	1236	1209	959	896	960	841	1528	1227	1388	1363	844	775	1186	532	1146	1099	1128	841	1316	885	903	1278	1128	1249	1077	1215	1264	1311	881	766	795	855	1179	861	832	1182	996	1696	1017	1040	860	891	938	249	649	202									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5199	62	73	61	78	71	74	120	58	65	31	58	40	105	104	187	168	81	176	56	57	69	128	92	101	95	70	54	130	105	151	114	167	128	116	206	210	100	160	161	124	185	265	149	177	166	51	0									
6	Число погашенных избирательных бюллетеней	28655	815	791	730	763	633	566	439	914	708	581	579	616	620	910	281	686	820	696	603	1027	546	469	630	771	556	853	731	606	584	468	620	538	517	705	633	658	718	844	643	559	275	875	560	385	35	0	98									
