Выборы Президента Российской Федерации																																																																							
Дата голосования: 18.03.2018																																																																							
																																																																							
"Наименование Избирательной комиссии:    Иваново, Фрунзенская"																																																																							
																																																																							
Сводная таблица итогов голосования																																																																							
																																																																							
	Число участковых избирательных комиссий	60																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	60																																																																					
																																																																							
		Сумма	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222									
1	"Число избирателей, включенных в список избирателей"	83219	1634	1313	1318	1182	1219	1585	1614	1268	1090	1215	1291	1797	1500	1241	1217	1190	1392	1638	1094	1021	1141	1444	1998	1907	1245	1325	1052	1049	1117	1281	1697	1071	1188	1279	1182	1829	1333	1110	1506	1286	1304	1846	1752	1629	1564	1609	1012	1147	1631	1560	1527	1434	1283	933	1767	1708	1291	1223	1434	1706									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	64300	1200	1000	1000	1000	1000	1100	1100	1000	1000	1000	1000	1300	1100	1000	1000	1000	1000	1200	1000	1000	1000	1000	1400	1400	1000	1000	1000	1000	1000	1000	1200	900	1000	1000	1000	1400	1000	1000	1100	1000	1000	1300	1300	1200	1200	1200	900	900	1200	1200	1000	1100	1000	800	1200	1200	1000	1000	1000	1200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	44283	1025	737	724	693	716	884	847	674	632	664	790	1041	905	724	698	752	722	718	585	500	574	720	992	866	666	666	495	553	653	647	818	631	620	680	690	956	725	661	890	756	673	997	887	797	769	852	577	628	776	708	866	721	631	508	871	861	569	677	741	884									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2535	19	109	32	19	14	52	154	47	39	38	29	31	12	34	17	22	33	96	27	39	56	22	29	55	34	73	32	29	18	40	40	30	26	10	29	35	83	38	21	25	24	45	50	36	24	58	32	37	55	114	22	28	44	26	63	75	84	56	41	33									
6	Число погашенных избирательных бюллетеней	17482	156	154	244	288	270	164	99	279	329	298	181	228	183	242	285	226	245	386	388	461	370	258	379	479	300	261	473	418	329	313	342	239	354	310	281	409	192	301	189	219	303	258	363	367	407	290	291	235	369	378	112	351	325	266	266	264	347	267	218	283									
