Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Макушинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №1189					
1	"Число избирателей, включенных в списки избирателей"	16507	1047	1377	1150	922	780	951	259	193	101	479	100	93	37	490	84	120	81	596	773	624	330	321	112	200	308	469	127	347	62	644	94	96	532	157	426	88	196	232	340	70	56	1043					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	16220	1050	1300	1050	900	750	900	250	190	100	490	100	90	37	500	80	130	85	620	785	610	320	310	110	200	300	470	120	350	60	640	90	95	520	150	420	85	195	250	340	70	58	1050					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	10654	635	675	646	465	400	551	186	127	87	342	85	84	35	370	78	82	65	378	542	457	281	215	81	155	266	324	89	253	56	428	55	66	331	98	348	72	139	188	218	52	43	606					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1012	56	93	81	70	58	45	22	8	6	29	6	0	0	26	0	8	6	73	39	45	18	20	7	5	0	30	0	28	3	18	6	0	45	20	4	0	7	24	20	0	7	79					
6	Число погашенных избирательных бюллетеней	4554	359	532	323	365	292	304	42	55	7	119	9	6	2	104	2	40	14	169	204	108	21	75	22	40	34	116	31	69	1	194	29	29	144	32	68	13	49	38	102	18	8	365					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1012	56	93	81	70	58	45	22	8	6	29	6	0	0	26	0	8	6	73	39	45	18	20	7	5	0	30	0	28	3	18	6	0	45	20	4	0	7	24	20	0	7	79					
8	Число бюллетеней в стационарных ящиках для голосования	10654	635	675	646	465	400	551	186	127	87	342	85	84	35	370	78	82	65	378	542	457	281	215	81	155	266	324	89	253	56	428	55	66	331	98	348	72	139	188	218	52	43	606					
9	Число недействительных избирательных бюллетеней	64	5	4	5	2	4	3	1	0	0	0	0	0	0	1	0	3	1	0	9	4	0	0	1	4	0	0	0	0	1	4	0	0	4	2	3	0	0	1	1	1	0	0					
10	Число действительных избирательных бюллетеней	11602	686	764	722	533	454	593	207	135	93	371	91	84	35	395	78	87	70	451	572	498	299	235	87	156	266	354	89	281	58	442	61	66	372	116	349	72	146	211	237	51	50	685					
11	Число полученных открепительных  удостоверений	388	20	20	30	16	6	6	11	6	1	23	4	3	2	25	6	20	4	10	10	10	5	3	5	5	5	10	3	10	3	10	3	3	4	3	5	3	3	27	5	3	3	34					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	312	16	11	29	16	6	6	11	6	1	23	4	0	0	25	6	20	4	10	10	10	2	1	5	1	2	5	0	9	2	6	1	2	2	0	1	0	1	27	2	0	0	29					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	136	7	7	25	7	4	5	5	2	2	4	2	1	1	6	1	3	1	3	3	4	4	5	1	2	1	2	1	1	2	3	2	1	3	1	2	0	0	0	1	0	0	11					
14	Число неиспользованных открепительных удостоверений	76	4	9	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	3	2	0	4	3	5	3	1	1	4	2	1	2	3	4	3	2	0	3	3	3	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	12	0	0	2	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	101	10	3	5	4	11	6	3	1	0	0	3	0	0	2	6	2	0	6	4	0	0	2	0	2	4	2	1	3	0	4	1	0	3	0	1	2	0	4	2	0	0	4					
		0.87%	1.45%	0.39%	0.69%	0.75%	2.40%	1.01%	1.44%	0.74%	0.00%	0.00%	3.30%	0.00%	0.00%	0.51%	7.69%	2.22%	0.00%	1.33%	0.69%	0.00%	0.00%	0.85%	0.00%	1.25%	1.50%	0.56%	1.12%	1.07%	0.00%	0.90%	1.64%	0.00%	0.80%	0.00%	0.28%	2.78%	0.00%	1.89%	0.84%	0.00%	0.00%	0.58%					
19	Жириновский Владимир Вольфович	1399	83	80	81	61	69	57	28	13	6	32	8	2	1	24	16	14	7	50	41	83	36	26	13	24	27	60	18	55	11	75	12	6	57	18	28	14	16	12	24	13	9	89					
		11.99%	12.01%	10.42%	11.14%	11.40%	15.07%	9.56%	13.46%	9.63%	6.45%	8.63%	8.79%	2.38%	2.86%	6.06%	20.51%	15.56%	9.86%	11.09%	7.06%	16.53%	12.04%	11.06%	14.77%	15.00%	10.15%	16.95%	20.22%	19.57%	18.64%	16.82%	19.67%	9.09%	15.16%	15.25%	7.95%	19.44%	10.96%	5.66%	10.08%	25.00%	18.00%	12.99%					
20	Зюганов Геннадий Андреевич	2074	124	151	127	93	70	106	21	23	11	53	20	6	8	62	11	27	10	37	205	63	52	21	15	25	37	62	7	78	17	91	13	8	60	24	95	30	12	19	49	8	7	116					
		17.78%	17.95%	19.66%	17.47%	17.38%	15.28%	17.79%	10.10%	17.04%	11.83%	14.29%	21.98%	7.14%	22.86%	15.66%	14.10%	30.00%	14.08%	8.20%	35.28%	12.55%	17.39%	8.94%	17.05%	15.63%	13.91%	17.51%	7.87%	27.76%	28.81%	20.40%	21.31%	12.12%	15.96%	20.34%	26.99%	41.67%	8.22%	8.96%	20.59%	15.38%	14.00%	16.93%					
21	Медведев Дмитрий Анатольевич	8028	469	530	509	375	304	424	155	98	76	286	60	76	26	307	45	44	53	358	322	352	211	186	59	105	198	230	63	145	30	272	35	52	252	74	225	26	118	176	162	30	34	476					
