Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Воробьевская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824					
1	"Число избирателей, внесенных в списки избирателей"	15496	1077	219	308	409	363	2096	1425	917	339	435	527	594	998	752	391	558	448	439	990	633	550	576	280	172					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15350	1100	250	300	400	350	2000	1400	950	350	450	500	600	950	750	400	550	450	450	950	600	550	550	300	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9925	729	182	225	276	196	1294	910	612	212	341	399	366	643	392	276	412	334	227	525	343	357	403	159	112					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2509	176	27	48	52	105	204	162	83	95	51	68	66	125	143	69	121	89	187	170	117	106	107	94	44					
6	Число погашенных избирательных бюллетеней	2916	195	41	27	72	49	502	328	255	43	58	33	168	182	215	55	17	27	36	255	140	87	40	47	44					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2509	176	27	48	52	105	204	162	83	95	51	68	66	125	143	69	121	89	187	170	117	106	107	94	44					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9923	729	182	225	276	196	1293	910	612	212	341	399	366	643	392	276	412	334	227	524	343	357	403	159	112					
9	Число недействительных избирательных бюллетеней	137	12	1	3	8	2	8	17	18	0	2	6	10	4	9	3	0	8	11	7	2	5	1	0	0					
10	Число действительных избирательных бюллетеней	12295	893	208	270	320	299	1489	1055	677	307	390	461	422	764	526	342	533	415	403	687	458	458	509	253	156					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	676	65	17	7	27	7	80	55	40	18	35	13	20	16	40	27	42	30	26	23	20	25	29	9	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	672	65	17	7	27	7	77	54	40	18	35	13	20	16	40	27	42	30	26	23	20	25	29	9	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	123	11	3	1	4	0	31	12	2	5	3	2	1	3	5	4	8	2	1	10	5	3	2	1	4					
14	Число погашенных неиспользованных открепительных удостоверений	4	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	498	41	6	8	17	7	41	46	21	14	15	15	35	23	32	22	25	6	30	31	20	5	27	7	4					
		4.01%	4.53%	2.87%	2.93%	5.18%	2.33%	2.74%	4.29%	3.02%	4.56%	3.83%	3.21%	8.10%	2.99%	5.98%	6.38%	4.69%	1.42%	7.25%	4.47%	4.35%	1.08%	5.29%	2.77%	2.56%					
19	2.Всероссийская политическая партия «Гражданская Сила»	49	4	0	1	1	0	15	6	2	0	2	0	0	5	2	1	0	2	1	4	2	1	0	0	0					
		0.39%	0.44%	0.00%	0.37%	0.30%	0.00%	1.00%	0.56%	0.29%	0.00%	0.51%	0.00%	0.00%	0.65%	0.37%	0.29%	0.00%	0.47%	0.24%	0.58%	0.43%	0.22%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	13	0	0	0	0	0	0	1	1	3	0	0	1	1	0	0	0	0	0	3	0	1	1	0	1					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.14%	0.98%	0.00%	0.00%	0.23%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.22%	0.20%	0.00%	0.64%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1599	88	18	16	77	42	235	143	86	62	49	36	56	90	164	45	56	38	26	57	51	67	60	15	22					
		12.86%	9.72%	8.61%	5.86%	23.48%	13.95%	15.70%	13.34%	12.37%	20.20%	12.50%	7.71%	12.96%	11.72%	30.65%	13.04%	10.51%	8.98%	6.28%	8.21%	11.09%	14.47%	11.76%	5.93%	14.10%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	1	0	0	0	0	1	2	0	0	0	0	1	1	2	0	1	0	0	1	0	0	2	5	0					
