Выборы Президента Российской Федерации																																																							
Дата голосования: 18.03.2018																																																							
																																																							
Наименование Избирательной комиссии:    Спасская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																					
																																																							
		Сумма	УИК №3601	УИК №3602	УИК №3603	УИК №3604	УИК №3605	УИК №3606	УИК №3607	УИК №3608	УИК №3609	УИК №3610	УИК №3611	УИК №3612	УИК №3613	УИК №3614	УИК №3615	УИК №3616	УИК №3617	УИК №3618	УИК №3619	УИК №3620	УИК №3621	УИК №3622	УИК №3623	УИК №3624	УИК №3625	УИК №3626	УИК №3627	УИК №3628	УИК №3629	УИК №3630	УИК №3631	УИК №3632	УИК №3633	УИК №3634	УИК №3635	УИК №3636	УИК №3637	УИК №3638	УИК №3639	УИК №3640	УИК №3641	УИК №3642	УИК №3643	УИК №3680									
1	"Число избирателей, включенных в список избирателей"	20937	507	509	82	528	152	473	780	354	702	471	413	477	118	206	439	251	101	370	338	154	124	204	232	317	559	876	729	396	152	884	1347	1349	641	464	141	563	990	1015	181	1257	304	217	371	199									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19910	500	500	60	500	130	450	750	320	700	450	400	500	100	180	400	250	100	330	320	140	100	200	230	300	520	750	700	370	150	850	1300	1300	600	450	150	500	1000	1000	150	1200	270	200	350	190									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10888	214	225	49	284	83	257	343	164	308	241	246	320	69	130	230	198	65	202	208	114	68	121	96	191	280	466	347	233	63	492	642	723	438	228	94	252	486	421	74	667	149	112	202	93									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1299	52	32	0	28	12	36	202	35	13	34	11	57	17	16	18	1	3	35	17	0	8	4	58	0	28	56	36	15	6	28	41	29	11	16	6	48	73	27	19	43	17	7	12	92									
6	Число погашенных избирательных бюллетеней	7723	234	243	11	188	35	157	205	121	379	175	143	123	14	34	152	51	32	93	95	26	24	75	76	109	212	228	317	122	81	330	617	548	151	206	50	200	441	552	57	490	104	81	136	5									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1299	52	32	0	28	12	36	202	35	13	34	11	57	17	16	18	1	3	35	17	0	8	4	58	0	28	56	36	15	6	28	41	29	11	16	6	48	73	27	19	43	17	7	12	92									
8	Число бюллетеней в стационарных ящиках для голосования	10888	214	225	49	284	83	257	343	164	308	241	246	320	69	130	230	198	65	202	208	114	68	121	96	191	280	466	347	233	63	492	642	723	438	228	94	252	486	421	74	667	149	112	202	93									
9	Число недействительных избирательных бюллетеней	259	4	4	0	9	2	12	27	7	11	3	7	7	1	2	7	0	0	3	8	2	0	1	1	0	4	8	3	4	4	16	11	12	21	4	1	5	12	7	3	14	3	2	2	5									
10	Число действительных избирательных бюллетеней	11928	262	253	49	303	93	281	518	192	310	272	250	370	85	144	241	199	68	234	217	112	76	124	153	191	304	514	380	244	65	504	672	740	428	240	99	295	547	441	90	696	163	117	212	180									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																							
