Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Спасская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265					
1	"Число избирателей, включенных в списки избирателей"	22181	1131	95	537	167	480	856	386	877	837	440	115	223	413	81	282	121	448	331	99	94	162	130	206	273	274	862	789	1060	370	162	1084	945	1460	1142	378	243	180	512	1276	1129	1531					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	20335	1000	95	500	160	470	750	360	670	800	430	125	220	410	200	250	110	420	320	90	87	160	138	200	260	260	850	750	960	340	160	880	880	1300	1000	370	300	160	500	1200	1000	1200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	13768	593	80	385	134	331	380	214	597	501	283	90	133	348	8	241	89	356	252	62	59	120	106	147	175	232	540	452	616	215	94	784	674	747	595	244	186	124	389	671	611	910					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1920	148	5	49	7	37	322	36	22	73	27	14	35	21	58	7	7	34	33	0	7	4	4	6	52	0	57	66	76	16	14	64	127	71	49	12	22	20	37	120	115	46					
6	Число погашенных избирательных бюллетеней	4618	259	10	66	19	102	48	110	51	226	120	21	52	41	134	2	14	30	35	28	21	36	28	47	33	28	253	232	268	109	52	32	79	482	356	114	92	16	74	409	245	244					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1949	148	5	49	7	37	322	36	22	73	27	14	35	21	58	7	7	34	33	0	7	4	4	6	52	0	57	66	76	16	14	64	127	71	49	12	22	20	37	120	144	46					
8	Число бюллетеней в стационарных ящиках для голосования	13768	593	80	385	134	331	380	214	597	501	283	90	133	348	8	241	89	356	252	62	59	120	106	147	175	232	540	452	616	215	94	784	674	747	595	244	186	124	389	671	611	910					
9	Число недействительных избирательных бюллетеней	183	15	0	9	0	4	25	6	8	8	3	1	0	0	0	2	0	0	8	1	1	0	1	1	5	0	3	2	4	4	3	17	3	7	9	2	3	2	4	7	5	10					
10	Число действительных избирательных бюллетеней	15534	726	85	425	141	364	677	244	611	566	307	103	168	369	66	246	96	390	277	61	65	124	109	152	222	232	594	516	688	227	105	831	798	811	635	254	205	142	422	784	750	946					
11	Число полученных открепительных  удостоверений	636	16	4	25	14	20	7	10	24	20	10	15	15	21	0	19	5	9	13	6	8	0	10	5	14	7	38	13	12	6	7	35	15	30	17	13	30	7	15	35	35	31					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	636	16	4	25	14	20	7	10	24	20	10	15	15	21	0	19	5	9	13	6	8	0	10	5	14	7	38	13	12	6	7	35	15	30	17	13	30	7	15	35	35	31					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	303	14	4	17	5	5	10	3	6	3	2	8	6	2	4	6	1	7	2	3	4	1	4	3	7	5	14	15	11	12	3	23	6	6	9	6	16	11	10	11	9	9					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	14	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	3	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	189	6	0	4	1	6	7	0	8	7	5	1	2	5	3	3	1	1	2	1	0	0	1	1	7	3	3	5	13	7	0	5	9	13	5	1	3	7	1	15	16	11					
