Выборы Президента Российской Федерации																																	
																																	
"Наименование Избирательной комиссии:    Саратов, Фрунзенская"																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531					
1	"Число избирателей, внесенных в список"	38644	1421	1470	1158	1633	1493	2215	1884	1524	1466	1982	1659	1511	1821	1642	1397	1428	1315	909	957	1904	57	2179	1521	1903	2042	153					
2	Число полученных избирательных бюллетеней	38416	1450	1353	1181	1600	1500	2200	1750	1500	1500	2028	1700	1550	1850	1600	1400	1400	1200	840	1000	1900	57	2200	1600	1900	2000	157					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	31034	1155	1272	899	1379	1113	1761	1478	1101	1255	1401	1356	1257	1363	1411	1182	1241	1035	665	790	1685	57	1854	1154	1470	1547	153					
5	"Число избирательных бюллетеней, выданных вне помещения"	1672	61	35	55	62	100	57	75	148	47	198	5	23	96	48	70	10	158	107	22	48	0	41	83	52	71	0					
6	Число погашенных избирательных бюллетеней	5710	234	46	227	159	287	382	197	251	198	429	339	270	391	141	148	149	7	68	188	167	0	305	363	378	382	4					
7	Число избирательных бюллетеней в переносных ящиках	1671	61	35	55	62	99	57	75	148	47	198	5	23	96	48	70	10	158	107	22	48	0	41	83	52	71	0					
8	Число бюллетеней в стационарных ящиках для голосования	31026	1154	1272	899	1376	1113	1761	1475	1101	1255	1400	1356	1257	1363	1411	1182	1241	1035	665	790	1685	57	1854	1154	1470	1547	153					
9	Число недействительных избирательных бюллетеней	126	3	5	5	0	3	4	1	1	8	8	3	3	2	0	6	55	2	0	0	0	1	3	5	3	5	0					
10	Число действительных избирательных бюллетеней	32571	1212	1302	949	1438	1209	1814	1549	1248	1294	1590	1358	1277	1457	1459	1246	1196	1191	772	812	1733	56	1892	1232	1519	1613	153					
