Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
Наименование Избирательной комиссии:    Усть-Илимская городская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425					
1	"Число избирателей, включенных в списки избирателей"	71843	2674	2596	2447	1499	1406	2657	2571	1218	964	1097	1125	2012	2743	2883	1406	1728	1451	1650	2639	2686	2641	1423	1537	1628	1399	1478	1608	2919	2653	1392	1503	1440	1666	1499	1520	2875	1375	1835					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	55090	2060	1990	1880	1150	1130	2020	1950	940	710	800	890	1530	2200	2160	1050	1300	1120	1270	2010	2070	2040	1080	1180	1270	1060	1150	1200	2240	2030	1100	1150	1080	1290	1160	1150	2200	1060	1420					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	41501	1615	1582	1329	926	744	1434	1423	697	470	637	474	823	1545	1608	799	1079	922	1016	1583	1600	1605	881	946	939	858	930	960	1703	1571	858	904	797	1007	900	867	1590	807	1072					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1289	51	49	50	31	22	57	63	21	73	33	34	35	24	24	30	25	31	16	53	47	57	16	36	29	20	11	61	61	50	17	20	25	16	18	6	34	18	25					
6	Число погашенных избирательных бюллетеней	12300	394	359	501	193	364	529	464	222	167	130	382	672	631	528	221	196	167	238	374	423	378	183	198	302	182	209	179	476	409	225	226	258	267	242	277	576	235	323					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1289	51	49	50	31	22	57	63	21	73	33	34	35	24	24	30	25	31	16	53	47	57	16	36	29	20	11	61	61	50	17	20	25	16	18	6	34	18	25					
8	Число бюллетеней в стационарных ящиках для голосования	41496	1615	1580	1329	926	744	1434	1423	697	470	636	474	823	1545	1608	798	1079	922	1016	1583	1600	1605	881	946	939	858	930	960	1703	1571	858	904	797	1007	900	867	1589	807	1072					
9	Число недействительных избирательных бюллетеней	609	21	25	17	10	14	25	22	13	2	9	6	18	23	28	14	6	18	11	26	22	20	14	20	13	10	8	24	17	14	21	18	13	16	10	21	21	10	9					
10	Число действительных избирательных бюллетеней	42176	1645	1604	1362	947	752	1466	1464	705	541	660	502	840	1546	1604	814	1098	935	1021	1610	1625	1642	883	962	955	868	933	997	1747	1607	854	906	809	1007	908	852	1602	815	1088					
11	Число полученных открепительных  удостоверений	1419	56	51	48	30	31	46	46	30	11	10	17	23	58	62	28	16	25	34	55	56	56	28	41	42	30	28	35	73	53	30	31	29	29	37	22	52	28	42					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1274	53	51	46	26	27	41	42	28	9	4	13	19	57	59	21	11	12	30	49	52	53	26	40	41	25	25	33	69	49	26	27	24	24	35	20	48	25	34					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1075	23	18	14	15	20	31	22	16	15	117	29	17	17	27	51	152	73	14	23	18	20	20	34	15	13	12	19	24	18	72	22	12	12	11	15	15	17	12					
14	Число неиспользованных открепительных удостоверений	145	3	0	2	4	4	5	4	2	2	6	4	4	1	3	7	5	13	4	6	4	3	2	1	1	5	3	2	4	4	4	4	5	5	2	2	4	3	8					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	65	5	1	4	2	2	1	1	1	0	0	1	1	5	1	0	1	1	1	4	1	7	1	0	0	1	2	2	0	3	1	1	1	1	2	1	2	0	7					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	690	27	22	19	15	9	37	24	18	9	10	8	16	21	23	16	23	13	17	24	26	25	12	18	19	18	9	16	30	27	10	9	14	21	15	15	22	12	21					
		1.61%	1.62%	1.35%	1.38%	1.57%	1.17%	2.48%	1.62%	2.51%	1.66%	1.49%	1.57%	1.86%	1.34%	1.41%	1.93%	2.08%	1.36%	1.65%	1.47%	1.58%	1.50%	1.34%	1.83%	1.96%	2.05%	0.96%	1.57%	1.70%	1.67%	1.14%	0.97%	1.70%	2.05%	1.63%	1.72%	1.36%	1.45%	1.91%					
19	Жириновский Владимир Вольфович	6910	255	234	216	135	139	262	224	110	60	134	94	143	284	306	150	198	153	143	263	281	247	154	142	178	137	152	162	293	226	140	130	104	134	162	152	272	150	191					
		16.15%	15.31%	14.36%	15.66%	14.11%	18.15%	17.57%	15.07%	15.32%	11.05%	20.03%	18.50%	16.67%	18.10%	18.75%	18.12%	17.93%	16.05%	13.86%	16.08%	17.06%	14.86%	17.17%	14.46%	18.39%	15.60%	16.15%	15.87%	16.61%	13.94%	16.00%	14.07%	12.65%	13.10%	17.65%	17.41%	16.76%	18.18%	17.41%					
20	Зюганов Геннадий Андреевич	11010	396	432	324	227	180	363	348	194	134	146	110	199	380	347	210	293	259	297	474	423	449	246	263	223	207	257	265	451	460	252	267	218	310	249	217	428	216	296					
		25.73%	23.77%	26.52%	23.50%	23.72%	23.50%	24.35%	23.42%	27.02%	24.68%	21.82%	21.65%	23.19%	24.22%	21.26%	25.36%	26.54%	27.18%	28.78%	28.97%	25.68%	27.02%	27.42%	26.78%	23.04%	23.58%	27.31%	25.95%	25.57%	28.38%	28.80%	28.90%	26.52%	30.30%	27.12%	24.86%	26.37%	26.18%	26.98%					
21	Медведев Дмитрий Анатольевич	23566	967	916	803	570	424	804	868	383	338	370	290	482	861	928	438	584	510	564	849	895	921	471	539	535	506	515	554	973	894	452	500	473	542	482	468	880	437	580					
		55.08%	58.04%	56.23%	58.23%	59.56%	55.35%	53.92%	58.41%	53.34%	62.25%	55.31%	57.09%	56.18%	54.88%	56.86%	52.90%	52.90%	53.52%	54.65%	51.89%	54.34%	55.42%	52.51%	54.89%	55.27%	57.63%	54.73%	54.26%	55.16%	55.15%	51.66%	54.11%	57.54%	52.98%	52.51%	53.61%	54.22%	52.97%	52.87%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
