Выборы Президента Российской Федерации																						
																						
Наименование Избирательной комиссии:    Отрадная городская																						
																						
Итоги голосования 																						
																						
		Сумма	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93					
1	"Число избирателей, внесенных в список"	36548	2421	2732	2673	2420	2831	2914	2696	2400	2658	2742	2797	2676	2326	2163	99					
2	Число полученных избирательных бюллетеней	37000	2450	2780	2680	2400	2850	2980	2700	2500	2680	2750	2900	2750	2300	2180	100					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	20327	1196	1487	1603	1304	1620	1641	1582	1325	1646	1532	1545	1485	1314	1029	18					
5	"Число избирательных бюллетеней, выданных вне помещения"	1095	89	69	70	43	37	24	112	116	35	34	82	131	86	86	81					
6	Число погашенных избирательных бюллетеней	15578	1165	1224	1007	1053	1193	1315	1006	1059	999	1184	1273	1134	900	1065	1					
7	Число избирательных бюллетеней в переносных ящиках	1095	89	69	70	43	37	24	112	116	35	34	82	131	86	86	81					
8	Число бюллетеней в стационарных ящиках для голосования	20324	1196	1487	1603	1304	1619	1641	1581	1324	1646	1532	1545	1485	1314	1029	18					
9	Число недействительных избирательных бюллетеней	208	11	16	28	9	7	8	11	15	23	11	8	29	18	12	2					
10	Число действительных избирательных бюллетеней	21211	1274	1540	1645	1338	1649	1657	1682	1425	1658	1555	1619	1587	1382	1103	97					
11	Число полученных открепительных  удостоверений	687	50	50	50	50	50	50	50	50	50	50	50	50	50	37	0					
12	Число выданных открепительных удостоверений	338	19	22	25	22	39	31	28	22	28	30	32	18	15	7	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	167	7	15	5	16	18	11	19	8	11	19	6	6	3	7	16					
14	Число неиспользованных открепительных удостоверений	349	31	28	25	28	11	19	22	28	22	20	18	32	35	30	0					
15	"Число открепительных удостоверений, выданных в ТИК"	13	0	1	2	1	0	3	2	1	1	1	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																						
18	. Глазьев Сергей Юрьевич	877	63	61	60	55	81	80	68	59	64	68	68	45	58	47	0					
		4.09%	4.90%	3.92%	3.59%	4.08%	4.89%	4.80%	4.02%	4.10%	3.81%	4.34%	4.18%	2.78%	4.14%	4.22%	0.00%					
19	. Малышкин Олег Александрович	555	31	53	25	26	38	50	47	26	38	44	50	46	45	33	3					
		2.59%	2.41%	3.41%	1.49%	1.93%	2.29%	3.00%	2.78%	1.81%	2.26%	2.81%	3.07%	2.85%	3.21%	2.96%	3.03%					
20	. Миронов Сергей Михайлович	182	19	13	15	14	12	17	10	16	15	6	18	13	6	8	0					
		0.85%	1.48%	0.84%	0.90%	1.04%	0.72%	1.02%	0.59%	1.11%	0.89%	0.38%	1.11%	0.80%	0.43%	0.72%	0.00%					
21	. Путин Владимир Владимирович	12524	756	936	1045	795	982	1013	957	843	942	926	896	906	800	657	70					
		58.47%	58.83%	60.15%	62.46%	59.02%	59.30%	60.84%	56.53%	58.54%	56.04%	59.13%	55.07%	56.06%	57.14%	58.92%	70.71%					
22	. Хакамада Ирина Муцуовна	733	42	36	46	46	60	80	64	50	68	51	64	38	51	35	2					
		3.42%	3.27%	2.31%	2.75%	3.41%	3.62%	4.80%	3.78%	3.47%	4.05%	3.26%	3.93%	2.35%	3.64%	3.14%	2.02%					
23	. Харитонов Николай Михайлович	5540	329	392	389	355	390	349	484	386	457	403	441	493	373	279	20					
		25.86%	25.60%	25.19%	23.25%	26.35%	23.55%	20.96%	28.59%	26.81%	27.19%	25.73%	27.11%	30.51%	26.64%	25.02%	20.20%					
																						
24	Против всех	800	34	49	65	47	86	68	52	45	74	57	82	46	49	44	2					
		3.74%	2.65%	3.15%	3.89%	3.49%	5.19%	4.08%	3.07%	3.12%	4.40%	3.64%	5.04%	2.85%	3.50%	3.95%	2.02%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
