Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
"Наименование Избирательной комиссии:    г. Грозный, Октябрьская"																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №302	УИК №303	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401					
1	"Число избирателей, внесенных в списки"	39467	3000	2713	1956	2000	1950	1954	2100	2233	2071	1311	1603	1402	1172	2000	2401	1320	1084	1502	1509	1170	3016					
2	"Число бюллетеней, полученных участковыми комиссиями"	39860	3000	3000	1950	2000	1950	1950	2000	2119	2200	1300	1603	1400	1100	2000	2401	1320	1080	1500	1500	1170	3317					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	36118	2911	2236	1800	1862	1810	1788	1790	2067	2071	1220	1491	1399	1072	1250	2232	1227	1010	1398	1398	1089	2997					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1261	0	477	0	0	0	37	0	0	0	0	0	0	0	747	0	0	0	0	0	0	0					
6	Число погашенных бюллетеней	2481	89	287	150	138	140	125	210	52	129	80	112	1	28	3	169	93	70	102	102	81	320					
7	Число бюллетеней в переносных ящиках для голосования	1267	0	474	0	0	0	37	0	9	0	0	0	0	0	747	0	0	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	36043	2911	2236	1732	1862	1810	1788	1790	2067	2071	1220	1491	1392	1072	1250	2232	1227	1010	1398	1398	1089	2997					
9	Число недействительных бюллетеней	499	186	30	18	85	17	35	4	18	0	13	0	4	0	0	1	15	0	23	0	26	24					
10	Число действительных бюллетеней	36811	2725	2680	1714	1777	1793	1790	1786	2058	2071	1207	1491	1388	1072	1997	2231	1212	1010	1375	1398	1063	2973					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	94	4	4	5	5	4	4	5	5	5	4	5	4	4	4	5	4	5	5	4	5	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	94	4	4	5	5	4	4	5	5	5	4	5	4	4	4	5	4	5	5	4	5	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4					
