Выборы Президента Российской Федерации																																																																														
Дата голосования: 18.03.2018																																																																														
																																																																														
"Наименование Избирательной комиссии:    Набережные Челны, Центральная"																																																																														
																																																																														
Сводная таблица итогов голосования																																																																														
																																																																														
	Число участковых избирательных комиссий	67																																																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	67																																																																												
																																																																														
		Сумма	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077	УИК №2078	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126									
1	"Число избирателей, включенных в список избирателей"	143850	2054	2649	2204	2390	2394	2119	2455	2254	2415	2291	2262	2521	2374	2008	2059	2411	2056	2017	1688	1704	1517	2218	2359	2438	2294	1871	2160	2320	2398	2380	2218	2320	2024	2003	2329	2083	2368	2215	2265	1231	2283	1910	2423	2343	2269	2055	2320	2298	2302	2327	1733	1784	1757	2052	1178	1395	2369	2267	2436	2093	2130	2264	2309	2018	2243	1833	2123									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	156500	2100	2800	2400	2600	2500	2300	2700	2500	2500	2500	2500	2700	2500	2200	2200	2600	2300	2200	1800	1800	1500	2400	2500	2600	2500	2000	2400	2500	2600	2600	2400	2500	2300	2300	2500	2300	2600	2500	2500	1300	2500	2200	2500	2500	2500	2300	2500	2500	2500	2500	2000	2000	2000	2200	1300	1500	2500	2500	2800	2300	2400	2500	2500	2200	2500	2000	2300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	108510	1517	1974	1838	1864	1852	1635	1892	1817	1848	1870	1772	1927	1782	1546	1669	2024	1232	1590	1270	1275	879	1668	1782	1569	1880	1385	1698	1682	1692	1683	1723	1701	1298	1742	1658	1579	1974	1770	1585	779	1569	1484	1862	1828	1793	1588	1726	1577	1525	1755	1334	1437	1378	1605	883	1012	1775	1631	2230	1637	1606	1500	1693	1329	1712	1430	1690									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	4879	23	13	14	15	16	17	23	32	40	66	51	25	70	22	92	35	32	67	80	55	509	84	87	180	38	56	52	104	154	21	17	39	18	135	205	96	39	92	55	411	234	23	21	139	32	78	60	32	67	56	104	79	12	16	51	68	73	93	85	48	77	86	56	17	17	37	38									
6	Число погашенных избирательных бюллетеней	43111	560	813	548	721	632	648	785	651	612	564	677	748	648	632	439	541	1036	543	450	470	112	648	631	851	582	559	650	714	754	896	660	760	984	423	637	625	587	638	860	110	697	693	617	533	675	634	714	891	908	689	562	484	610	579	366	420	652	776	485	615	717	914	751	854	771	533	572									
