Выборы Президента Российской Федерации																																																																							
Дата голосования: 04.03.2012																																																																							
																																																																							
Наименование Избирательной комиссии:    Челябинск, Тракторозаводская																																																																							
																																																																							
Сводная таблица итогов голосования																																																																							
																																																																							
	Число участковых избирательных комиссий	60																																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	60																																																																					
																																																																							
		Сумма	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №2226									
1	Число избирателей, включенных в список избирателей	128612	2142	2187	2653	1612	1896	1629	1733	1447	1408	1861	2868	1621	1828	1805	1771	2174	1637	2335	1595	1514	1861	2491	2279	2574	2859	2323	2273	2376	1119	2442	1630	2200	2708	1752	2624	2975	1549	1598	2025	2527	2421	2621	2757	2145	2701	2806	2640	2717	2392	2384	2330	2781	2516	2526	2440	2416	2420	1833	1250	615									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	117780	1950	2000	2500	1500	1750	1500	1550	1350	1300	1700	2650	1500	1700	1650	1650	2000	1500	2150	1500	1400	1700	2100	2100	2300	2500	2000	2100	2200	1050	2100	1500	2000	2500	1650	2450	2700	1450	1450	1800	2350	2300	2450	2500	1950	2450	2550	2450	2500	2200	2200	2150	2600	2350	2350	2250	2200	2150	1650	1150	580									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	72948	1433	1256	1560	888	1099	890	1001	782	721	1118	1670	880	1093	1177	1030	1120	920	1406	948	722	1027	1504	1275	1448	1631	1381	1258	1374	593	1312	970	1298	1783	1073	1565	1718	899	930	1215	1455	1356	1484	1471	1302	1396	1338	1598	1481	1426	1481	1333	1568	1464	1399	1358	1246	1142	1079	566	37									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3607	75	58	42	36	22	38	37	39	35	54	27	25	26	57	19	13	10	14	33	34	42	99	8	31	74	67	69	77	41	118	39	63	66	76	81	57	46	47	38	40	46	85	83	56	51	58	49	48	53	44	45	89	62	232	78	55	75	9	38	478									
6	Число погашенных избирательных бюллетеней	41225	442	686	898	576	629	572	512	529	544	528	953	595	581	416	601	867	570	730	519	644	631	497	817	821	795	552	773	749	416	670	491	639	651	501	804	925	505	473	547	855	898	881	946	592	1003	1154	803	971	721	675	772	943	824	719	814	899	933	562	546	65									
