Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Кореневского района																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593					
1	"Число избирателей, внесенных в списки избирателей"	15496	1828	2243	1414	406	372	124	384	116	233	489	167	904	929	219	538	92	502	264	714	662	531	253	467	216	646	162	621					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15530	1800	2250	1400	390	380	120	380	120	220	490	160	930	930	210	550	90	500	250	750	650	550	250	490	210	650	150	660					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9850	1078	1417	922	284	225	61	235	91	153	312	109	585	553	154	362	72	330	204	441	432	346	147	298	140	398	127	374					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1560	119	96	50	83	37	26	66	15	26	49	26	81	97	29	72	12	62	42	84	122	75	34	44	22	98	14	79					
6	Число погашенных избирательных бюллетеней	4120	603	737	428	23	118	33	79	14	41	129	25	264	280	27	116	6	108	4	225	96	129	69	148	48	154	9	207					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1560	119	96	50	83	37	26	66	15	26	49	26	81	97	29	72	12	62	42	84	122	75	34	44	22	98	14	79					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9845	1078	1414	921	284	225	61	235	91	153	312	109	585	553	154	362	72	330	203	441	432	346	147	298	140	398	127	374					
9	Число недействительных избирательных бюллетеней	119	8	19	2	5	2	1	2	2	3	6	1	8	13	1	2	0	5	3	1	5	4	2	3	0	4	6	11					
10	Число действительных избирательных бюллетеней	11286	1189	1491	969	362	260	86	299	104	176	355	134	658	637	182	432	84	387	242	524	549	417	179	339	162	492	135	442					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	480	28	52	44	14	14	2	14	5	2	10	2	18	13	7	16	2	15	5	40	22	46	17	30	2	22	5	33					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	387	27	49	30	11	14	2	10	3	0	7	2	18	9	3	14	0	7	3	36	18	37	8	30	0	18	3	28					
