Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    ТИК Горнозаводского МР																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719					
1	"Число избирателей, внесенных в списки избирателей"	22149	2576	2290	2211	2784	224	287	1091	2267	405	1439	876	1963	922	447	748	540	376	288	415					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22230	2575	2250	2210	2730	220	285	1100	2270	400	1430	930	2050	920	500	750	540	380	290	400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	102	0	0	0	0	0	0	0	0	0	67	0	35	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10763	1391	1177	1168	1335	105	113	498	990	207	666	261	766	534	286	404	235	206	187	234					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1267	89	95	54	112	39	68	60	187	44	102	93	77	70	58	37	24	23	16	19					
6	Число погашенных избирательных бюллетеней	10098	1095	978	988	1283	76	104	542	1093	149	595	576	1172	316	156	309	281	151	87	147					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1368	89	95	54	112	39	68	60	187	44	169	92	112	70	58	37	24	23	16	19					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10760	1389	1177	1168	1335	105	113	498	990	207	666	261	766	533	286	404	235	206	187	234					
9	Число недействительных избирательных бюллетеней	94	13	9	7	19	0	1	3	11	1	3	2	11	8	0	1	1	1	0	3					
10	Число действительных избирательных бюллетеней	12034	1465	1263	1215	1428	144	180	555	1166	250	832	351	867	595	344	440	258	228	203	250					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	476	55	50	50	50	5	6	20	40	10	30	25	40	20	10	15	10	10	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	334	43	37	35	33	2	5	15	17	3	17	25	40	17	7	11	8	6	12	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	164	19	12	12	27	5	5	5	3	3	13	6	16	10	5	4	7	4	4	4					
14	Число погашенных неиспользованных открепительных удостоверений	142	12	13	15	17	3	1	5	23	7	13	0	0	3	3	4	2	4	8	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	34	3	7	6	5	0	0	2	1	0	2	0	3	1	1	0	0	1	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	216	22	30	19	40	0	2	13	26	3	12	7	15	11	2	4	3	2	2	3					
		1.78%	1.49%	2.36%	1.55%	2.76%	0.00%	1.10%	2.33%	2.21%	1.20%	1.44%	1.98%	1.71%	1.82%	0.58%	0.91%	1.16%	0.87%	0.99%	1.19%					
19	2.Всероссийская политическая партия «Гражданская Сила»	84	14	9	8	16	3	1	0	16	0	1	1	5	6	1	1	1	0	1	0					
		0.69%	0.95%	0.71%	0.65%	1.11%	2.08%	0.55%	0.00%	1.36%	0.00%	0.12%	0.28%	0.57%	0.99%	0.29%	0.23%	0.39%	0.00%	0.49%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	1	0	2	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0					
		0.07%	0.07%	0.00%	0.16%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	650	98	93	78	59	7	4	34	71	3	28	20	53	28	22	11	15	6	15	5					
		5.36%	6.63%	7.31%	6.38%	4.08%	4.86%	2.21%	6.09%	6.03%	1.20%	3.35%	5.67%	6.04%	4.64%	6.40%	2.49%	5.79%	2.62%	7.39%	1.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	110	23	16	12	16	0	0	6	4	0	2	4	16	5	1	1	3	0	0	1					
		0.91%	1.56%	1.26%	0.98%	1.11%	0.00%	0.00%	1.08%	0.34%	0.00%	0.24%	1.13%	1.82%	0.83%	0.29%	0.23%	1.16%	0.00%	0.00%	0.40%					
23	6.Политическая партия «Партия социальной справедливости»	21	2	1	2	0	0	0	6	3	0	0	1	2	3	1	0	0	0	0	0					
		0.17%	0.14%	0.08%	0.16%	0.00%	0.00%	0.00%	1.08%	0.25%	0.00%	0.00%	0.28%	0.23%	0.50%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1248	152	131	151	124	16	13	72	158	9	82	26	97	46	28	44	40	17	16	26					
		10.29%	10.28%	10.30%	12.36%	8.57%	11.11%	7.18%	12.90%	13.42%	3.59%	9.82%	7.37%	11.05%	7.63%	8.14%	9.98%	15.44%	7.42%	7.88%	10.28%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	881	132	115	109	102	9	11	38	93	9	41	9	58	81	8	22	21	9	9	5					
		7.26%	8.93%	9.04%	8.92%	7.05%	6.25%	6.08%	6.81%	7.90%	3.59%	4.91%	2.55%	6.61%	13.43%	2.33%	4.99%	8.11%	3.93%	4.43%	1.98%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	105	17	10	8	18	2	0	6	11	0	3	3	11	6	3	4	0	2	0	1					
		0.87%	1.15%	0.79%	0.65%	1.24%	1.39%	0.00%	1.08%	0.93%	0.00%	0.36%	0.85%	1.25%	0.99%	0.87%	0.91%	0.00%	0.87%	0.00%	0.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8601	985	845	807	1033	107	149	378	780	224	658	277	600	403	275	352	173	190	159	206					
		70.92%	66.64%	66.43%	66.04%	71.39%	74.31%	82.32%	67.74%	66.27%	89.24%	78.80%	78.47%	68.34%	66.83%	79.94%	79.82%	66.80%	82.97%	78.33%	81.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	110	19	13	19	18	0	0	2	4	2	5	2	10	4	3	1	2	2	1	3					
		0.91%	1.29%	1.02%	1.55%	1.24%	0.00%	0.00%	0.36%	0.34%	0.80%	0.60%	0.57%	1.14%	0.66%	0.87%	0.23%	0.77%	0.87%	0.49%	1.19%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
