Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Верхнебуреинская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №516	УИК №517					
1	"Число избирателей, внесенных в список избирателей"	22991	300	67	440	203	1691	1610	1375	2222	749	1392	868	711	855	2653	3005	213	524	250	179	371	530	139	118	76	110	1830	207	303					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	22510	340	60	460	190	1690	1600	1400	2250	700	1300	800	700	750	2500	2900	210	520	250	190	360	500	160	130	90	120	1800	240	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10818	257	35	244	96	830	728	633	977	336	595	257	249	510	1123	1309	168	370	170	112	215	353	106	94	56	78	677	143	97					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	618	0	0	17	11	21	39	35	72	16	27	28	64	18	22	37	6	12	11	2	5	10	0	4	0	4	99	44	14					
6	Число погашенных избирательных бюллетеней	10991	83	25	199	83	839	833	732	1201	348	678	515	387	222	1355	1554	36	138	69	76	140	137	54	32	34	38	941	53	189					
7	Число избирательных бюллетеней в переносных ящиках для голосования	701	0	0	17	11	21	39	35	72	16	27	28	64	18	22	37	6	12	11	2	5	10	0	4	0	4	182	44	14					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10817	257	35	244	96	830	728	633	977	336	595	257	249	510	1123	1308	168	370	170	112	215	353	106	94	56	78	677	143	97					
9	Число недействительных избирательных бюллетеней	166	5	0	1	1	11	12	10	9	3	7	4	5	10	23	23	3	3	4	2	2	2	3	0	2	1	15	0	5					
10	Число действительных избирательных бюллетеней	11352	252	35	260	106	840	755	658	1040	349	615	281	308	518	1122	1322	171	379	177	112	218	361	103	98	54	81	844	187	106					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	444	40	0	10	3	25	20	20	27	20	22	5	10	13	30	32	15	15	5	18	6	5	23	12	8	10	10	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	412	40	0	10	0	20	14	20	27	20	17	2	10	13	25	32	15	15	5	18	6	3	23	12	8	10	7	40	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	129	1	2	5	1	7	5	2	19	2	2	4	1	6	15	10	7	5	2	7	5	4	0	3	2	2	5	5	0					
14	Число погашенных неиспользованных открепительных удостоверений	32	0	0	0	3	5	6	0	0	0	5	3	0	0	5	0	0	0	0	0	0	2	0	0	0	0	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	41	6	0	0	0	7	3	0	6	1	1	0	0	3	1	4	0	0	0	0	0	0	6	1	0	0	0	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1455	24	5	29	4	167	119	102	168	48	106	32	37	69	164	179	22	12	10	14	26	18	6	14	7	7	47	4	15					
		12.63%	9.34%	14.29%	11.11%	3.74%	19.62%	15.51%	15.27%	16.02%	13.64%	17.04%	11.23%	11.82%	13.07%	14.32%	13.31%	12.64%	3.14%	5.52%	12.28%	11.82%	4.96%	5.66%	14.29%	12.50%	8.54%	5.47%	2.14%	13.51%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2742	21	10	53	45	216	167	189	292	101	168	82	79	129	283	311	53	108	29	31	54	61	25	16	20	15	122	26	36					
		23.81%	8.17%	28.57%	20.31%	42.06%	25.38%	21.77%	28.29%	27.84%	28.69%	27.01%	28.77%	25.24%	24.43%	24.72%	23.12%	30.46%	28.27%	16.02%	27.19%	24.55%	16.80%	23.58%	16.33%	35.71%	18.29%	14.20%	13.90%	32.43%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	148	2	0	0	1	12	9	11	17	5	7	2	4	7	19	19	4	6	0	1	4	3	0	0	0	0	10	4	1					
		1.28%	0.78%	0.00%	0.00%	0.93%	1.41%	1.17%	1.65%	1.62%	1.42%	1.13%	0.70%	1.28%	1.33%	1.66%	1.41%	2.30%	1.57%	0.00%	0.88%	1.82%	0.83%	0.00%	0.00%	0.00%	0.00%	1.16%	2.14%	0.90%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1586	7	1	34	12	136	135	115	152	36	97	49	36	63	171	270	10	22	9	10	24	20	12	21	4	8	96	24	12					
		13.77%	2.72%	2.86%	13.03%	11.21%	15.98%	17.60%	17.22%	14.49%	10.23%	15.59%	17.19%	11.50%	11.93%	14.93%	20.07%	5.75%	5.76%	4.97%	8.77%	10.91%	5.51%	11.32%	21.43%	7.14%	9.76%	11.18%	12.83%	10.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	260	2	0	0	3	33	32	25	33	14	13	6	5	11	14	23	3	4	4	10	4	5	0	4	0	1	9	1	1					
