Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Вохомская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96					
1	"Число избирателей, внесенных в списки"	10064	1873	1589	144	105	512	462	328	135	218	301	113	165	112	241	154	256	167	327	89	245	431	573	217	196	200	151	288	472					
2	"Число бюллетеней, полученных участковыми комиссиями"	10121	1876	1582	153	108	531	463	342	135	214	303	116	163	122	251	155	265	163	336	87	242	411	579	229	208	195	157	276	459					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	5529	1048	858	124	82	227	182	199	71	137	158	78	84	69	152	73	125	90	125	59	146	214	351	153	109	121	108	165	221					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1183	60	44	12	4	78	127	25	41	40	71	10	27	30	50	42	77	50	88	5	48	67	20	12	62	39	0	32	22					
6	Число погашенных бюллетеней	3409	768	680	17	22	226	154	118	23	37	74	28	52	23	49	40	63	23	123	23	48	130	208	64	37	35	49	79	216					
7	Число бюллетеней в переносных ящиках для голосования	1183	60	44	12	4	78	127	25	41	40	71	10	27	30	50	42	77	50	88	5	48	67	20	12	62	39	0	32	22					
8	Число бюллетеней в стационарных ящиках для голосования	5528	1048	858	124	82	227	182	198	71	137	158	78	84	69	152	73	125	90	125	59	146	214	351	153	109	121	108	165	221					
9	Число недействительных бюллетеней	78	6	7	0	0	5	0	1	3	0	2	1	1	4	2	0	6	3	1	1	0	9	10	3	2	2	4	3	2					
10	Число действительных бюллетеней	6633	1102	895	136	86	300	309	222	109	177	227	87	110	95	200	115	196	137	212	63	194	272	361	162	169	158	104	194	241					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	130	19	20	2	2	5	6	6	3	3	3	2	2	2	3	2	3	3	3	2	3	6	6	3	2	4	4	5	6					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	38	8	11	0	0	0	2	5	0	0	0	1	1	1	3	2	0	0	0	0	0	1	3	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	22	4	2	0	0	0	0	1	2	0	0	0	0	0	0	1	0	1	2	1	1	1	1	1	1	0	1	0	2					
14	Число погашенных открепительных удостоверений	92	11	9	2	2	5	4	1	3	3	3	1	1	1	0	0	3	3	3	2	3	5	3	3	2	4	4	5	6					
15	Число открепительных удостоверений выданных ТИК	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	96	10	8	4	0	4	2	2	1	0	2	5	0	4	3	3	2	1	5	2	6	4	2	4	3	2	1	5	11					
		1.43%	0.90%	0.88%	2.94%	0.0%	1.31%	0.64%	0.89%	0.89%	0.0%	0.87%	5.68%	0.0%	4.04%	1.48%	2.60%	0.99%	0.71%	2.34%	3.12%	3.09%	1.42%	0.53%	2.42%	1.75%	1.25%	0.92%	2.53%	4.52%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	36	9	8	1	0	0	0	2	0	3	0	0	0	0	2	1	1	0	1	0	0	1	0	1	3	0	0	2	1					
