Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Чаплыгинская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922					
1	"Число избирателей, внесенных в списки"	26325	2794	2596	2380	2269	343	310	523	344	126	357	725	707	372	421	406	306	936	379	1719	916	1029	393	492	303	120	694	348	403	290	123	950	356	363	724	698	110					
2	"Число бюллетеней, полученных участковыми комиссиями"	25988	2859	2521	2336	2215	334	308	503	335	122	347	727	705	367	415	405	301	922	373	1722	920	1029	398	456	296	115	690	345	392	279	114	920	354	356	697	702	108					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	14441	1768	1465	1479	1290	154	169	244	224	70	191	295	358	134	183	139	119	468	168	992	567	649	224	189	196	78	349	124	211	164	65	514	179	85	420	465	52					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	3115	96	107	64	120	92	44	94	54	27	35	59	97	145	143	126	72	167	76	104	34	39	73	209	59	30	60	124	96	80	28	177	109	141	72	39	23					
6	Число погашенных бюллетеней	8432	995	949	793	805	88	95	165	57	25	121	373	250	88	89	140	110	287	129	626	319	341	101	58	41	7	281	97	85	35	21	229	66	130	205	198	33					
7	Число бюллетеней в переносных ящиках для голосования	3115	96	107	64	120	92	44	94	54	27	35	59	97	145	143	126	72	167	76	104	34	39	73	209	59	30	60	124	96	80	28	177	109	141	72	39	23					
8	Число бюллетеней в стационарных ящиках для голосования	14438	1766	1465	1479	1290	154	169	244	224	70	191	295	358	134	183	139	119	468	168	992	567	649	224	189	196	78	349	124	211	163	65	514	179	85	420	465	52					
9	Число недействительных бюллетеней	664	36	21	34	44	10	9	12	8	0	54	60	20	9	9	9	3	19	9	37	44	36	15	3	1	6	22	16	17	13	0	21	11	17	16	22	1					
10	Число действительных бюллетеней	16889	1826	1551	1509	1366	236	204	326	270	97	172	294	435	270	317	256	188	616	235	1059	557	652	282	395	254	102	387	232	290	230	93	670	277	209	476	482	74					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	400	40	35	32	32	6	6	7	6	3	6	10	10	6	7	7	5	15	6	30	15	15	6	7	5	3	10	6	6	5	3	15	6	6	10	10	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	160	39	34	32	22	1	1	0	0	0	0	0	1	0	0	1	1	0	0	10	2	5	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	146	1	1	4	5	7	3	7	5	5	8	3	5	3	3	5	6	5	6	1	2	3	5	3	3	4	8	3	6	4	3	6	7	3	3	0	0					
14	Число погашенных открепительных удостоверений	240	1	1	0	10	5	5	7	6	3	6	10	9	6	7	6	4	15	6	20	13	10	6	7	5	3	10	6	6	5	3	15	6	6	9	0	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	398	18	18	22	16	8	7	6	8	2	4	17	14	5	8	9	3	18	6	29	13	12	7	6	4	6	15	12	12	12	3	29	7	6	15	21	0					
		2.26%	0.96%	1.14%	1.42%	1.13%	3.25%	3.28%	1.77%	2.87%	2.06%	1.76%	4.80%	3.07%	1.79%	2.45%	3.39%	1.57%	2.83%	2.45%	2.64%	2.16%	1.74%	2.35%	1.50%	1.56%	5.55%	3.66%	4.83%	3.90%	4.93%	3.22%	4.19%	2.43%	2.65%	3.04%	4.16%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	253	22	22	30	15	3	1	9	4	3	0	0	7	0	6	2	4	6	5	16	13	14	4	6	4	4	4	1	4	2	4	7	2	3	13	11	2					
		1.44%	1.18%	1.39%	1.94%	1.06%	1.21%	0.46%	2.66%	1.43%	3.09%	0.0%	0.0%	1.53%	0.0%	1.84%	0.75%	2.09%	0.94%	2.04%	1.45%	2.16%	2.03%	1.34%	1.50%	1.56%	3.70%	0.97%	0.40%	1.30%	0.82%	4.30%	1.01%	0.69%	1.32%	2.64%	2.18%	2.66%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	420	26	30	40	25	10	3	9	4	2	0	6	11	12	6	9	6	13	2	30	24	22	4	16	5	5	9	7	7	2	0	24	9	5	22	12	3					
