Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Шкотовская																																				
																																				
Сводная таблица итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №3901	УИК №3902	УИК №3903	УИК №3904	УИК №3905	УИК №3906	УИК №3907	УИК №3908	УИК №3909	УИК №3910	УИК №3911	УИК №3912	УИК №3913	УИК №3914	УИК №3915	УИК №3916	УИК №3917	УИК №3918	УИК №3919	УИК №3920	УИК №3921	УИК №3922	УИК №3923	УИК №3924	УИК №3925									
1	"Число избирателей, включенных в список избирателей"	18231	962	990	588	401	232	1342	1103	750	534	681	612	1160	947	1008	1119	1537	652	535	312	226	455	932	852	130	171									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17370	930	950	570	400	220	1250	1050	700	480	600	580	1150	950	1000	1100	1350	600	400	300	230	450	950	900	110	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11101	687	675	358	265	199	667	607	439	417	363	329	689	548	617	729	892	405	316	207	114	288	644	481	78	87									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	594	24	23	28	16	4	59	18	22	5	93	49	37	9	27	17	23	26	12	4	11	28	27	23	1	8									
6	Число погашенных избирательных бюллетеней	5675	219	252	184	119	17	524	425	239	58	144	202	424	393	356	354	435	169	72	89	105	134	279	396	31	55									
7	Число избирательных бюллетеней в переносных ящиках для голосования	594	24	23	28	16	4	59	18	22	5	93	49	37	9	27	17	23	26	12	4	11	28	27	23	1	8									
8	Число бюллетеней в стационарных ящиках для голосования	11101	687	675	358	265	199	667	607	439	417	363	329	689	548	617	729	892	405	316	207	114	288	644	481	78	87									
9	Число недействительных избирательных бюллетеней	194	6	11	9	8	1	16	21	18	9	6	6	5	5	9	11	15	5	5	5	5	1	10	7	0	0									
10	Число действительных избирательных бюллетеней	11501	705	687	377	273	202	710	604	443	413	450	372	721	552	635	735	900	426	323	206	120	315	661	497	79	95									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	69	7	4	0	1	1	2	4	2	3	8	3	2	5	2	8	6	1	2	0	1	1	3	2	0	1									
		0.59%	0.98%	0.57%	0.00%	0.36%	0.49%	0.28%	0.64%	0.43%	0.71%	1.75%	0.79%	0.28%	0.90%	0.31%	1.07%	0.66%	0.23%	0.61%	0.00%	0.80%	0.32%	0.45%	0.40%	0.00%	1.05%									
14	Грудинин Павел Николаевич	2372	154	191	59	22	35	163	131	99	74	79	65	127	129	125	153	186	114	73	47	25	87	91	97	24	22									
		20.28%	21.66%	27.36%	15.28%	7.83%	17.24%	22.45%	20.96%	21.48%	17.54%	17.32%	17.20%	17.49%	23.16%	19.41%	20.51%	20.33%	26.45%	22.26%	22.27%	20.00%	27.53%	13.56%	19.25%	30.38%	23.16%									
15	Жириновский Владимир Вольфович	903	55	62	32	14	12	45	53	26	28	24	29	44	42	61	65	84	36	25	20	11	30	51	39	5	10									
		7.72%	7.74%	8.88%	8.29%	4.98%	5.91%	6.20%	8.48%	5.64%	6.64%	5.26%	7.67%	6.06%	7.54%	9.47%	8.71%	9.18%	8.35%	7.62%	9.48%	8.80%	9.49%	7.60%	7.74%	6.33%	10.53%									
16	Путин Владимир Владимирович	7840	469	413	278	225	152	476	397	303	294	324	262	535	361	429	483	586	268	215	135	82	196	503	345	48	61									
		67.04%	65.96%	59.17%	72.02%	80.07%	74.88%	65.56%	63.52%	65.73%	69.67%	71.05%	69.31%	73.69%	64.81%	66.61%	64.75%	64.04%	62.18%	65.55%	63.98%	65.60%	62.03%	74.96%	68.45%	60.76%	64.21%									
17	Собчак Ксения Анатольевна	122	8	13	4	3	1	13	10	7	6	4	4	1	2	5	7	18	3	3	3	1	0	4	2	0	0									
		1.04%	1.13%	1.86%	1.04%	1.07%	0.49%	1.79%	1.60%	1.52%	1.42%	0.88%	1.06%	0.14%	0.36%	0.78%	0.94%	1.97%	0.70%	0.91%	1.42%	0.80%	0.00%	0.60%	0.40%	0.00%	0.00%									
18	Сурайкин Максим Александрович	76	6	2	1	2	1	6	2	1	4	3	2	5	4	4	12	3	2	5	1	0	0	2	6	1	1									
		0.65%	0.84%	0.29%	0.26%	0.71%	0.49%	0.83%	0.32%	0.22%	0.95%	0.66%	0.53%	0.69%	0.72%	0.62%	1.61%	0.33%	0.46%	1.52%	0.47%	0.00%	0.00%	0.30%	1.19%	1.27%	1.05%									
19	Титов Борис Юрьевич	52	1	1	3	1	0	2	2	3	0	3	2	3	3	5	4	8	1	0	0	0	0	6	4	0	0									
		0.44%	0.14%	0.14%	0.78%	0.36%	0.00%	0.28%	0.32%	0.65%	0.00%	0.66%	0.53%	0.41%	0.54%	0.78%	0.54%	0.87%	0.23%	0.00%	0.00%	0.00%	0.00%	0.89%	0.79%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	67	5	1	0	5	0	3	5	2	4	5	5	4	6	4	3	9	1	0	0	0	1	1	2	1	0									
		0.57%	0.70%	0.14%	0.00%	1.78%	0.00%	0.41%	0.80%	0.43%	0.95%	1.10%	1.32%	0.55%	1.08%	0.62%	0.40%	0.98%	0.23%	0.00%	0.00%	0.00%	0.32%	0.15%	0.40%	1.27%	0.00%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
