Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Бийск, Приобская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367									
1	Число избирателей, включенных в список избирателей	89511	983	1030	1449	1592	965	1424	2196	2711	2519	1807	1791	2065	1661	1463	1594	1374	2078	1567	1450	2148	1442	1403	2472	2089	1913	1127	2503	2202	1650	2135	2070	2279	2639	2225	2066	1516	2407	1556	2410	2478	2888	2502	2546	1890	1628	1727	1881									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	88000	1000	1000	1400	1600	900	1300	2200	2700	2500	1700	1800	2000	1600	1400	1600	1400	2100	1600	1400	2200	1400	1300	2300	2000	1900	1100	2500	2200	1600	2100	2000	2300	2600	2200	2100	1500	2400	1500	2400	2500	2800	2500	2600	1800	1600	1600	1800									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	48189	388	375	611	718	558	631	996	1310	1271	791	1098	1198	772	888	922	798	1027	817	698	984	856	760	1413	1116	1058	675	1427	1229	763	1067	1228	1310	1325	1243	1290	912	1485	906	1442	1556	1422	1441	1431	956	889	1065	1073									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1569	20	12	31	28	14	33	23	31	46	16	27	25	36	25	40	14	35	29	42	38	33	26	127	25	43	14	44	156	33	29	22	37	19	19	34	22	45	20	12	21	22	26	30	44	55	40	6									
6	Число погашенных избирательных бюллетеней	38242	592	613	758	854	328	636	1181	1359	1183	893	675	777	792	487	638	588	1038	754	660	1178	511	514	760	859	799	411	1029	815	804	1004	750	953	1256	938	776	566	870	574	946	923	1356	1033	1139	800	656	495	721									
