Выборы Президента Российской Федерации																																																									
Дата голосования: 18.03.2018																																																									
																																																									
"Наименование Избирательной комиссии:    Оренбург, Промышленная"																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																							
																																																									
		Сумма	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041									
1	"Число избирателей, включенных в список избирателей"	75698	2013	1603	1029	1100	2084	1750	1852	1829	1525	2085	1005	2100	1673	2046	1450	1605	1228	1658	1745	1986	997	1577	1621	1854	1177	719	1020	2200	2040	1665	1891	1705	1498	1583	1482	2330	2212	2199	2003	1704	1450	2230	1808	1879	1006	482									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	71995	1800	1450	1025	950	1900	1560	1800	1660	1385	1945	910	2160	1550	1840	1380	1560	1155	1435	1560	1825	1000	1585	1460	1670	1090	760	1060	2225	1845	1665	1830	1740	1390	1490	1440	2420	2100	2280	2090	1610	1355	2065	1650	1855	990	480									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	51489	1505	1046	717	796	1185	941	1176	1194	911	1155	690	1495	1021	1469	995	1129	954	771	1265	1143	547	1103	1209	1369	753	626	520	1692	1328	1233	1153	1217	1007	1039	938	1392	1745	1712	1505	1238	974	1573	1290	1530	819	419									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3723	132	29	18	71	66	50	107	91	24	43	102	43	89	73	103	233	51	71	150	186	173	38	62	159	19	61	30	94	191	101	129	57	50	29	30	342	87	25	46	29	44	36	24	23	94	18									
6	Число погашенных избирательных бюллетеней	16783	163	375	290	83	649	569	517	375	450	747	118	622	440	298	282	198	150	593	145	496	280	444	189	142	318	73	510	439	326	331	548	466	333	422	472	686	268	543	539	343	337	456	336	302	77	43									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3723	132	29	18	71	66	50	107	91	24	43	102	43	89	73	103	233	51	71	150	186	173	38	62	159	19	61	30	94	191	101	129	57	50	29	30	342	87	25	46	29	44	36	24	23	94	18									
8	Число бюллетеней в стационарных ящиках для голосования	51466	1505	1046	717	796	1185	941	1176	1194	911	1155	690	1495	1021	1469	995	1129	954	771	1265	1143	547	1103	1209	1369	753	626	520	1692	1328	1233	1153	1217	1007	1039	938	1392	1745	1712	1505	1238	974	1573	1290	1507	819	419									
9	Число недействительных избирательных бюллетеней	609	17	9	13	12	13	11	21	10	14	12	8	25	5	16	13	7	6	9	0	17	13	13	15	9	8	4	7	27	26	0	10	31	14	13	8	26	20	21	12	10	10	12	13	24	11	14									
10	Число действительных избирательных бюллетеней	54580	1620	1066	722	855	1238	980	1262	1275	921	1186	784	1513	1105	1526	1085	1355	999	833	1415	1312	707	1128	1256	1519	764	683	543	1759	1493	1334	1272	1243	1043	1055	960	1708	1812	1716	1539	1257	1008	1597	1301	1506	902	423									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
13	Бабурин Сергей Николаевич	351	6	4	6	6	13	1	3	11	8	3	5	5	5	14	6	9	5	1	18	8	5	10	11	4	2	2	4	9	7	10	8	6	7	5	8	10	23	23	16	10	11	7	6	8	1	1									
		0.64%	0.37%	0.37%	0.82%	0.69%	1.04%	0.10%	0.23%	0.86%	0.86%	0.25%	0.63%	0.33%	0.45%	0.91%	0.55%	0.66%	0.50%	0.12%	1.27%	0.60%	0.69%	0.88%	0.87%	0.26%	0.26%	0.29%	0.73%	0.50%	0.46%	0.75%	0.62%	0.47%	0.66%	0.47%	0.83%	0.58%	1.26%	1.32%	1.03%	0.79%	1.08%	0.44%	0.46%	0.52%	0.11%	0.23%									
14	Грудинин Павел Николаевич	6617	253	143	94	124	164	100	159	146	132	130	86	201	180	181	108	130	114	108	240	171	67	134	146	169	77	80	68	207	142	41	174	127	125	129	133	199	232	210	189	145	111	216	162	214	112	44									
		11.99%	15.46%	13.30%	12.79%	14.30%	13.11%	10.09%	12.39%	11.36%	14.12%	10.85%	10.86%	13.07%	16.22%	11.74%	9.84%	9.54%	11.34%	12.83%	16.96%	12.87%	9.31%	11.74%	11.49%	11.06%	9.97%	11.64%	12.36%	11.59%	9.35%	3.07%	13.57%	9.97%	11.83%	12.08%	13.74%	11.48%	12.66%	12.09%	12.19%	11.44%	10.90%	13.42%	12.33%	13.99%	12.27%	10.07%									
15	Жириновский Владимир Вольфович	3785	128	81	37	65	80	83	84	89	61	114	65	122	91	91	95	71	44	60	88	96	48	77	80	127	80	46	41	107	117	97	82	75	71	76	79	189	109	94	94	74	52	93	81	91	44	16									
		6.86%	7.82%	7.53%	5.03%	7.50%	6.39%	8.38%	6.55%	6.93%	6.52%	9.52%	8.21%	7.93%	8.20%	5.90%	8.65%	5.21%	4.38%	7.13%	6.22%	7.22%	6.67%	6.75%	6.29%	8.31%	10.36%	6.70%	7.45%	5.99%	7.70%	7.27%	6.40%	5.89%	6.72%	7.12%	8.16%	10.90%	5.95%	5.41%	6.06%	5.84%	5.11%	5.78%	6.16%	5.95%	4.82%	3.66%									
16	Путин Владимир Владимирович	41664	1156	803	554	627	947	757	963	970	692	905	611	1137	791	1179	851	1093	803	634	1019	987	565	844	973	1175	576	536	418	1358	1166	1132	960	978	782	812	692	1242	1372	1300	1175	965	785	1217	988	1112	715	347									
		75.49%	70.62%	74.70%	75.37%	72.32%	75.70%	76.39%	75.06%	75.49%	74.01%	75.54%	77.15%	73.93%	71.26%	76.46%	77.50%	80.25%	79.90%	75.30%	72.01%	74.27%	78.47%	73.97%	76.55%	76.90%	74.61%	78.02%	76.00%	76.04%	76.76%	84.86%	74.88%	76.77%	73.98%	76.03%	71.49%	71.63%	74.89%	74.84%	75.76%	76.16%	77.11%	75.64%	75.19%	72.68%	78.31%	79.41%									
