Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Оренбург, Промышленная																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1900									
1	Число избирателей, включенных в список избирателей	90198	2454	2204	1709	879	617	1953	1681	2207	2092	1694	2235	1190	2450	2072	2388	1554	2159	1946	1639	1506	1090	537	1737	2328	1260	2230	2278	2662	1490	826	1238	2651	2257	2000	2315	1883	1836	2148	2700	2549	2742	2536	2184	2414	2920	2700	58									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	87950	2250	2000	1700	880	580	1900	1650	2200	2000	1600	2200	1200	2600	2000	2400	1550	1800	1850	1600	1500	1000	500	1600	2200	1300	2150	2150	2500	1490	800	1250	2500	2200	2000	2400	2100	1800	2000	2400	2500	2700	2600	2100	2400	2850	2600	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	53638	1576	1281	831	544	431	995	856	1269	1324	984	1227	537	1512	1044	1491	919	1341	1149	778	755	848	438	987	1094	583	1368	1274	1493	893	516	564	1639	1351	1394	1385	1212	1062	1272	1257	1820	1949	1688	1320	1357	1941	2031	58									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4128	218	45	26	8	38	31	58	27	45	35	24	65	41	37	102	227	262	47	93	25	62	18	43	281	128	54	57	249	30	57	52	98	88	204	264	92	68	61	436	80	70	34	39	37	35	37	0									
6	Число погашенных избирательных бюллетеней	30184	456	674	843	328	111	874	736	904	631	581	949	598	1047	919	807	404	197	654	729	720	90	44	570	825	589	728	819	758	567	227	634	763	761	402	751	796	670	667	707	600	681	878	741	1006	874	532	342									
