Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Косихинская 																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922					
1	"Число избирателей, внесенных в списки"	15651	727	2963	571	222	1399	1056	1318	582	571	713	293	223	816	184	135	764	171	419	122	244	527	255	355	116	264	164	477					
2	"Число бюллетеней, полученных участковыми комиссиями"	15535	730	3000	580	210	1340	1050	1280	570	580	670	290	230	800	190	140	780	170	415	125	245	530	265	360	115	252	158	460					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9103	370	1606	323	144	868	435	580	336	396	456	187	126	499	128	84	463	144	302	83	193	312	159	232	82	173	77	345					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	809	39	137	32	27	25	86	15	21	27	50	16	20	44	21	6	34	13	19	6	7	42	39	19	6	26	11	21					
6	Число погашенных бюллетеней	5623	321	1257	225	39	447	529	685	213	157	164	87	84	257	41	50	283	13	94	36	45	176	67	109	27	53	70	94					
7	Число бюллетеней в переносных ящиках для голосования	809	39	137	32	27	25	86	15	21	27	50	16	20	44	21	6	34	13	19	6	7	42	39	19	6	26	11	21					
8	Число бюллетеней в стационарных ящиках для голосования	9096	370	1601	323	144	868	435	578	336	396	456	187	126	499	128	84	463	144	302	83	193	312	159	232	82	173	77	345					
9	Число недействительных бюллетеней	138	6	8	2	7	5	6	8	9	6	6	10	3	14	0	5	1	3	7	1	5	4	7	6	2	2	2	3					
10	Число действительных бюллетеней	9767	403	1730	353	164	888	515	585	348	417	500	193	143	529	149	85	496	154	314	88	195	350	191	245	86	197	86	363					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	10	30	10	5	15	10	10	10	10	10	5	5	8	3	2	8	2	4	2	3	5	3	4	2	2	2	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	66	5	18	3	0	8	1	0	1	3	6	1	2	3	0	2	8	0	2	0	0	0	1	1	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	77	3	13	2	2	3	3	2	0	4	2	5	2	4	1	1	3	2	3	1	1	1	3	2	1	8	1	4					
14	Число погашенных открепительных удостоверений	134	5	12	7	5	7	9	10	9	7	4	4	3	5	3	0	0	2	2	2	3	5	2	3	2	2	2	19					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	123	4	13	2	1	8	3	7	5	5	2	5	0	6	4	2	11	3	1	3	7	10	2	5	0	3	1	10					
		1.24%	0.97%	0.74%	0.56%	0.58%	0.89%	0.57%	1.18%	1.40%	1.18%	0.39%	2.46%	0.0%	1.10%	2.68%	2.22%	2.21%	1.91%	0.31%	3.37%	3.5%	2.82%	1.01%	1.99%	0.0%	1.50%	1.13%	2.73%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	178	2	50	9	4	14	6	10	8	9	12	2	1	7	3	2	8	2	2	0	2	6	1	3	1	5	1	8					
		1.79%	0.48%	2.87%	2.53%	2.33%	1.56%	1.15%	1.68%	2.24%	2.12%	2.37%	0.98%	0.68%	1.28%	2.01%	2.22%	1.60%	1.27%	0.62%	0.0%	1.0%	1.69%	0.50%	1.19%	1.13%	2.51%	1.13%	2.18%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	212	10	30	11	1	15	6	23	9	9	7	12	2	13	3	3	4	8	5	3	5	18	7	2	0	1	0	5					
		2.14%	2.44%	1.72%	3.09%	0.58%	1.67%	1.15%	3.87%	2.52%	2.12%	1.38%	5.91%	1.36%	2.39%	2.01%	3.33%	0.80%	5.09%	1.55%	3.37%	2.5%	5.08%	3.53%	0.79%	0.0%	0.50%	0.0%	1.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	124	3	36	4	2	11	10	7	3	13	9	2	0	6	1	2	2	1	1	0	1	2	0	3	0	3	1	1					
		1.25%	0.73%	2.07%	1.12%	1.16%	1.23%	1.91%	1.18%	0.84%	3.07%	1.77%	0.98%	0.0%	1.10%	0.67%	2.22%	0.40%	0.63%	0.31%	0.0%	0.5%	0.56%	0.0%	1.19%	0.0%	1.50%	1.13%	0.27%					
22	"5. ""За Русь Святую"""	31	2	1	0	0	4	2	1	0	1	1	0	2	8	3	0	1	1	1	1	0	1	0	1	0	0	0	0					
		0.31%	0.48%	0.05%	0.0%	0.0%	0.44%	0.38%	0.16%	0.0%	0.23%	0.19%	0.0%	1.36%	1.47%	2.01%	0.0%	0.20%	0.63%	0.31%	1.12%	0.0%	0.28%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	16	1	2	0	0	1	1	0	0	2	1	3	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1					
		0.16%	0.24%	0.11%	0.0%	0.0%	0.11%	0.19%	0.0%	0.0%	0.47%	0.19%	1.47%	0.0%	0.18%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.5%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%					
