Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Азовская городская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №1636	УИК №1637	УИК №1638	УИК №1714	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2440	УИК №2441	УИК №2444	УИК №2524	УИК №2525	УИК №2526					
1	"Число избирателей, включенных в списки избирателей"	64382	2438	655	1721	1476	1989	1082	2721	2824	1193	1796	174	1674	1635	1769	1423	1412	1753	1084	1772	1113	1665	1575	1381	1612	1159	2631	2603	1764	1482	1182	1997	1409	160	1503	1176	1450	1417	1412	1293	1655	1067	1085					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	58000	2210	590	1560	1360	1700	930	2490	2550	1080	1650	150	1450	1510	1630	1320	1270	1540	970	1630	1010	1480	1470	1140	1470	950	2380	2380	1620	1360	1100	1850	1290	150	1220	1070	1350	1300	1300	1140	1470	910	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	39078	1148	422	1282	1146	893	537	1861	2017	594	884	104	902	951	1285	740	826	1144	610	1223	839	1055	850	782	1029	753	1604	1658	880	705	674	1450	872	124	730	763	1104	819	993	566	895	685	679					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2129	149	39	38	31	138	33	42	27	39	109	13	90	44	72	13	92	45	40	25	17	29	36	52	41	105	92	58	109	40	12	63	27	5	28	19	30	31	47	75	55	26	53					
6	Число погашенных избирательных бюллетеней	16793	913	129	240	183	669	360	587	506	447	657	33	458	515	273	567	352	351	320	382	154	396	584	306	400	92	684	664	631	615	414	337	391	21	462	288	216	450	260	499	520	199	268					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2129	149	39	38	31	138	33	42	27	39	109	13	90	44	72	13	92	45	40	25	17	29	36	52	41	105	92	58	109	40	12	63	27	5	28	19	30	31	47	75	55	26	53					
8	Число бюллетеней в стационарных ящиках для голосования	39011	1148	422	1282	1146	893	537	1861	2017	594	884	104	902	951	1285	740	826	1144	610	1223	839	1055	850	782	1029	753	1604	1658	880	705	674	1387	871	124	730	763	1101	819	993	566	895	685	679					
9	Число недействительных избирательных бюллетеней	450	16	0	4	10	22	13	15	21	10	15	2	12	4	14	11	7	21	7	25	0	10	13	9	24	10	9	0	22	12	11	16	5	1	8	7	15	6	0	9	9	13	12					
10	Число действительных избирательных бюллетеней	40690	1281	461	1316	1167	1009	557	1888	2023	623	978	115	980	991	1343	742	911	1168	643	1223	856	1074	873	825	1046	848	1687	1716	967	733	675	1434	893	128	750	775	1116	844	1040	632	941	698	720					
11	Число полученных открепительных  удостоверений	1473	30	17	41	28	20	20	63	60	25	31	2	32	45	50	35	30	27	15	40	22	50	50	30	45	20	63	64	38	35	65	68	35	5	25	25	44	36	45	16	31	25	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1450	30	16	41	27	20	20	63	60	25	29	2	31	44	50	35	30	27	15	36	20	47	50	30	45	20	63	64	38	35	64	66	34	5	25	25	42	36	45	16	31	25	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1143	24	9	7	15	86	57	14	68	11	16	14	36	14	23	16	19	70	16	32	12	26	17	51	13	120	52	37	12	12	22	13	34	3	19	10	13	7	23	17	12	55	16					
14	Число неиспользованных открепительных удостоверений	23	0	1	0	1	0	0	0	0	0	2	0	1	1	0	0	0	0	0	4	2	3	0	0	0	0	0	0	0	0	1	2	1	0	0	0	2	0	0	0	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	6	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	416	8	0	8	5	11	9	17	9	7	8	0	10	18	17	5	15	19	7	18	8	12	6	7	19	7	14	20	13	9	14	8	7	2	8	4	9	7	9	15	8	8	11					
		1.01%	0.62%	0.00%	0.61%	0.42%	1.07%	1.58%	0.89%	0.44%	1.11%	0.81%	0.00%	1.01%	1.81%	1.25%	0.66%	1.63%	1.60%	1.08%	1.44%	0.93%	1.11%	0.68%	0.84%	1.78%	0.82%	0.83%	1.17%	1.31%	1.21%	2.04%	0.55%	0.78%	1.55%	1.06%	0.51%	0.80%	0.82%	0.87%	2.34%	0.84%	1.13%	1.50%					
19	Жириновский Владимир Вольфович	2565	120	27	62	50	90	35	97	50	57	79	8	58	59	37	50	63	88	37	55	58	78	87	43	68	58	111	85	80	61	49	100	76	14	21	50	64	50	79	63	55	21	72					
		6.23%	9.25%	5.86%	4.70%	4.25%	8.73%	6.14%	5.10%	2.45%	9.00%	7.96%	6.84%	5.85%	5.93%	2.73%	6.64%	6.86%	7.40%	5.69%	4.41%	6.78%	7.20%	9.82%	5.16%	6.36%	6.76%	6.54%	4.95%	8.09%	8.19%	7.14%	6.90%	8.46%	10.85%	2.77%	6.39%	5.66%	5.88%	7.60%	9.83%	5.79%	2.95%	9.84%					
20	Зюганов Геннадий Андреевич	8130	350	58	165	238	279	161	266	341	178	220	14	138	342	204	146	206	203	92	308	186	273	195	144	277	157	190	254	137	205	214	277	142	30	114	198	217	143	199	116	279	124	150					
		19.76%	26.99%	12.58%	12.50%	20.22%	27.06%	28.25%	13.98%	16.68%	28.12%	22.16%	11.97%	13.91%	34.37%	15.03%	19.39%	22.44%	17.07%	14.15%	24.68%	21.73%	25.18%	22.01%	17.27%	25.89%	18.30%	11.20%	14.80%	13.85%	27.52%	31.20%	19.10%	15.81%	23.26%	15.04%	25.32%	19.19%	16.82%	19.13%	18.10%	29.37%	17.44%	20.49%					
21	Медведев Дмитрий Анатольевич	29579	803	376	1081	874	629	352	1508	1623	381	671	93	774	572	1085	541	627	858	507	842	604	711	585	631	682	626	1372	1357	737	458	398	1049	668	82	607	523	826	644	753	438	599	545	487					
