Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
Наименование Избирательной комиссии:    Юрьев-Польская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290					
1	"Число избирателей, включенных в списки избирателей"	29190	1749	1589	1993	1137	1992	1731	1260	1114	1317	1631	1220	261	239	292	188	165	182	714	329	213	452	156	306	298	291	751	115	673	726	648	369	225	291	891	616	451	1596	700	319					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	29305	1740	1610	1950	1100	2010	1720	1250	1120	1310	1610	1300	275	255	285	190	150	180	730	340	210	465	150	305	300	300	775	115	675	740	640	365	235	280	910	605	450	1600	720	340					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17086	901	1021	1210	619	1233	1037	718	626	779	982	647	224	186	200	82	115	122	400	171	156	366	103	136	251	186	394	77	317	356	274	222	165	177	618	361	296	774	357	227					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3427	166	126	173	91	143	186	79	166	78	90	227	9	22	28	83	33	25	115	70	10	10	20	89	8	21	147	15	146	148	220	65	30	65	98	44	57	161	119	44					
6	Число погашенных избирательных бюллетеней	8792	673	463	567	390	634	497	453	328	453	538	426	42	47	57	25	2	33	215	99	44	89	27	80	41	93	234	23	212	236	146	78	40	38	194	200	97	665	244	69					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3427	166	126	173	91	143	186	79	166	78	90	227	9	22	28	83	33	25	115	70	10	10	20	89	8	21	147	15	146	148	220	65	30	65	98	44	57	161	119	44					
8	Число бюллетеней в стационарных ящиках для голосования	17085	901	1021	1210	619	1233	1037	718	625	779	982	647	224	186	200	82	115	122	400	171	156	366	103	136	251	186	394	77	317	356	274	222	165	177	618	361	296	774	357	227					
9	Число недействительных избирательных бюллетеней	197	11	7	17	5	22	15	3	10	14	9	12	2	1	0	0	1	0	3	0	5	6	2	0	0	1	4	0	6	3	5	0	2	1	7	7	3	9	4	0					
10	Число действительных избирательных бюллетеней	20315	1056	1140	1366	705	1354	1208	794	781	843	1063	862	231	207	228	165	147	147	512	241	161	370	121	225	259	206	537	92	457	501	489	287	193	241	709	398	350	926	472	271					
11	Число полученных открепительных  удостоверений	572	22	15	18	16	20	15	15	10	10	14	100	21	25	10	5	0	10	13	8	5	12	5	5	5	5	10	3	10	20	15	10	10	5	20	10	10	20	20	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	547	20	15	18	12	20	15	15	10	10	14	100	21	25	10	5	0	10	11	8	5	12	0	5	5	5	10	3	6	20	15	10	10	5	20	5	10	17	20	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	230	12	8	19	8	10	19	9	20	7	14	9	3	3	4	2	0	4	2	0	2	2	1	1	4	3	0	0	3	4	3	5	2	6	7	10	3	14	6	1					
14	Число неиспользованных открепительных удостоверений	25	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	5	0	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	16	0	3	3	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	239	5	14	19	9	22	17	8	10	12	8	11	2	2	6	0	2	1	4	3	3	4	2	3	1	1	12	0	5	2	7	4	0	0	12	7	3	9	7	2					
		1.17%	0.47%	1.22%	1.37%	1.27%	1.60%	1.39%	1.00%	1.26%	1.40%	0.75%	1.26%	0.86%	0.96%	2.63%	0.00%	1.35%	0.68%	0.78%	1.24%	1.81%	1.06%	1.63%	1.33%	0.39%	0.48%	2.22%	0.00%	1.08%	0.40%	1.42%	1.39%	0.00%	0.00%	1.68%	1.73%	0.85%	0.96%	1.47%	0.74%					
19	Жириновский Владимир Вольфович	2637	126	136	133	80	172	160	104	104	123	121	139	40	38	19	20	17	16	116	27	7	51	9	24	42	22	75	6	43	71	69	49	11	31	97	56	63	137	59	24					
		12.86%	11.81%	11.86%	9.62%	11.27%	12.50%	13.08%	13.05%	13.15%	14.35%	11.29%	15.90%	17.17%	18.27%	8.33%	12.12%	11.49%	10.88%	22.52%	11.20%	4.22%	13.56%	7.32%	10.67%	16.22%	10.63%	13.86%	6.52%	9.29%	14.09%	13.97%	17.07%	5.64%	12.81%	13.55%	13.83%	17.85%	14.65%	12.39%	8.86%					
20	Зюганов Геннадий Андреевич	4034	219	247	261	165	304	262	168	164	185	285	174	31	62	68	28	17	21	71	57	28	62	13	28	30	29	90	18	73	86	87	65	44	49	69	75	61	206	76	56					
		19.67%	20.52%	21.53%	18.87%	23.24%	22.09%	21.42%	21.08%	20.73%	21.59%	26.59%	19.91%	13.30%	29.81%	29.82%	16.97%	11.49%	14.29%	13.79%	23.65%	16.87%	16.49%	10.57%	12.44%	11.58%	14.01%	16.64%	19.57%	15.77%	17.06%	17.61%	22.65%	22.56%	20.25%	9.64%	18.52%	17.28%	22.03%	15.97%	20.66%					
21	Медведев Дмитрий Анатольевич	13405	706	743	953	451	856	769	514	503	523	649	538	158	105	135	117	111	109	321	154	123	253	97	170	186	154	360	68	336	342	326	169	138	161	531	260	223	574	330	189					
		65.35%	66.17%	64.78%	68.91%	63.52%	62.21%	62.88%	64.49%	63.59%	61.03%	60.54%	61.56%	67.81%	50.48%	59.21%	70.91%	75.00%	74.15%	62.33%	63.90%	74.10%	67.29%	78.86%	75.56%	71.81%	74.40%	66.54%	73.91%	72.57%	67.86%	65.99%	58.89%	70.77%	66.53%	74.16%	64.20%	63.17%	61.39%	69.33%	69.74%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
