Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Белокатайская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281					
1	"Число избирателей, внесенных в список избирателей"	15576	843	512	1133	268	542	421	754	142	212	1170	1956	1339	577	254	477	300	293	1374	171	145	288	132	580	149	158	383	667	336					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15887	857	526	1146	271	555	429	765	146	218	1200	2003	1366	591	260	481	305	293	1414	170	146	286	137	596	148	158	390	685	345					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	14020	753	456	1015	258	522	401	640	132	212	1033	1718	1174	519	216	455	284	290	1217	156	137	272	129	522	142	158	323	600	286					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	765	65	50	39	10	9	0	55	10	0	47	71	37	29	20	4	9	0	83	11	4	0	0	44	3	0	51	64	50					
6	Число погашенных избирательных бюллетеней	1102	39	20	92	3	24	28	70	4	6	120	214	155	43	24	22	12	3	114	3	5	14	8	30	3	0	16	21	9					
7	Число избирательных бюллетеней в переносных ящиках для голосования	765	65	50	39	10	9	0	55	10	0	47	71	37	29	20	4	9	0	83	11	4	0	0	44	3	0	51	64	50					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	14020	753	456	1015	258	522	401	640	132	212	1033	1718	1174	519	216	455	284	290	1217	156	137	272	129	522	142	158	323	600	286					
9	Число недействительных избирательных бюллетеней	26	0	0	0	2	2	0	0	0	0	1	11	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	1					
10	Число действительных избирательных бюллетеней	14759	818	506	1054	266	529	401	695	142	212	1079	1778	1210	548	236	459	293	290	1300	166	141	272	129	566	145	158	374	657	335					
