Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																										
Дата голосования: 04.12.2011																										
																										
Наименование Избирательной комиссии:    Турковская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627					
1	"Число избирателей, внесенных в список избирателей"	10930	1486	1603	1060	1135	469	287	133	234	303	385	317	291	726	357	538	616	334	136	520					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11279	1528	1650	1051	1188	477	323	176	240	310	397	324	311	739	364	559	627	343	133	539					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6401	776	793	905	660	275	147	56	217	119	256	167	113	488	192	425	320	153	88	251					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2615	299	223	95	239	130	74	77	13	98	121	134	170	185	129	32	160	173	20	243					
6	Число погашенных избирательных бюллетеней	2263	453	634	51	289	72	102	43	10	93	20	23	28	66	43	102	147	17	25	45					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2615	299	223	95	239	130	74	77	13	98	121	134	170	185	129	32	160	173	20	243					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6401	776	793	905	660	275	147	56	217	119	256	167	113	488	192	425	320	153	88	251					
9	Число недействительных избирательных бюллетеней	89	63	0	0	0	1	1	0	0	0	0	0	0	3	2	0	17	1	1	0					
10	Число действительных избирательных бюллетеней	8927	1012	1016	1000	899	404	220	133	230	217	377	301	283	670	319	457	463	325	107	494					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	173	19	15	11	15	5	35	0	3	5	7	6	5	9	7	11	10	5	0	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	162	19	14	11	15	5	35	0	2	3	6	6	5	7	4	11	10	4	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	17	2	0	1	4	0	5	3	0	0	0	0	0	0	1	0	1	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	11	0	1	0	0	0	0	0	1	2	1	0	0	2	3	0	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	26	7	7	2	3	3	1	0	1	0	0	0	0	0	1	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	387	86	106	3	21	18	26	3	1	5	7	7	20	6	2	9	36	16	3	12					
		4.29%	8.00%	10.43%	0.30%	2.34%	4.44%	11.76%	2.26%	0.43%	2.30%	1.86%	2.33%	7.07%	0.89%	0.62%	1.97%	7.50%	4.91%	2.78%	2.43%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	157	68	14	0	11	2	23	0	0	1	0	3	2	3	2	3	22	1	1	1					
		1.74%	6.33%	1.38%	0.00%	1.22%	0.49%	10.41%	0.00%	0.00%	0.46%	0.00%	0.99%	0.71%	0.45%	0.62%	0.66%	4.58%	0.31%	0.93%	0.20%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	16	5	2	0	1	1	2	0	0	0	0	0	1	1	0	0	3	0	0	0					
		0.18%	0.47%	0.20%	0.00%	0.11%	0.25%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.15%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	669	121	88	4	75	24	49	8	30	5	11	6	11	91	10	30	78	13	3	12					
		7.42%	11.26%	8.66%	0.40%	8.34%	5.93%	22.17%	6.02%	13.04%	2.30%	2.92%	1.99%	3.89%	13.52%	3.12%	6.56%	16.25%	3.99%	2.78%	2.43%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	6	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.07%	0.19%	0.00%	0.00%	0.11%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7681	728	803	993	789	358	116	122	199	206	359	285	249	568	305	415	322	295	100	469					
		85.19%	67.72%	79.04%	99.30%	87.76%	88.40%	52.49%	91.73%	86.52%	94.93%	95.23%	94.68%	87.99%	84.40%	95.02%	90.81%	67.08%	90.49%	92.59%	94.94%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	11	2	3	0	1	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0					
		0.12%	0.19%	0.30%	0.00%	0.11%	0.25%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
