Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Емельяновская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150									
1	Число избирателей, включенных в список избирателей	33051	2259	1294	2168	908	1499	703	147	391	388	421	795	848	568	1093	573	89	1285	1583	130	335	367	212	1337	589	438	795	2685	918	804	234	138	224	129	107	314	383	271	1083	142	220	191	121	825	241	136	123	66	503	367	274	88	165	1084									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	32218	1975	1279	1930	899	1499	696	156	381	386	428	782	840	569	1070	573	83	1287	1494	128	328	373	205	1348	584	430	793	2300	918	806	233	132	225	130	105	310	407	263	1094	145	217	189	121	848	242	125	121	57	526	368	281	300	156	1083									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17138	1094	709	1152	504	743	381	96	218	225	232	457	371	284	492	280	41	733	856	50	180	170	117	723	333	191	424	1296	468	484	147	75	98	68	62	170	219	154	480	37	109	93	72	387	101	86	72	50	323	206	149	88	80	508									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1100	66	27	24	25	25	7	0	12	30	8	9	17	16	20	13	6	31	69	11	4	25	8	19	3	45	25	50	14	47	19	4	15	0	0	16	25	0	78	12	7	11	1	34	25	7	15	7	68	8	15	0	16	61									
6	Число погашенных избирательных бюллетеней	13980	815	543	754	370	731	308	60	151	131	188	316	452	269	558	280	36	523	569	67	144	178	80	606	248	194	344	954	436	275	67	53	112	62	43	124	163	109	536	96	101	85	48	427	116	32	34	0	135	154	117	212	60	514									
