Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Лесная городская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127					
1	"Число избирателей, внесенных в списки избирателей"	47114	1797	2339	2145	1954	2390	1720	2111	2452	1397	2456	2625	1640	1379	1660	2218	2071	2374	2821	2285	1225	1733	2650	705	967					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	47000	1800	2350	1750	1950	2450	1650	2150	2500	1400	2500	2650	1650	1400	1650	2250	2100	2400	2850	2350	1200	1650	2700	700	950					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	29471	1084	1446	1017	1141	1665	1030	1208	1495	938	1647	1718	1008	842	1014	1450	1320	1559	1854	1504	683	1348	1711	320	469					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1056	77	25	341	34	27	81	31	45	33	36	24	13	29	18	18	21	13	15	14	29	49	21	40	22					
6	Число погашенных избирательных бюллетеней	16473	639	879	392	775	758	539	911	960	429	817	908	629	529	618	782	759	828	981	832	488	253	968	340	459					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1056	77	25	341	34	27	81	31	45	33	36	24	13	29	18	18	21	13	15	14	29	49	21	40	22					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	29455	1083	1446	1016	1140	1662	1030	1208	1495	938	1647	1718	1008	841	1014	1449	1318	1559	1854	1502	682	1348	1708	320	469					
9	Число недействительных избирательных бюллетеней	338	10	17	15	7	14	16	14	22	16	14	21	14	9	8	23	10	9	25	22	10	13	16	1	12					
10	Число действительных избирательных бюллетеней	30173	1150	1454	1342	1167	1675	1095	1225	1518	955	1669	1721	1007	861	1024	1444	1329	1563	1844	1494	701	1384	1713	359	479					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	282	10	10	10	10	10	10	10	15	10	20	15	10	10	10	13	13	15	15	15	5	25	15	2	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	268	10	10	10	10	9	10	9	15	10	20	13	10	9	8	11	11	15	14	15	5	25	15	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	112	1	2	6	7	8	6	7	1	7	4	3	6	5	2	3	2	3	6	1	4	18	5	5	0					
14	Число погашенных неиспользованных открепительных удостоверений	14	0	0	0	0	1	0	1	0	0	0	2	0	1	2	2	2	0	1	0	0	0	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	168	0	0	0	0	108	1	5	0	0	0	0	1	1	1	1	2	3	1	0	0	44	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
