Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Глазовская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423									
1	"Число избирателей, включенных в список избирателей"	14571	776	749	210	267	630	475	511	495	1044	845	636	420	874	1210	342	741	1329	434	181	340	259	524	1279									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14930	780	770	220	300	680	500	550	480	1050	860	660	420	920	1220	330	770	1380	440	180	360	280	560	1220									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	9017	476	408	89	179	367	262	334	286	644	551	431	311	477	780	244	484	761	229	90	189	191	383	851									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1162	48	35	37	38	78	37	23	49	45	82	67	29	144	57	17	63	66	60	15	58	26	41	47									
6	Число погашенных избирательных бюллетеней	4751	256	327	94	83	235	201	193	145	361	227	162	80	299	383	69	223	553	151	75	113	63	136	322									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1162	48	35	37	38	78	37	23	49	45	82	67	29	144	57	17	63	66	60	15	58	26	41	47									
8	Число бюллетеней в стационарных ящиках для голосования	9017	476	408	89	179	367	262	334	286	644	551	431	311	477	780	244	484	761	229	90	189	191	383	851									
9	Число недействительных избирательных бюллетеней	121	2	8	0	2	11	1	12	2	13	8	3	2	2	8	2	10	14	1	1	2	1	2	14									
