Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Пономаревская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414					
1	"Число избирателей, внесенных в списки"	13176	535	294	135	543	68	691	1066	295	118	369	124	542	218	545	289	313	84	177	461	371	265	763	174	1166	725	894	1349	125	477					
2	"Число бюллетеней, полученных участковыми комиссиями"	13139	560	300	140	550	70	680	1070	305	120	365	130	550	225	560	290	330	90	205	480	385	300	740	180	1138	717	764	1300	125	470					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9892	499	237	122	437	67	494	920	217	98	306	107	336	168	479	271	248	84	133	333	249	225	495	132	857	530	526	850	117	355					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	990	8	22	11	54	0	41	0	35	6	7	11	128	37	9	0	52	0	44	84	68	30	62	21	40	31	66	50	0	73					
6	Число погашенных бюллетеней	2257	53	41	7	59	3	145	150	53	16	52	12	86	20	72	19	30	6	28	63	68	45	183	27	241	156	172	400	8	42					
7	Число бюллетеней в переносных ящиках для голосования	990	8	22	11	54	0	41	0	35	6	7	11	128	37	9	0	52	0	44	84	68	30	62	21	40	31	66	50	0	73					
8	Число бюллетеней в стационарных ящиках для голосования	9892	499	237	122	437	67	494	920	217	98	306	107	336	168	479	271	248	84	133	333	249	225	495	132	857	530	526	850	117	355					
9	Число недействительных бюллетеней	203	29	5	3	2	1	10	7	7	2	6	3	1	16	18	1	5	2	5	0	6	18	4	0	15	3	5	5	0	24					
10	Число действительных бюллетеней	10679	478	254	130	489	66	525	913	245	102	307	115	463	189	470	270	295	82	172	417	311	237	553	153	882	558	587	895	117	404					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	150	6	3	2	7	2	8	12	3	2	4	2	6	3	6	3	3	2	2	5	4	3	8	2	13	8	9	15	2	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	20	0	1	0	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	1	2	8	0	0					
14	Число погашенных открепительных удостоверений	145	6	3	2	7	2	8	12	3	2	4	2	5	3	6	3	3	2	2	5	4	3	8	2	13	6	9	13	2	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	123	8	8	1	4	2	4	2	1	1	9	2	1	0	14	3	8	0	3	2	1	6	9	0	10	2	5	12	1	4					
		1.13%	1.57%	3.08%	0.75%	0.81%	2.98%	0.74%	0.21%	0.39%	0.96%	2.87%	1.69%	0.21%	0.0%	2.86%	1.10%	2.66%	0.0%	1.69%	0.47%	0.31%	2.35%	1.61%	0.0%	1.11%	0.35%	0.84%	1.33%	0.85%	0.93%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	83	2	5	0	1	0	5	7	2	1	0	0	6	0	6	0	1	0	0	0	1	0	7	2	8	2	14	13	0	0					
		0.76%	0.39%	1.93%	0.0%	0.20%	0.0%	0.93%	0.76%	0.79%	0.96%	0.0%	0.0%	1.29%	0.0%	1.22%	0.0%	0.33%	0.0%	0.0%	0.0%	0.31%	0.0%	1.25%	1.30%	0.89%	0.35%	2.36%	1.44%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	167	15	1	0	14	0	6	1	4	9	9	2	9	0	3	0	9	0	6	9	6	2	12	2	21	10	3	10	0	4					
		1.53%	2.95%	0.38%	0.0%	2.85%	0.0%	1.12%	0.10%	1.58%	8.65%	2.87%	1.69%	1.93%	0.0%	0.61%	0.0%	3.0%	0.0%	3.38%	2.15%	1.89%	0.78%	2.15%	1.30%	2.34%	1.78%	0.50%	1.11%	0.0%	0.93%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	94	2	1	5	4	0	6	3	0	1	1	1	4	0	5	0	3	4	1	0	0	4	2	4	4	13	4	15	0	7					
		0.86%	0.39%	0.38%	3.75%	0.81%	0.0%	1.12%	0.32%	0.0%	0.96%	0.31%	0.84%	0.86%	0.0%	1.02%	0.0%	1.0%	4.76%	0.56%	0.0%	0.0%	1.56%	0.35%	2.61%	0.44%	2.31%	0.67%	1.66%	0.0%	1.63%					
