Выборы Президента Российской Федерации																																																																								
Дата голосования: 04.03.2012																																																																								
																																																																								
Наименование Избирательной комиссии:    Зерноградская 																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	61																																																																						
																																																																								
		Сумма	УИК №178	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №2569	УИК №2572									
1	Число избирателей, включенных в список избирателей	51324	215	1599	1344	1954	1101	354	565	161	196	358	420	204	2061	147	262	332	833	1923	167	606	846	387	1434	348	130	883	342	242	204	247	164	197	163	1497	1216	234	356	532	501	776	248	316	444	2166	1045	2853	1023	1375	1400	1356	1940	1129	1833	321	1051	235	1609	3217	1384	148	730									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	47470	220	1500	1200	1800	1000	300	500	150	170	340	400	200	1800	140	240	300	750	1800	150	550	800	350	1350	300	120	840	320	230	180	200	200	200	150	1500	1200	220	330	450	450	650	240	280	420	2100	900	2600	900	1250	1250	1250	1850	1050	1800	280	950	220	1500	3000	1350	130	600									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	29453	145	825	690	994	529	158	255	96	114	160	214	83	1141	87	127	165	377	1022	99	352	428	214	778	191	100	533	202	161	122	119	142	119	115	903	755	165	246	258	278	524	165	179	281	1343	543	1481	580	775	809	733	1325	636	1072	204	659	105	1059	2214	881	80	343									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3198	20	76	66	89	34	65	72	17	50	49	63	53	142	7	63	80	73	145	5	72	104	42	58	17	0	70	28	23	10	29	22	15	17	146	162	28	61	25	21	26	9	24	22	74	60	122	50	46	79	36	49	65	54	15	23	63	13	16	3	12	218									
6	Число погашенных избирательных бюллетеней	14819	55	599	444	717	437	77	173	37	6	131	123	64	517	46	50	55	300	633	46	126	268	94	514	92	20	237	90	46	48	52	36	66	18	451	283	27	23	167	151	100	66	77	117	683	297	997	270	429	362	481	476	349	674	61	268	52	428	770	466	38	39									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3198	20	76	66	89	34	65	72	17	50	49	63	53	142	7	63	80	73	145	5	72	104	42	58	17	0	70	28	23	10	29	22	15	17	146	162	28	61	25	21	26	9	24	22	74	60	122	50	46	79	36	49	65	54	15	23	63	13	16	3	12	218									
8	Число бюллетеней в стационарных ящиках для голосования	29440	145	823	688	994	529	158	255	96	114	160	214	83	1139	87	127	165	377	1022	99	352	428	214	778	191	100	533	201	161	122	119	142	119	115	903	755	165	246	258	278	524	165	179	281	1343	543	1479	580	774	809	733	1325	636	1072	204	659	105	1059	2211	881	80	343									
9	Число недействительных избирательных бюллетеней	266	0	6	4	8	2	1	1	0	0	3	0	0	5	0	2	2	5	8	2	3	1	1	9	3	1	5	2	1	0	0	2	0	1	7	10	0	0	2	5	4	1	2	3	19	2	8	5	7	8	8	16	5	13	3	5	2	15	29	7	0	2									
10	Число действительных избирательных бюллетеней	32372	165	893	750	1075	561	222	326	113	164	206	277	136	1276	94	188	243	445	1159	102	421	531	255	827	205	99	598	227	183	132	148	162	134	131	1042	907	193	307	281	294	546	173	201	300	1398	601	1593	625	813	880	761	1358	696	1113	216	677	166	1057	2198	877	92	559									
11	Число полученных открепительных  удостоверений	1469	39	20	15	23	15	10	9	7	10	10	30	20	50	5	7	10	20	45	5	50	35	5	20	5	9	20	10	30	30	20	20	25	20	65	73	15	20	5	10	27	12	10	10	40	23	40	20	15	25	25	100	25	38	15	35	5	50	55	37	10	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1298	34	17	14	20	12	10	7	7	10	10	30	18	49	5	7	10	6	36	5	47	35	5	18	5	7	15	10	23	27	20	20	22	14	65	73	15	20	5	10	19	12	10	9	34	19	38	18	13	23	20	54	22	37	9	33	0	50	55	37	10	13									
13	Число избирателей, проголосовавших по открепительным удостоверениям	645	7	5	3	18	5	5	3	2	5	2	7	1	19	2	1	3	2	14	1	7	4	4	6	4	1	8	2	3	1	3	2	5	1	12	14	6	5	6	5	27	3	4	5	16	26	32	10	17	5	13	122	14	23	7	17	1	11	32	36	5	15									
14	Число неиспользованных открепительных удостоверений	171	5	3	1	3	3	0	2	0	0	0	0	2	1	0	0	0	14	9	0	3	0	0	2	0	2	5	0	7	3	0	0	3	6	0	0	0	0	0	0	8	0	0	1	6	4	2	2	2	2	5	46	3	1	6	2	5	0	0	0	0	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	0	3	2	0	0	0	0	0	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
19	Жириновский Владимир Вольфович	2690	15	92	51	89	49	15	15	19	10	17	17	20	87	8	14	19	33	86	9	40	16	36	73	16	9	70	15	19	12	19	5	12	16	79	56	14	14	23	24	39	8	21	18	72	49	132	49	64	65	69	153	38	72	12	43	6	91	363	51	9	33									
